text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
we're late enough already they've closed,136.34,4.0,138.34,0.0,-0.1333333333333333,-0.7,-0.011299954582887255,0.1470803539233317,0.23870441055426603
the doors it's a medical school lecture,138.42,3.48,140.16,0.0,0.0,0.2,-0.010401968305702202,0.14875895278081827,0.24287909823275575
I want to see what the attraction is the,140.34,3.24,141.96,0.5106,0.0,0.2,-0.009546720490896922,0.1503461456571977,0.2468313500359843
psychology of crimes we'll have the,141.9,3.419,143.6095,0.0,0.0,0.3,-0.008791460608592375,0.1517376592585963,0.2503010516181764
psychology of crime come on I have a,143.58,5.48,146.32000000000002,-0.5423,0.0,0.3,-0.007609006531361043,0.15389523109544026,0.2556916997544614
good mind to stay who's the lecturer,145.319,3.741,147.18949999999998,0.4404,0.7,0.7,-0.0072450035875921475,0.15455378007476997,0.25734021314435074
I'd say about you he only letters once a,150.2,7.44,153.92,0.0,0.0,0.2,-0.004675129214181587,0.1591125985871189,0.268810419994973
week now he's about to say,153.36,4.28,155.5,0.0,0.0,-0.7,-0.004134542418262774,0.16004745468237594,0.2711802000698785
up to this point in the present series,162.98,4.72,165.34,0.0,0.0,0.4,-0.0012891995992525898,0.16476158960219062,0.2833170566096503
of lectures we've dealt exclusively with,165.18,5.22,167.79000000000002,0.0,0.0,-0.7,-0.000717336278427523,0.16564872267197084,0.28566538764804145
abnormal mentality,167.7,4.679,170.03949999999998,0.0,0.0,0.2,-0.00023907792217975007,0.16636641391674536,0.2875957204701035
I emphasize the fact that in civilized,170.4,4.74,172.77,0.0,0.4,0.7,0.0002819931389977583,0.16711548810326077,0.2896553485624172
communities 80 of our murderers and,172.379,5.22,174.989,-0.6486,0.0,-0.8,0.000658024450106665,0.16762758477653367,0.29110568468711634
violent criminals were those whose Minds,175.14,4.679,177.47949999999997,-0.8225,-0.7217209459458158,0.2,0.0010300649655487412,0.16810126581675644,0.2925008789053154
have been conditioned by exceptional,177.599,6.42,180.809,0.0,0.6666666666666666,0.7,0.0014459963575800849,0.16857137347376713,0.2939926161269089
nervous stress and unhealthy environment,179.819,6.78,183.209,-0.8074,-0.4,-0.7,0.0016888620209739727,0.16879725116596794,0.2948107195398272
last Friday we dealt with the smaller,184.019,5.701,186.8695,0.0,0.0,0.4,0.001968958690963459,0.16896460218556184,0.2956580224405174
group of strictly moronic criminals,186.599,4.86,189.029,-0.8126,0.0,-0.8,0.002083799766374372,0.16896550681814151,0.29593816647654586
and now we come to that much more,189.72,5.879,192.6595,0.0,0.5,0.5,0.00219405369330515,0.16880830788523263,0.2960554302739097
interesting phenomenon the same Criminal,191.459,6.36,194.639,-0.1779,0.0333333333333333,0.6,0.0022110624534805194,0.1686408705340177,0.2959384897388756
the man who was prepared to pursue his,195.599,3.841,197.5195,0.2263,0.0,0.5,0.002182358958028765,0.16829712224424428,0.2955485453413239
own ethical convictions even to the,197.819,3.361,199.4995,0.5106,0.4,0.7,0.002126372778269942,0.16799364368708042,0.2951339840735015
point of murder,199.44,4.5,201.69,-0.6908,0.0,-0.7,0.0020304987767407433,0.1675957040450618,0.29454072965997236
the Nano's punishment is apt to wear,201.18,5.4,203.88,-0.4939,0.6,0.6,0.001899465486802125,0.16713404329440287,0.29381047572807023
heavily on the conscious of society,203.94,4.62,206.25,0.0,-0.05,-0.7,0.001718573738094446,0.1665643475373655,0.29287077228517266
because his actions as likely as not,206.58,3.9,208.53,0.0,0.0,0.7,0.0015067459169629456,0.16594931180915526,0.2918251910511587
have been inspired by Justice gretton,208.56,3.84,210.48,0.765,0.0,0.2,0.001296570447427111,0.1653725281183713,0.2908245813010957
Integrity as those of The Men Who sit in,210.48,3.479,212.2195,0.3818,0.0,0.8,0.0010867996407430565,0.16481945119013147,0.28985188550562424
at worst is an irresponsible opportunist,213.959,5.521,216.7195,-0.7783,-0.7217209459458158,0.8,0.0004483598992217376,0.1632256493339918,0.2870010811219869
at the best,217.62,3.539,219.3895,0.6369,0.7925382565700114,-0.8,5.525064161151366e-06,0.16217304358473295,0.28509337106638194
he's a man with a strong sense of,219.48,3.179,221.0695,0.5106,0.4333333333333333,0.6,-0.00029707184907631044,0.16147149512169226,0.2838149542560529
even a Mystic,222.659,5.16,225.239,0.0,0.0,0.4,-0.0011264812276785179,0.15960453558533041,0.28039601554656374
I propose to relate the case history of,225.78,4.14,227.85,0.0,0.0,0.3,-0.0017016685215884677,0.15834777297274205,0.2780867703689184
a matter of this class and perfectly,227.819,5.461,230.5495,0.6486,0.7925382565700114,0.4,-0.0023405213665243898,0.1569807871070292,0.2755724310901309
sane valuable member of society,229.92,6.48,233.16,0.4767,0.0,0.8,-0.003000201946418795,0.15559618336054748,0.27302597177245164
you better give him a fictitious name uh,233.28,5.16,235.86,0.4404,0.5,0.2,-0.003724972947953607,0.15410209534293817,0.27028120229408903
he gives an old Victorious names all the,236.4,3.839,238.3195,0.0,0.1,0.4,-0.0044220401295661845,0.15268863587005338,0.26768951507547906
characters in this case,238.44,5.64,241.26,0.0,0.0,0.2,-0.005300587832442728,0.15093627737810864,0.2644855195670533
he was a surgeon they'd call him Mr Mr,240.239,4.86,242.669,0.0,0.0,0.2,-0.005738678660297189,0.15007351576627165,0.2629124525804673
Mr Michael Joyce,245.099,3.661,246.9295,0.0,0.0,0.4,-0.007129280855827855,0.14737885595989045,0.25802125534962145
he was well thought of in the medical,247.44,2.939,248.9095,0.2732,0.0,0.7,-0.007808553571325791,0.14608496068311005,0.25568585216877343
profession and had a heart of his own in,248.76,3.24,250.38,0.6369,0.6,0.4,-0.00832629795861152,0.1451078975184774,0.25392853402754034
Harley Street,250.379,4.14,252.449,0.0,0.0,0.4,-0.00907360937625441,0.1437108986378769,0.25142577660523485
