text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
morning temperatures,147.72,4.92,150.18,0.0,0.0,0.4,0.1351799075368217,0.11365921501722638,0.24683331106205036
they're all here how do you want them,152.64,3.9,154.58999999999995,0.0772,0.0,0.4,0.12868579249646755,0.1135101333530669,0.24610080299552778
give me the woman who reported it first,154.319,4.081,156.3595,0.0,0.25,0.2,0.12620787267148856,0.11345627634327171,0.24583002751196553
the cleaning woman her husband's weather,156.54,5.66,159.37,0.0,0.0,0.4,0.12215763550427101,0.11337240096171944,0.2453994016231171
the janitor all right both of them,158.4,3.8,160.3,0.0,0.2857142857142857,0.5,0.12094816471779499,0.11334845006960831,0.2452739627034103
you and your husband,162.42,3.02,163.92999999999998,0.0,0.0,0.3,0.11641322504732435,0.11326372877434732,0.24481824576469072
sit down please,167.16,2.78,168.54999999999998,0.3182,-0.1555555555555555,0.4,0.11106238511129454,0.11317583820240054,0.24431523579055414
oh what was the man's name,176.28,4.62,178.59,0.0,0.0,0.2,0.10100448910942354,0.11305994249744226,0.24351124422153997
Dr Frank Peralta,178.5,5.099,181.0495,0.0,0.0,0.4,0.09885783889412651,0.11304687030167727,0.24337307885909196
Dr Frank Peralta all right what happened,180.9,4.619,183.2095,0.0,0.2857142857142857,0.3,0.09707256658649475,0.11304025965140103,0.2432703742350832
when I went in this morning to clean up,183.599,5.521,186.3595,0.4019,0.3666666666666667,0.2,0.09463397675093296,0.1130386913927434,0.2431514410399347
it was about half past seven there he,185.519,5.881,188.4595,0.0,-0.2083333333333333,0.2,0.09311529251632068,0.11304290944734616,0.2430922342393334
was just laying there,189.12,3.899,191.0695,0.0,0.0,-0.6,0.09134516405369157,0.11305395327431403,0.2430407464811546
you live at the same address I believe,191.4,4.44,193.62,0.0,0.0681818181818181,0.4,0.08973910980331709,0.11307088986190769,0.24301380121341004
Mr Benson that's right same floor,193.019,4.921,195.4795,0.0,0.1428571428571428,0.3,0.08864408586059769,0.11308702589814687,0.24300854070408015
and you saw Dr Peralta last night around,195.84,4.2,197.94,0.0,0.0,0.2,0.08729204155765176,0.11311323615073773,0.2430200030329282
10 o'clock he was coming in I was going,197.94,4.92,200.4,0.0,0.0,0.4,0.08604893802040045,0.11314491692975837,0.24305219301145203
out was he alone no he had a young lady,200.04,4.68,202.38,-0.4939,0.1,0.4,0.0851260730234618,0.11317435065814192,0.243092973196028
with him you know the young lady never,202.86,4.019,204.8695,0.0,0.1,0.3,0.08406247720601302,0.11321628432232766,0.2431628345743618
saw before very pretty very nice looking,204.72,4.62,207.03,0.7814,0.5525,0.2,0.08322542855074175,0.11325707725614426,0.24324004327486073
remember what she was wearing some kind,206.879,4.621,209.1895,0.5267,0.6,0.7,0.08246731693995481,0.11330189366398398,0.24333241903874175
of a blue suit and Flowers in her hair,209.34,4.979,211.8295,0.0,0.0,0.7,0.08164540460909266,0.11336211058479248,0.24346572896719793
gloves no I don't think so but I don't,211.5,4.8,213.9,-0.1531,0.0,-0.7,0.08108015756028149,0.11341346927572273,0.243585764741864
remember exactly they were going in up,214.319,4.081,216.3595,0.0,0.25,0.2,0.08049774093756128,0.11347914115884346,0.2437457970854376
to his apartment presumably that's what,216.3,4.14,218.37,0.0,0.0,0.6,0.08009225815813921,0.1135365451371979,0.2438905065474367
