text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
my chris oh hello chad,118.0,5.28,120.64,0.0,0.0,0.4,-0.08651333665253867,-0.31195673194363305,-0.04022477976090324
explain yourself explain what rooting on,125.28,3.44,127.0,0.0,0.0,0.4,-0.09625595289883976,-0.3376401457489589,-0.0262016570582787
the balcony,127.759,2.72,129.119,0.0,0.0,0.3,-0.0991033415124458,-0.3452242698141026,-0.022726130354970592
just isn't being done this season i,128.72,3.44,130.44,0.0,0.0,-0.7,-0.10078030128001593,-0.34971286349042674,-0.0208400967898228
wasn't brooding,130.479,4.641,132.79950000000002,-0.0191,0.0,0.2,-0.10359113166395029,-0.35728020088522794,-0.017982758912510242
lying to one sisters after season two,132.16,4.96,134.64,-0.5267,0.0,0.4,-0.10562206976546458,-0.36278889771082584,-0.016188035621907747
strangest thing happened,135.12,3.92,137.08,0.0,0.0,0.5,-0.10810037087959518,-0.369569826801231,-0.014360970259821642
i thought i heard a man's voice out over,137.12,3.119,138.67950000000002,0.0,0.0,0.2,-0.10959478903978852,-0.37369766604983784,-0.013486116333645083
calling my name next time he calls ask,140.239,4.161,142.3195,0.0,0.0,0.4,-0.11262023352297174,-0.3821768746881132,-0.012375741251671414
him if he has a friend for me,142.64,4.8,145.04,0.4939,0.0,0.6,-0.1145491431367463,-0.38770504089930197,-0.012276657223263206
i'm serious how can you be serious,144.4,5.44,147.12,-0.1531,-0.3333333333333333,0.4,-0.11583728369301449,-0.39147743743086355,-0.012580929953718071
what was the wind are those firehorns,147.44,4.0,149.44,0.0,0.0,-0.7,-0.11708765200874295,-0.39523162582110755,-0.013272883050406347
but it sounded like paul,151.44,6.4,154.64,0.5023,0.0,-0.7,-0.11919886773088396,-0.40196533927080813,-0.015988785183992667
it's been two years now christine i know,158.16,7.92,162.12,0.0,0.0,0.3,-0.12064507816025602,-0.4077881162659383,-0.022017622936588682
but for a moment out over the ocean,162.64,7.36,166.32,0.0,0.0,0.7,-0.12068452354650938,-0.40918362187373397,-0.026090917443503468
i felt very close to him again,166.08,5.2,168.68,0.0,0.2,0.7,-0.12047602304942295,-0.40940897081546673,-0.028489400552135682
used to love the ocean you know,170.0,3.28,171.64,0.6369,0.5,0.3,-0.11998896762135881,-0.4091457266833729,-0.03153509749412882
especially at night,171.28,3.76,173.16,0.0,0.0,0.4,-0.11964414440874466,-0.4087814775346618,-0.03309225761999248
he'd go racing down to the beach for a,173.28,4.64,175.6,0.0,-0.1555555555555555,0.7,-0.11896026762144178,-0.4078817586104303,-0.03554913104528701
