text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
the biblical injunction thou shalt not,78.4,4.24,80.52000000000001,0.0,0.0,-0.7,-0.16160158431652802,-0.14343021023032165,0.05923951160017932
is one that requires qualification in,82.64,4.0,84.64,0.0,0.0,0.2,-0.15853920027051044,-0.14402696396425607,0.0552876308338034
view of our broader knowledge of,85.119,5.04,87.639,0.0,0.0,0.4,-0.1564397573929897,-0.14448143488300738,0.052749011341745596
impulses behind homicide,86.64,3.519,88.3995,0.0,-0.4,-0.7,-0.15592445931795654,-0.14459919978884758,0.0521491309340345
the various legal categories such as,90.4,5.2,93.0,0.128,0.0666666666666666,-0.7,-0.152952091959181,-0.14533174584374672,0.04888601533913266
first and second degree murder,93.28,6.56,96.56,-0.6908,0.125,-0.7,-0.15081934833672841,-0.14592036972133393,0.0467757505354217
various degrees of homicide manslaughter,95.6,6.879,99.0395,0.0,0.0,0.2,-0.14941819367927844,-0.1463403404619828,0.04550997216884804
civilized recognitions of impulses of,99.84,6.48,103.08,0.0,0.4,0.5,-0.14727986817009273,-0.14704027772533815,0.043789795628888135
various degrees of culpability,102.479,3.841,104.3995,0.0,0.0,0.3,-0.14661977823115235,-0.1472726121085203,0.04331656582406143
the man who kills the self-defense for,106.64,3.92,108.6,-0.5423,0.0,0.5,-0.1446409771622214,-0.1480228525542379,0.04208663115869078
instance must not be judged by the same,108.24,3.839,110.1595,0.0,0.0,0.4,-0.14395299178540608,-0.14830502270793303,0.041733211108308875
standards plight of the man who kills,110.56,5.28,113.2,-0.5423,0.0,-0.7,-0.14268278775014798,-0.1488598759130628,0.04119726936511902
what are you doing tonight well i'm,125.04,3.279,126.6795,0.2732,0.0,0.2,-0.13813384798320644,-0.15136410942605044,0.04101054304621299
having dinner with layla and boxing at,126.719,2.081,127.7595,0.0,0.0,0.6,-0.13784234455613692,-0.15156577734608978,0.04113309713585852
well i just don't want you to stay,128.8,3.439,130.51950000000002,0.2211,0.0,-0.7,-0.13714427749682062,-0.1520804418430939,0.04152765151947068
cooped up every night working all the,130.479,2.161,131.5595,0.0,0.0,-0.7,-0.13689847996931837,-0.15227396193295456,0.04170547241206968
well i won't i promise you i'll get out,132.64,3.12,134.2,0.0356,0.0,-0.7,-0.1363160325196616,-0.15276380919641597,0.04222476555607559
i should think you would after classes,135.76,3.839,137.6795,0.0,0.0,0.4,-0.13563780404911255,-0.15340487652295634,0.04304824864303716
all day but once you get your nose into,137.52,3.359,139.1995,0.0,0.0,0.7,-0.13537266175318288,-0.15368290121780825,0.04345407126022134
a book mama,139.599,5.28,142.23899999999998,0.0,0.0,0.4,-0.13489785814072563,-0.15423432223827013,0.044342759501248746
they're going yes dear goodbye darling,140.879,5.681,143.71949999999998,0.8442,0.0,0.8,-0.134692830405065,-0.15450041315797042,0.044810399627347654
i'm so sorry you're not going with this,144.879,3.761,146.7595,-0.1513,-0.5,-0.8,-0.13432442831268082,-0.15504086976902748,0.04583562976126881
so bye but you have a good time don't,146.56,3.44,148.28,0.5927,0.7,0.2,-0.13416618154593335,-0.15530787839560048,0.046378625185329814
you worry about me,148.64,3.92,150.6,-0.4404,0.0,0.7,-0.13395738751986047,-0.15571056515506718,0.047242172005078784
will you miss me every minute of the day,150.0,4.72,152.36,-0.1531,0.0,0.7,-0.13382481208866026,-0.15601194206665062,0.047923032175827454
every second of the night,152.56,6.959,156.0395,0.0,0.0,0.3,-0.13361767280459352,-0.1566293695311477,0.04940865973763863
mama bye sweetie just daddy goodbye,154.72,4.799,157.1195,0.4939,0.0,0.6,-0.13357443942291955,-0.15680709424387376,0.049858626113500684
goodbye you little brats song,159.92,6.56,163.2,0.0,-0.1875,0.4,-0.1334739210714992,-0.15777444382398628,0.05248065777682817
so long and my mother both of you yes,163.599,4.881,166.03949999999998,0.4019,-0.05,0.2,-0.1335069394473985,-0.1582049031899501,0.05374106494873786
yes i will,168.48,3.36,170.16,0.4019,0.0,0.7,-0.13364071624867274,-0.15880261393387202,0.05558772511307483
get your papers,186.319,13.521,193.0795,0.0,0.0,0.4,-0.13600893062318073,-0.161403806858101,0.06509794080338768
flirting with our sweetheart hello,216.56,4.08,218.6,0.7269,0.0,0.7,-0.14107366212239517,-0.1623616512879824,0.07015908950583628
michael how are you friends fancy,218.56,2.64,219.88,0.4767,0.0,0.6,-0.14137374571662967,-0.16234289309220545,0.07015427860686682
wishy haven't the painter's idea but,221.2,4.08,223.24,0.0,0.0,-0.7,-0.14217652185582125,-0.16225970906481085,0.06999508365594843
we've decided she's our dream girl,223.28,3.84,225.2,0.25,0.0,0.8,-0.14265401829322386,-0.16218795796679894,0.0697999466109896
just from that picture that's right we,225.28,3.84,227.2,0.0,0.2857142857142857,0.3,-0.14314753091257826,-0.16209665832819917,0.06951956792739976
saw her first but it's an extraordinary,227.12,2.64,228.44,0.0,0.2916666666666666,0.7,-0.14345642898629374,-0.16203071961563106,0.06930322341724107
