text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
what do you people want,107.759,4.72,110.119,0.0772,0.0,0.4,0.09651927070032715,-0.001547102412103036,-0.014761633381475875
do you have any pictures well why don't,110.64,3.92,112.6,0.2732,0.0,0.4,0.09737634452877361,-0.0011379412233122376,-0.014577081508233456
one of us go see okay i'll be back in a,112.479,4.561,114.7595,0.2263,0.25,0.7,0.09810101389536502,-0.0007692767474774233,-0.014419513897775436
week no he'll be right back then be,114.56,5.44,117.28,-0.296,0.1428571428571428,-0.7,0.09892185557159963,-0.00032469126404812587,-0.014239182108615652
right back yeah look joe you all ready,117.04,4.88,119.48,0.5719,0.1619047619047619,-0.7,0.0996164657132329,7.556347798498233e-05,-0.014084898319089103
all right i get set,120.0,3.11,121.555,0.0,0.2857142857142857,0.5,0.10025304864389431,0.00046317716742913376,-0.013942017432041758
there they go,121.92,2.72,123.28,0.0,0.0,0.4,0.10076861076594443,0.0007926644462126726,-0.01382516837735382
here we go,124.64,2.479,125.8795,0.0,0.0,0.2,0.10152226762134298,0.0013012444327215882,-0.013652363136956676
and after every show the crowds get,141.28,3.36,142.96,0.0,0.0,0.5,0.10579124576977948,0.004965118509482097,-0.01261191472970146
bigger yeah remember when i used to be a,142.879,3.041,144.3995,0.296,0.0,-0.7,0.10609785506047063,0.0052964474768688995,-0.012531519274661599
scared of crowds,144.64,3.2,146.23999999999998,-0.4404,0.0,-0.7,0.10647805580065041,0.005724524521608827,-0.01243032589835391
no more i like them they're only people,145.92,3.44,147.64,0.1477,-0.125,0.6,0.10675841522811227,0.006053377871569321,-0.012354543384126919
that's nice,147.84,3.6,149.64,0.4215,0.6,0.7,0.10714573439654071,0.006527821282950089,-0.01224805319505737
heart someone's knocking at the door,149.36,5.04,151.88000000000002,0.6369,0.0,0.4,0.10756119889543961,0.0070654109713609746,-0.01213123393285445
answer it answer it all righty,151.44,5.6,154.24,0.0,0.0,0.6,0.10797809322117607,0.0076385196805595764,-0.012010925614754368
oh hi eddie well hello eddie what,154.4,4.64,156.72,0.2732,0.0,0.3,0.10839330911012547,0.008247745939622806,-0.011887524890339243
happened to you it took three cups of,157.04,3.44,158.76,0.0,0.0,0.2,0.10871739728635363,0.008753904593849105,-0.011788314152507924
the squad of ushers to get us into the,159.04,3.279,160.6795,0.0,0.0,0.4,0.10900803760613828,0.009234042639938872,-0.011696835213536988
theater boys i'd like you to meet miss,160.48,3.759,162.3595,0.2263,0.0,0.4,0.10925109365400366,0.009657176117633202,-0.011618244640361743
lorelai how do you do hello miss lorelai,162.319,3.761,164.1995,-0.1531,0.0,0.7,0.10950523598791827,0.010123529653243377,-0.011533733102584392
how do you do,164.239,3.521,165.9995,0.0,0.0,0.2,0.10974171373199941,0.010582514724365978,-0.011452625696596547
oh that's our boy the biggest agent in,166.08,3.439,167.79950000000002,0.0,0.0,0.7,0.109966248026943,0.011044051013569613,-0.011373052740537083
town and the easiest laugher yeah watch,167.76,4.08,169.79999999999998,0.7717,0.0,0.7,0.11020185583427383,0.011559763540173462,-0.01128639816433367
