text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
not yet Carrie,17.94,3.14,19.51,0.0,0.0,0.7,0.15761844471981162,0.19718497950839012,-0.02647645839536038
not yet Carrie,33.6,3.139,35.1695,0.0,0.0,0.2,0.14777891052277492,0.19800776301001446,-0.02017718973212077
Harvey you have the key huh,94.32,7.82,98.23,0.0,0.0,0.2,0.12447322897407581,0.20316736226282817,-0.005062781496856841
well look for it darling yeah,97.86,4.28,100.0,0.7964,0.0,0.2,0.12414400334839151,0.2033291500199626,-0.004845034724261658
look in this first pocket that's usually,105.479,4.14,107.549,0.0,0.0,0.3,0.12291024478749583,0.20401539747684255,-0.00402612219256438
where you hide it oh yeah,107.28,4.26,109.41,0.128,0.0,0.7,0.12264739966380593,0.20418308889769127,-0.0038509202971833655
oh but I didn't hide it I put it there,109.619,3.841,111.5395,0.1967,0.0,0.7,0.12236612004431618,0.20437398120607891,-0.0036630627500466952
so that I could find it here it is,111.54,3.539,113.3095,0.0,0.0,0.4,0.12214792945510869,0.20453172990876037,-0.00351703970921841
would you turn on the porch light and,113.46,3.54,115.23,0.0,0.4,-0.7,0.12192697605703198,0.20470183486180338,-0.003368856899734737
turn off that hall light close the door,115.079,3.301,116.7295,0.0,0.4,0.3,0.12176573268313114,0.20483381169037856,-0.003260490914010343
and be sure this locked and I'll start,117.0,4.22,119.11,0.3182,0.5,0.5,0.12152975599358169,0.20504166892473455,-0.003101487131509772
the car I understand,118.38,2.84,119.8,0.0,0.0,0.7,0.12146589020865653,0.2051015097110098,-0.003058356023625856
oh Jill come on in,144.9,4.919,147.3595,0.0,0.0,0.4,0.1204458750155662,0.2072754317055169,-0.002343465282468918
going to a dance,149.819,3.961,151.7995,0.0,0.0,0.7,0.12053462752690303,0.20757328025477662,-0.00239686989318575
oh yes and we're going to be late if we,151.5,4.879,153.9395,0.4019,-0.3,-0.7,0.12059976650486416,0.20771030801079995,-0.002437729590602782
don't hurry,153.78,2.599,155.0795,0.0,0.0,0.3,0.12064024141351556,0.2077814897674971,-0.00246341557030763
now let's start all over again you've,156.42,3.179,158.00949999999995,0.0,0.0,0.2,0.12076226662723037,0.20795844691310914,-0.0025416888530573325
got your key,157.86,3.84,159.78,0.0,0.0,0.7,0.12084828730728064,0.20806105884086204,-0.0025973792241414115
no it's in that pocket and that's right,159.599,3.72,161.459,-0.296,0.2857142857142857,0.4,0.12093820278206409,0.20815526035204296,-0.002655910040020763
I put it there on purpose and you're,161.7,3.96,163.67999999999998,0.0,0.0,-0.7,0.12106933956474233,0.2082750871061437,-0.0027417254817773302
going to turn the porch light on and the,163.319,3.841,165.2395,0.0,0.4,-0.5,0.12116953741828665,0.20835587894784083,-0.002807586204979304
hall light off,165.66,3.12,167.22,0.0,0.4,0.4,0.12130621040000172,0.20845438999755114,-0.0028977577971218854
and then you're going to lock the door,167.16,5.719,170.0195,0.0,0.0,0.3,0.121516912738195,0.20858559357720913,-0.003037403923448919
right now come along darling,168.78,4.099,170.8295,0.5859,0.2857142857142857,0.7,0.12158161014154246,0.2086217524752172,-0.003080417187139786
Barnaby are you thinking,188.459,3.5,190.209,0.0,0.0,0.3,0.12357821709575191,0.2092205132790039,-0.004428881721898812
that's pretty dark in here isn't it,193.379,3.621,195.1895,0.4939,0.05,-0.7,0.1242131932960008,0.20928330093392652,-0.004864376345902594
well that's better,197.099,4.201,199.1995,0.6124,0.5,0.7,0.12475485727698837,0.2093039381916443,-0.005238061055293236
what are you thinking about,198.84,5.039,201.3595,0.0,0.0,0.2,0.1250570302610162,0.20930358203085195,-0.005447377730433134
that's the test we made in the lab today,201.3,5.159,203.8795,0.0,0.0,-0.7,0.12541819197791704,0.2092927288969356,-0.00569834807599444
they prove that only 23 percent of the,203.879,4.681,206.2195,0.0,0.0,0.4,0.1257614230345152,0.2092723639069014,-0.005937654115528587
formula is being assimilated oh the,206.459,4.321,208.6195,0.0,0.0,0.6,0.1261208565143677,0.20924095649169513,-0.006189087522596199
formula well you know what that means,208.56,6.66,211.89,0.2732,0.0,0.3,0.12662188492949364,0.20918059349347054,-0.006540994354428729
that means it 73 is absolute waste 73,210.78,6.06,213.81,-0.4215,0.0,-0.8,0.12692162583840202,0.20913550752068807,-0.006752321979655601
what happens,215.22,6.9,218.67,0.0,0.0,0.2,0.1276969998162562,0.2089885586272404,-0.0073018069619934
not 73 77 what did I say 77 oh,216.84,6.78,220.23,0.0,0.0,0.2,0.12795047464679368,0.20893118035730465,-0.007482334960535688
I guess as far as having some little,222.12,3.119,223.6795,0.0,-0.04375,0.2,0.12851791591586986,0.20878621423649277,-0.007888118956340649
effect on those chimpanzees we're,223.62,3.6,225.42,0.0,0.0,-0.7,0.12880751704289456,0.20870344292725387,-0.008096110987179932
experimenting with we've been giving it,225.239,4.14,227.309,0.34,0.0,0.4,0.12912404911594622,0.20860616810973232,-0.008324153295842638
