text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
everybody loves a baby and it might as,20.42,6.37,23.605,0.5719,0.0,0.7,-0.03795616607706425,-0.09620415047838117,-0.026349858469641222
well be you pretty baby,24.18,3.05,25.705,0.6486,0.25,0.7,-0.03756950017699108,-0.09602703087458851,-0.025311125713465915
good morning,30.359,2.42,31.569000000000003,0.4404,0.7,0.7,-0.036548622376449125,-0.09554164488555156,-0.022562374247069774
pretty baby,33.92,5.7,36.77,0.4939,0.25,0.7,-0.03571405012111321,-0.09512211018081512,-0.020307467477396295
pretty baby,36.2,3.42,37.91,0.4939,0.25,0.4,-0.03553983549819242,-0.09503148876283718,-0.019835748544386154
I like to be your sister brother dad and,65.88,7.7,69.72999999999999,0.3612,0.0,0.7,-0.03185547883894402,-0.09267660935693342,-0.009727604791626515
mother two pretty babies,69.36,4.22,71.47,0.4939,0.25,0.3,-0.03171526788213572,-0.09255658431099055,-0.009334514671447683
come here remember wouldn't you,120.6,4.5,122.85,0.0,0.0,0.7,-0.029940519172764732,-0.08930974522895035,-0.003970716156058332
were you addressing me yeah this,122.34,4.5,124.59,0.296,0.0,0.2,-0.02994963930836948,-0.08920742265128469,-0.0039738672190298766
hummingbird Hill up here that is the,125.1,4.079,127.1395,0.0,0.0,0.7,-0.029969885724137155,-0.08905810702442372,-0.003997150138159897
name of this community I'm trying to,126.84,4.86,129.27,0.0,0.0,0.4,-0.02999294302029915,-0.08893385663416542,-0.0040332884565821596
find 21 Carvers Lane they phoned for a,129.179,5.941,132.1495,0.0,0.0,0.2,-0.030032753502459722,-0.08876663306412168,-0.004105694869197572
cab oh someone going away or how would I,131.7,5.34,134.36999999999998,0.0,0.0,-0.7,-0.03007006515683953,-0.08863819685300396,-0.004179597157113879
know they want a cab that's all you know,135.12,4.199,137.2195,0.0772,0.0,0.2,-0.030126134786310932,-0.08847398255476711,-0.0042968783369087375
where it is I do you continue on and,137.04,4.38,139.23,0.0,0.0,0.2,-0.03017108522137841,-0.08835849436488886,-0.004394444124083574
turn left into the First Street and this,139.319,4.021,141.3295,0.0,0.125,0.2,-0.030222656404895448,-0.08823819630778319,-0.004509098106032082
is the fourth house on the right thanks,141.42,5.3,144.07,0.4404,0.1619047619047619,0.4,-0.030296896161374605,-0.08808159129825512,-0.004677907919372985
buddy you are entirely welcome,143.34,3.38,145.03,0.5095,0.8,0.8,-0.03032471245542349,-0.08802683534464459,-0.004742063007736296
hey you mind tell me what you're doing,150.3,3.96,152.28,0.0,0.0,0.3,-0.03056371151058295,-0.08761472538695075,-0.005307267529989468
with that feather I am cross-pollinating,152.459,4.92,154.919,0.0,0.0,0.7,-0.030662782574276907,-0.08746520016827203,-0.005546896300432832
a specimen of the family eredesia,154.26,6.059,157.2895,0.0,0.0,0.2,-0.030756956003446276,-0.08733103782663101,-0.005776802511730474
come again I am trying to develop a new,157.379,6.781,160.7695,0.0,0.1363636363636363,0.4,-0.030903720559883607,-0.08713425512948311,-0.006138538020490947
strain of Iris I breed them no kidding,160.319,5.341,162.9895,-0.127,0.0,0.7,-0.0310024184517349,-0.08700878016322129,-0.006383818718946081
you mean like some guys breed cocker,164.16,3.48,165.9,0.3612,-0.3125,0.3,-0.03113752438051797,-0.08684428557699499,-0.006721847300096311
spaniels the principal believe it or not,165.66,5.12,168.22,0.0,0.0,0.5,-0.031249664873205664,-0.08671312739081154,-0.007004193073019313
is identical,167.64,3.14,169.20999999999998,0.0,0.0,0.5,-0.03129867468873922,-0.08665713916631311,-0.007128052854809911
Clarence yes Mother,175.08,5.22,177.69000000000003,0.4019,0.0,0.4,-0.0317447915215875,-0.08617662147797753,-0.008266752700367547
what did that Taxi man want he's looking,177.36,5.82,180.27,0.0772,0.0,-0.7,-0.03188913293264422,-0.08602992633022519,-0.008639019997053328
for 21 Carver's Lane mother looked on,180.3,4.86,182.73,0.0,0.0,0.3,-0.03203014304592474,-0.08588975643432607,-0.009004311905138352
Earth do the hairy Kings need a cab for,183.18,5.04,185.7,0.0,0.0,0.3,-0.0322045090732628,-0.08572007750552305,-0.009458105084003706
I don't know mother well why didn't you,185.16,4.26,187.29,-0.2057,0.0,-0.7,-0.0322996004846784,-0.08562901277781536,-0.00970651853437528
I did but he doesn't know either mother,189.42,6.92,192.88,0.0,0.0,0.2,-0.03264269495906488,-0.08530740467666709,-0.010608031444255461
oh you never find out anything,191.84,4.5,194.09,0.0,0.0,-0.7,-0.03271861207675561,-0.08523745966779435,-0.010808581178704951
but I drink it now before it gets cold,196.86,4.56,199.14,0.0,-0.6,0.4,-0.03304099760609116,-0.08494409101899918,-0.011664403953466513
never mind the milk wheel me over to,199.08,5.84,202.0,0.0,0.0,0.3,-0.033227098861972046,-0.08477680923748143,-0.01216146970354414
that other window quickly,201.42,3.5,203.17,0.0,0.1041666666666666,0.4,-0.033303873459081604,-0.08470811835689064,-0.012367170507506579
careful now,206.099,4.701,208.4495,0.1531,-0.1,0.7,-0.033654268216767695,-0.08439614674580741,-0.013310719552541995
hurry hurry,207.72,3.08,209.26,0.0,0.0,-0.7,-0.033708556997291916,-0.08434794459505997,-0.013457607907806007
I'm afraid you come to the wrong house I,259.139,3.0,260.639,-0.4767,-0.55,-0.7,-0.0370890521424479,-0.08105050973979755,-0.023065549157209486
didn't fall,260.76,3.9,262.71,0.0,0.0,0.5,-0.03720990258392947,-0.08090472621084173,-0.02343350357428756
right here please stop well this is,262.139,4.741,264.5095,0.296,0.2857142857142857,-0.7,-0.037313114169259726,-0.08077705962077292,-0.0237499825184206
number 21 somebody from here phone for a,264.66,4.5,266.91,0.0772,0.0,0.2,-0.03744806124306467,-0.08060528445267214,-0.024167140109604926
cab I'm sorry but there must be some,266.88,4.58,269.17,-0.0387,-0.5,0.3,-0.03757210631542781,-0.08044199449745534,-0.02455428026872949
