text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
every morning every evening ain't we got,18.96,5.2,21.56,0.0,0.0,0.4,-0.15144042103659336,-0.03281531900755021,-0.06933669570940058
not much money,24.16,6.92,27.62,0.0,-0.1,-0.7,-0.14938624915120938,-0.02323098163545918,-0.07155398458173891
ain't we got fun,27.199,3.881,29.1395,-0.4023,0.3,0.7,-0.14889264837103017,-0.021022491965710266,-0.07209799913590037
in the summer don't we have fun,42.399,7.201,45.9995,-0.4023,0.3,0.7,-0.14396808595421223,-0.0014021196028483978,-0.07781649942684592
times are bad and getting better still,46.16,5.76,49.04,-0.1531,-0.0999999999999999,0.6,-0.14318351600653859,0.0012430830301652178,-0.07878638316503542
we have fun,49.6,4.639,51.9195,0.5106,0.3,0.7,-0.14246835676628497,0.0035147807706420024,-0.07968781677734568
there's nothing sure,51.92,4.56,54.2,-0.2411,0.5,-0.5,-0.14192088046306936,0.005157288664530849,-0.0803899823000688
the rich get rich and the poor get,54.239,4.64,56.559,0.6249,0.1166666666666666,0.2,-0.14137187532369117,0.006714512181868087,-0.08110543191092744
people like us,66.88,5.62,69.69,0.3612,0.0,0.7,-0.13862567058672343,0.01291600353809914,-0.08488741285810827
brush your teeth,94.64,3.04,96.16,0.0,0.0,0.6,-0.13453914787739407,0.014764118069322658,-0.09150078940060913
breakfast ready,96.079,3.121,97.6395,0.3612,0.2,0.7,-0.13436223977099032,0.014526670515263582,-0.09183144359135771
as soon as your father gets down i'm,97.68,4.56,99.96,0.0,-0.1555555555555555,-0.7,-0.13409486172168633,0.014094079677634354,-0.0923418758583651
hungry oh my my gray jumper with a white,99.2,5.68,102.04,0.0,0.0,0.4,-0.13386548973982462,0.013646385433982815,-0.09279094557791705
blouse what are you wearing phyllis get,102.24,5.04,104.76,0.0,0.0,0.2,-0.1335799155963184,0.012979794093343832,-0.09336617001415894
off that phone and get dressed at 7 30.,104.88,4.559,107.1595,0.0,0.0,0.3,-0.13334121966862336,0.012319538477339973,-0.09386235061742157
all right mom goodbye dorothy see you at,107.28,4.479,109.5195,0.0,0.2857142857142857,0.4,-0.13311826854303377,0.0116080572152516,-0.0943401062250096
oh hello emmy hello bill,117.36,5.84,120.28,0.0,0.0,0.3,-0.13224290768334246,0.007686099807053582,-0.09639065115720277
come on up right away right away i'm,120.079,4.72,122.439,0.0,0.2857142857142857,0.7,-0.1320937456336623,0.006785201914978097,-0.09677704506773005
terribly sorry to have to disturb you,123.2,4.08,125.24,-0.6575496040427716,-0.5,0.3,-0.1319126840630843,0.005569858113693411,-0.09726598229298616
like this but you do have a job you know,124.799,5.52,127.559,0.1901,0.0,-0.7,-0.13177313574937072,0.004527910069985987,-0.0976602682050363
gee i wish you'd waited two more minutes,127.28,4.8,129.68,0.4019,0.5,-0.7,-0.1316534882861475,0.003549767766174372,-0.09801258496576205
i was just about to make a choice,132.08,5.519,134.83950000000002,0.0,0.0,0.4,-0.13139308664156482,0.001086886635991045,-0.09883668367999367
choice about what i was having a dream,134.16,4.64,136.48,0.25,0.0,0.2,-0.13131905994731827,0.0002836643284815331,-0.09908898068863436
well you were kind of a part of it,138.8,4.88,141.24,0.2732,0.6,0.3,-0.13112704236616485,-0.002085427173787499,-0.09979463852105308
it was before we were married and i had,141.2,4.24,143.32,0.0,0.25,0.4,-0.13105336794232542,-0.0031329916591512925,-0.10009072888053779
to make up my mind i could go to the,143.68,4.08,145.72,0.0,0.0,0.2,-0.13097576014644946,-0.00434638944881802,-0.10042315401448287
north pole with admiral byrd or i could,145.44,4.32,147.6,0.3182,0.0,0.6,-0.13092033518731933,-0.005297983848445903,-0.10067668186809856
what did you decide why didn't you woke,149.76,5.04,152.28,0.0,0.0,-0.7,-0.13080192432428547,-0.0076581675019051915,-0.10128172631608877
me up you mean you had some doubts oh,151.92,5.599,154.71949999999998,-0.296,-0.3125,-0.5,-0.13075074584605156,-0.008876213415882567,-0.10158243956889891
just a drain,154.8,2.719,156.1595,0.0,0.0,0.3,-0.13072376789820533,-0.009589037394081366,-0.10175525110560704
how long have we been married,162.239,3.761,164.11950000000002,0.0,0.1,0.2,-0.13061496853144092,-0.01340526873522931,-0.10264808649402
we're having an anniversary in two weeks,164.4,3.28,166.04,0.0,0.0,0.7,-0.13059822855050945,-0.014284480753447026,-0.1028477781706116
and you were there for the wedding,166.0,5.04,168.52,0.0,0.0,0.7,-0.13058163049862256,-0.015389638441479902,-0.10309667344357742
