text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
this is Los Angeles looks peaceful and,104.799,4.32,106.959,0.4939,0.25,0.4,-0.08682654882948866,-0.05523757553985238,0.005653355885907393
quiet doesn't it but don't let it fool,107.32,4.2,109.42,0.4782,0.0,0.6,-0.08633318128408815,-0.054565000459314526,0.0056126441797737636
you a jewel robbery and a murder are,109.119,3.371,110.8045,-0.4939,0.0,-0.8,-0.08606163355273364,-0.05419039341431798,0.005587903070452464
happen I'm Nancy Collins I'd like to,116.399,4.32,118.559,0.3612,0.0,0.3,-0.08461939018180777,-0.05214192740450445,0.005425255001968341
confirm a return reservation to Twin,119.079,3.021,120.5895,0.0,0.0,0.2,-0.08426344690670276,-0.05161934456453526,0.005376020761706284
zald Mr bald,136.36,4.28,138.5,0.0,0.0,0.7,-0.08149820415951077,-0.047252309869811666,0.004826935075119434
what is it a man's been killed upstairs,150.64,4.44,152.86,-0.6705,-0.2,-0.7,-0.07974168087755487,-0.044056648466396856,0.0042452123085567695
whoever did it got away with a majuba,152.48,5.24,155.1,0.0,0.0,-0.7,-0.07950259674068207,-0.043581960905578254,0.004143720297786819
diamond there's a killer loose in the,155.08,6.72,158.44000000000003,-0.6369,-0.0769230769230769,0.2,-0.07916301353983705,-0.04288588614712203,0.003987175204765128
hotel oh I'm sorry that's all right I'm,157.72,6.76,161.1,-0.0772,-0.1071428571428571,0.2,-0.07890683734327335,-0.042341487656576554,0.00385809900319592
terribly sorry that's all right I just,161.8,6.56,165.08,-0.5994,-0.1071428571428571,0.2,-0.07854674596352315,-0.04154327994869597,0.003657803981010015
didn't uh see you no harm,164.48,6.16,167.56,0.431,0.0,0.3,-0.07833620538866898,-0.04105572924713648,0.0035287215296667894
done your train leaves from the Union,168.36,3.92,170.32000000000002,0.0,0.0,0.2,-0.07811417392329274,-0.04052192616762964,0.0033812683214206668
Station at,170.64,5.319,173.2995,0.0,0.0,0.2,-0.0778887810387154,-0.03995598853914805,0.003217664756266569
7:30 hi oh Bob I was afraid I'd miss you,172.28,5.239,174.8995,-0.1531,-0.6,0.4,-0.07777378451334575,-0.03965646900728725,0.0031279390928271597
oh not a chance how did the business,175.959,3.521,177.7195,-0.1877,0.0,-0.7,-0.07758123133422727,-0.03913598244786244,0.00296665974130042
discussions go fine so far but it's,177.519,3.681,179.3595,0.1027,0.2583333333333333,0.4,-0.07747512301420549,-0.03883761525593041,0.002871045535904516
taking a little longer than I figured I,179.48,3.479,181.2195,0.0,-0.1875,0.2,-0.07735994229564991,-0.038503051121981886,0.00276100404757628
won't be able to go back with it tonight,181.2,4.36,183.38,0.0,0.25,-0.7,-0.07723296205540453,-0.038119514824711556,0.002631071266335588
oh I'll take a late,182.959,5.521,185.7195,0.0,-0.3,0.4,-0.07710360730792909,-0.03771032075092071,0.002487843821620029
plan that's all the blue coats doing,185.56,5.759,188.4395,0.0,0.0,0.2,-0.07696370443200011,-0.03724251668109619,0.002318061686167399
around maybe there's been a murder or a,188.48,4.44,190.7,-0.6908,0.0,-0.7,-0.07685588684076383,-0.036860191082370555,0.0021743333006423752
suicide they probably just gave someone,191.319,4.361,193.4995,-0.6705,0.0,-0.7,-0.07673281872022435,-0.03639475636639144,0.0019930788912159957
his bill my train leaves at 7:30 and I,192.92,4.0,194.92,0.0,0.0,0.4,-0.07667473619444597,-0.03616197530630975,0.0018997490296237837
promis to pick up some things for Mrs,195.68,3.119,197.2395,0.0,0.0,0.6,-0.07658611935623683,-0.03578674081053862,0.0017454126782744902
Brennan so I better get started I'll see,196.92,5.8,199.82,0.4902,0.5,0.4,-0.07649647690638836,-0.03537633363689908,0.0015709191814553653
you at school tomorrow Bri and early,198.799,3.921,200.7595,0.0,0.1,0.4,-0.07646614918763685,-0.03522874693183569,0.0015066693909490782
bye your uniform is ready I'll get it,204.799,5.44,207.519,0.3612,0.2,0.4,-0.07628343278823983,-0.03419543422143672,0.0010333150396988748
here we are Mr miles thank you may I,210.239,4.041,212.2595,0.3612,0.0,0.4,-0.07619138564528931,-0.03350027693992398,0.0006900477208966262
