text,start,duration,time_midpoint
1933 it's been a long time since I first,82.04,4.66,84.37
looked out into this Valley in southern,85.2,5.459,87.9295
Utah and said to myself Tom Acres this,86.7,6.059,89.7295
is sure pretty country,90.659,4.021,92.6695
how'd you like to live here have your,92.759,3.781,94.6495
own place where there's plenty of gold,94.68,4.32,96.84
and trout in the streams lots of deer in,96.54,3.48,98.28
forget all your worries raise your own,100.02,5.279,102.6595
food and Be Your Own Boss,102.72,5.28,105.36
25 years ago I made up my mind I'd make,105.299,4.32,107.459
this place my home,108.0,7.02,111.51
find a wife raise a family baby a son,109.619,8.301,113.7695
but in a few years things changed,115.02,6.059,118.0495
nature given us a lot but gradually she,117.92,5.739,120.7895
began to take it away,121.079,7.081,124.61949999999999
cool rains became hot dry winds,123.659,10.44,128.87900000000002
now we have a drought and depression,128.16,7.92,132.12
but like the fellas said there's some,134.099,4.201,136.1995
good in everything I wouldn't be happy,136.08,5.4,138.78
anywhere else I love this country,138.3,5.04,140.82000000000002
and I'm gonna stick it out till things,141.48,4.56,143.76
get better even if all I have to live on,143.34,4.979,145.8295
is the Bounty you get for killing the,146.04,4.88,148.48
where'd you come from,383.66,5.259,386.28950000000003
a big lion tell me from up there,386.4,4.38,388.59
I've been checking that cat ever since,388.919,3.78,390.80899999999997
sunup just when I get him in my sights,390.78,3.24,392.4
you have to come along,392.699,3.0,394.199
you know what's good for you you'll hit,394.02,3.299,395.66949999999997
the road and keep going but I was only,395.699,5.241,398.3195
trying to shut up and get out of here,397.319,3.621,399.1295
right where you're set for all on the,417.66,6.3,420.81
known boy paw never misses,420.9,5.639,423.7195
well let's get her strip down with Jim,423.96,6.56,427.23999999999995
it's woke up long outside there,426.539,3.981,428.5295
hey come back here,437.4,3.26,439.03
hi there fella hi come back here come,448.08,6.559,451.35949999999997
here before I beat your ears down,451.199,3.44,452.91900000000004
stay here where you belong,458.94,4.819,461.3495
oh Gil they're not after the cat,464.639,4.321,466.7995
pulled my calf down last night did you,468.96,6.06,471.98999999999995
get it Mr Eggers did it get him you want,471.36,5.04,473.88
I had him right in my sights and Along,476.4,4.859,478.8295
come some City kid and I said it kid up,478.319,5.641,481.1395
here yeah up here,481.259,5.101,483.8095
was carrying a suitcase just like it was,483.96,4.62,486.27
walking down Main Street Tom why don't,486.36,6.26,489.49
you own up that cat's too smart for you,488.58,4.04,490.59999999999997
take a better shot than you're ever,497.639,5.12,500.199
going to be to collect that body,499.259,3.5,501.009
you think so,507.18,3.73,509.045
and I'm gonna split your back open,528.3,5.76,531.18
if I ever do it again I will be aiming,531.839,4.701,534.1895000000001
at your hat,534.06,2.48,535.3
Dance Center,542.48,3.419,544.1895000000001
hello there,553.8,5.219,556.4095
all right now,556.5,5.42,559.21
all right man,559.019,2.901,560.4695
you got the cat,563.519,2.961,564.9995
hey wait a minute,571.019,3.621,572.8295
here's your mail,585.98,4.18,588.07
so to take my groceries home I'll come,588.3,4.58,590.5899999999999
back and give you a hand,590.16,2.72,591.52
so his family comes to God,640.68,6.42,643.89
to come with a wagon broken down,643.92,5.7,646.77
so the farmer,647.1,5.28,649.74
feeds them all,649.62,7.26,653.25
when the farmer comes to town with his,652.38,7.019,655.8895
wagon loaded down,656.88,5.1,659.43
oh the farmer is,659.399,5.461,662.1295
going to repeats them all,661.98,7.919,665.9395000000001
if you'll only look and see I think you,664.86,9.24,669.48
will agree that the farmer is the man,669.899,7.141,673.4695
who feeds them all,674.1,7.859,678.0295
the farmer is the man the farmer is the,677.04,8.71,681.395
man dies on credibility,681.959,6.361,685.1395
then they take him by the hand and they,688.32,5.94,691.2900000000001
lead him to the land,691.86,5.64,694.6800000000001
and the merchant is the man who gets it,694.26,4.44,696.48
the farmer is the man,698.7,8.3,702.85
the farmer is the man,702.18,4.82,704.5899999999999
you want some more young Paula yes sir,719.1,4.859,721.5295
I'm I'm looking for Tom Eggers Place Tom,721.2,3.9,723.1500000000001
you'll never get there,725.1,4.62,727.41
why not you're going the wrong way,726.72,5.58,729.51
I can take you right to his gate,729.72,5.94,732.69
unless you're dead set on walking not me,732.3,5.84,735.2199999999999
thanks a lot mister,738.14,3.6,739.9399999999999
you know walked all the way over some,744.56,4.48,746.8
Cedar Breaks,747.48,3.18,749.07
on the trail back there a big mountain,749.04,4.16,751.12
lion jumped on me you just missed me too,750.66,6.179,753.7495
hey you're lucky quickest killers in the,753.2,6.72,756.5600000000001
forest them cougars,756.839,3.081,758.3795
doing a lot of damage to stock too,760.079,6.32,763.2389999999999
oh here is a mess,763.019,3.38,764.7090000000001
what are you trying to do,770.899,6.581,774.1895
you want to start a forest fire,774.42,5.34,777.0899999999999
one spark in this whole country blew up,777.48,4.08,779.52
everything dries tender around here come,781.56,6.719,784.9195
on I'm sorry I I didn't know,784.139,7.681,787.9795
trees all look so green yeah Pines are,788.279,5.281,790.9195
always green,791.82,5.34,794.49
that don't mean they won't burn,793.56,6.019,796.5695
especially when we've had no rain,797.16,5.179,799.7495
the country certainly looks pretty to me,799.579,4.32,801.7389999999999
pretty or not pretty,803.899,6.761,807.2795
you know they're in a bladed grass for a,807.56,4.12,809.6199999999999
where are you from,811.68,3.98,813.67
Philadelphia Philadelphia,813.899,4.68,816.239
feeling the depression back there sure,815.66,5.859,818.5894999999999
are I'm at a job in six months,818.579,4.861,821.0095
It's mighty rough here,821.519,3.481,823.2595
we're right in the middle of the worst,823.44,3.72,825.3000000000001
drought we've ever had all our water's,825.0,3.36,826.68
except in the lake back to Town's place,828.36,3.18,829.95
oh I've heard a lot about that Lake,830.1,3.299,831.7495
that's where I'm hoping get a job with,831.54,4.38,833.73
Tom Acres in the Tanbark business you,833.399,4.021,835.4095
know my mother used to tell me that when,835.92,2.88,837.36
she was a girl does your mother live,837.42,3.06,838.9499999999999
here well she did when she was a girl,838.8,5.46,841.53
I'm Danny Turner Lucy Hawk's son you're,840.48,8.28,844.62
oh well this is where I turned off take,844.26,6.96,847.74
this road here turn right pitch right to,848.76,4.44,850.98
town please but I thought you said you'd,851.22,5.72,854.08
take Tom's mail I picked it up in town,853.2,3.74,855.07
did it come what car the catalog catalog,906.959,9.961,911.9395
let me see it seemed like there was,912.839,6.12,915.899
something for you,916.92,3.779,918.8095
uh the wishing book,921.92,3.659,923.7495
afraid you're gonna have to wait a while,927.66,4.44,929.88
before you do any ordering from it,929.339,4.44,931.5590000000001
well it's like the man said,933.779,6.42,936.989
Maddie says this year 1933 is going down,936.72,5.16,939.3000000000001
history is the worst depression here,940.199,4.26,942.329
that this America has ever seen we,941.88,5.519,944.6395
totally care about history what did you,944.459,4.801,946.8594999999999
get for the cast,947.399,3.901,949.3495
well he wasn't very big he was five,951.3,4.86,953.7299999999999
months old,954.06,5.579,956.8494999999999
oh we couldn't patent him up Matt Cooper,956.16,6.96,959.64
how much did you get,959.639,6.56,962.919
fourteen dollars,963.12,3.079,964.6595
fourteen dollars,967.94,3.42,969.6500000000001
that's less than seven cents a pound,971.639,3.861,973.5695000000001
Mary's the best I could do,977.579,3.38,979.269
it's a lot better than nothing,983.36,5.919,986.3195000000001
Doris shut up that whistling and go and,987.24,3.779,989.1295
see them hens have laid some eggs Matt,989.279,4.56,991.559
bring the groceries in,991.019,5.401,993.7195
hey who do you think I met up with today,993.839,4.981,996.3295
pick them up on the road and he gave him,996.42,6.0,999.42
a ride who Danny Turner Lucy hawks's boy,998.82,7.68,1002.6600000000001
a boy how old is he oh about 20. is he,1002.42,6.06,1005.4499999999999
good looking well I guess you'd call him,1006.5,4.38,1008.69
that he's a spitting image of Lucy who's,1008.48,6.56,1011.76
Lucy Doris what did I tell you,1010.88,4.16,1012.96
where is he at gills,1017.06,4.699,1019.4095
went there looking for a job Tom's so,1024.16,6.639,1027.4795000000001
broke he could use a job himself,1027.679,6.681,1031.0195
but he suppose Gil will do,1030.799,3.561,1032.5795
I don't know,1036.199,2.781,1037.5895
but I wouldn't be surprised if this,1039.679,2.68,1041.019
didn't lead to a killing,1041.179,9.661,1046.0095000000001
get your foot out of it I'm sorry I must,1086.74,4.9,1089.19
have made a mistake I'll say you did I,1089.36,3.72,1091.2199999999998
thought I told you to hit the road and,1091.64,3.539,1093.4095000000002
keep going all right keep your shirt on,1093.08,3.839,1094.9995
got a lot of nerve busting in here like,1095.179,3.421,1096.8895
it was your own place all I did was take,1096.919,2.841,1098.3395
a little water,1098.6,4.56,1100.8799999999999
I have to pack that a half a mile packet,1099.76,5.56,1102.54
yeah pack it carry it but he got a pump,1103.16,4.379,1105.3495
right over there the wells dry well how,1105.32,4.68,1107.6599999999999
was I to know I'm no mind reader first I,1107.539,4.741,1109.9095
get blamed for being jumped by a lion,1110.0,3.96,1111.98
then I get pushed out of a wagon and now,1112.28,3.24,1113.8999999999999
I get thrown out of here,1113.96,3.66,1115.79
if this is your Western Hospitality you,1115.52,4.56,1117.8
can you can have it I'll be lucky if I'm,1117.62,4.32,1119.78
not shot before I get to Tom Eggers,1120.08,4.44,1122.3
place you're already got to it I'm Tom,1121.94,5.119,1124.4995000000001
find about it,1130.94,2.9,1132.39
I'm Danny Turner,1134.72,6.74,1138.09
I sent you a telegram,1141.86,5.36,1144.54
two weeks ago,1144.26,2.96,1145.74
died last month,1191.0,3.14,1192.57
she used to talk about you a lot,1212.86,4.559,1215.1395
it's about all she ever did talk about,1217.52,4.68,1219.86
especially when things weren't going,1220.4,3.84,1222.3200000000002
right for her,1222.2,4.49,1224.445
thought about your fire,1229.34,6.02,1232.35
he was killed by a truck a long time ago,1231.919,5.941,1234.8895
I didn't hear about it I mean,1237.86,6.24,1240.9799999999998
the mother didn't write to me or,1242.179,3.981,1244.1695000000002
but I put that bag down I'll get you,1246.5,3.96,1248.48
some supper,1248.36,5.36,1251.04
thank you Mr Angus,1250.46,3.26,1252.0900000000001
I guess you have to take pot luck,1254.419,5.0,1256.919
I'm busy to go to town,1259.52,3.14,1261.09
okay what it is this one is plenty of it,1265.94,3.73,1267.805
I'm pretty hungry,1268.039,7.93,1272.004
hey where you going with that water I,1276.58,5.8,1279.48
told you I have to carry the half a mile,1279.679,5.041,1282.1995000000002
put it there with the door while it's,1282.38,4.02,1284.39
sunny will use it to Washington before,1284.72,3.78,1286.6100000000001
we go to church,1286.4,3.54,1288.17
it's always sunny,1289.94,2.96,1291.42
and now I've never seen so many stars in,1293.86,3.699,1295.7095
Philadelphia,1296.419,2.341,1297.5895
I trade them all for one good rain cloud,1298.76,3.72,1300.62
by the way what are you doing in this,1302.48,4.14,1304.55
league of the Woods oh,1304.039,4.321,1306.1995
I heard so much about it I guess I just,1306.62,3.48,1308.36
had to see it,1308.36,3.36,1310.04
I guess you know how rough things are in,1310.1,4.92,1312.56
the city now yeah I heard a little about,1311.72,6.48,1314.96
you're pretty bad that's why I came out,1315.02,3.85,1316.945
here to ask you,1318.2,1.3,1318.8500000000001
what was that big cat,1321.86,4.679,1324.1995
is that the same one that jumped me this,1324.98,3.059,1326.5095000000001
are there any others around,1330.32,3.54,1332.09
I don't think so,1332.059,3.48,1333.799
I haven't seen signs of money but this,1333.86,3.24,1335.4799999999998
he wouldn't be here if it wasn't for the,1337.1,2.819,1338.5095
down here looking for water,1339.919,3.321,1341.5795
good boy Spike,1373.159,3.26,1374.7890000000002
that's the same cat,1377.539,3.38,1379.229
because pad marks I ever saw,1380.98,5.74,1383.85
hi Doris come over and look at the cat,1393.98,3.48,1395.72
lose any stock last night,1397.46,4.56,1399.74
well that Cougar's been Raiden again,1402.02,5.1,1404.57
look Doris over here he made a jump in,1404.179,4.921,1406.6395
nearly 20 feet,1407.12,3.72,1408.9799999999998
figure they must be close to eight feet,1409.1,2.64,1410.4199999999998
big cat big enough to pull down one of,1411.74,5.16,1414.32
our milk cows yeah while Tom fiddles,1414.5,5.28,1417.14
around making excuses well that was a,1416.9,4.5,1419.15
bargain wasn't it he was going to get,1419.78,3.48,1421.52
the cat while we work on the dam stop,1421.4,4.259,1423.5295
worrying I'll get it sure after we lost,1423.26,4.56,1425.54
half our stock what are you squawking,1425.659,4.081,1427.6995000000002
about I didn't match the only ones lost,1427.82,5.219,1430.4295
in his style this is no time to argue,1429.74,5.819,1432.6495
hello there young fella hello oh you,1433.039,4.5,1435.289
know Matt Cooper yeah yesterday let's,1435.559,3.901,1437.5095
meet the folks that's my wife how do you,1437.539,3.721,1439.3995
do Mrs Cooper howdy this is my daughter,1439.46,4.86,1441.89
Doris pleased to meet you same here pop,1441.26,5.34,1443.93
says you're Danny Turner your mother,1444.32,3.96,1446.3
used to live here but her name wasn't,1446.6,3.3,1448.25
Turner was it,1448.28,4.279,1450.4195
this is weird,1449.9,2.659,1451.2295000000001
pleased to meet you,1453.94,3.42,1455.65
you say your name was,1457.76,4.14,1459.83
yes sir Danny Turner looks a lot like,1461.9,5.6,1464.7
Lucy don't he,1464.6,2.9,1466.05
are you Lucy's boy,1468.08,4.56,1470.36
where is she where's your mother Lucy's,1472.64,4.46,1474.8700000000001
well as far as I'm concerned she's been,1489.559,5.36,1492.239
