text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
at least one of them was here sir I,111.84,5.22,114.45,0.0,-0.3,0.4,0.1768859517173605,-0.10465018236257707,-0.18491876677799038
found this waistband down on the beach,114.06,4.14,116.13,0.0,-0.1555555555555555,0.3,0.17942050275080823,-0.10388086080811461,-0.18492633526790322
that's Peter blood's house,118.2,4.739,120.5695,0.0,0.0,0.4,0.18570606356751224,-0.10201909837836816,-0.18496872720555857
I know what that could mean you remain,120.299,5.901,123.2495,0.0,-0.3125,0.3,0.18921738605681934,-0.10101165816624233,-0.18500899933981887
here have Rogers follow me,122.939,3.261,124.5695,0.0,0.0,-0.7,0.19087019319260526,-0.10054667455818142,-0.18503262026952821
yeah that's finished,152.72,3.58,154.51,0.296,0.0,0.2,0.21597596558711227,-0.09481567024716642,-0.18604172605162933
you know what it means to be caught to,154.62,3.42,156.33,0.0,0.0,-0.7,0.21680973874744902,-0.09472150047505876,-0.18612039992845145
help them run away slaves I guess you're,156.3,3.54,158.07000000000002,0.4019,0.0,0.6,0.21754053422884018,-0.09465402025063263,-0.18619618169468538
fidgeting like an old woman I have a,158.04,5.18,160.63,0.3612,0.1,0.3,0.2185004092446082,-0.0945932899710267,-0.18630826344734192
little fidget works at the end of a rope,159.84,3.38,161.53,0.0,-0.1875,-0.7,0.21880585708931297,-0.09458247896656836,-0.1863477324007361
Captain Blood eye doctor blood Colonel,180.12,4.5,182.37,0.0,0.0,0.3,0.2216389424945009,-0.0956167026206818,-0.18720263424442043
Ramsay I've come about some escaped,182.459,4.261,184.5895,0.0,0.0,-0.7,0.22150819585145473,-0.0958442431235222,-0.18727938423231114
slaves and with a surprising lack of,184.62,4.02,186.63,-0.0516,0.7,0.4,0.22132281000509815,-0.09606843927775932,-0.18734615817738176
manners too,186.72,4.08,188.76,0.0,0.0,0.6,0.22106483057191467,-0.0963165216534545,-0.18741163842399433
we found a slave's waistband on the,188.64,3.0,190.14,0.0,0.0,-0.7,0.22086355792742451,-0.09648430594286783,-0.18745159248506688
you're liable to find anything on the,191.64,4.08,193.68,0.0,-0.1,0.3,0.22022917833636393,-0.09693730077075514,-0.1875444387320218
beach even seashells I just removed one,193.14,4.44,195.36,0.0,0.0,0.7,0.21987085955825494,-0.09716234830175038,-0.18758328498170782
from his foot that should hold your,195.72,5.36,198.4,0.0,0.0,-0.7,0.21913328036848373,-0.09758336967586563,-0.18764430561516646
Angus thank you Doctor blood,197.58,3.5,199.33,0.3612,0.0,0.4,0.2188854796067759,-0.09771524642145278,-0.1876604573631388
okay you wanted to see me about some,205.8,3.84,207.72,0.2263,0.5,0.2,0.21621724867853176,-0.09894830423987243,-0.1877468750753719
slaves I'm afraid I have none to sell,207.72,4.2,209.82,0.0,-0.6,-0.8,0.2154370306399283,-0.09926345693368066,-0.18775023506288002
you you see this land and everything on,209.64,4.5,211.89,0.0,0.0,0.6,0.21462803757667645,-0.09957421198851205,-0.1877457133344581
it is free I wasn't speaking of buying,211.92,4.739,214.2895,0.5106,0.4,0.7,0.21364334073322772,-0.09993297000155658,-0.1877303005263615
you were a pilot once blood before your,214.14,4.739,216.5095,0.0,0.0,0.4,0.21269003028710506,-0.10026194101307204,-0.18770588754275544
reform if you've taken to stealing,216.659,4.021,218.6695,-0.5719,0.0,-0.7,0.21172591468998325,-0.10057785032650625,-0.18767236864199718
slaves now I perhaps currently also,218.879,4.021,220.8895,0.0,0.0,-0.8,0.21069986392827936,-0.10089679786451321,-0.18762748229677353
heard that I was once a Slave an,220.68,3.839,222.5995,0.0,0.0,-0.7,0.20988678225240548,-0.10113758353398136,-0.1875854400782651
ex-slave can hardly be expected to like,222.9,3.119,224.4595,0.3612,-0.1,-0.7,0.208981360401693,-0.10139378987257398,-0.18753209209735947
or slave owners next to Lady Isabella,226.019,6.86,229.449,0.0,0.0,-0.7,0.2064554565281228,-0.10204511704288034,-0.1873479570021971
oh I'm sorry dear this is Colonel Ramsay,244.04,5.08,246.58,0.3182,-0.5,0.4,0.19705085558697533,-0.10367732824101494,-0.1862042711281428
Colonel this is I had the honor of,247.379,2.94,248.849,0.4939,0.0,0.7,0.19576085545474808,-0.10379907945432884,-0.18598669587499042
meeting the lady Isabella of the,249.12,3.179,250.7095,0.0,0.0,0.4,0.1947015480313818,-0.10387873649426263,-0.18579573939339916
governor's reception oh if you have,250.319,3.48,252.059,0.0,0.0,0.4,0.19393321108468523,-0.10392460351387942,-0.18565000532587844
