text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
do they say how big he is,124.32,4.28,126.46,0.0,0.0,0.2,-0.3099658682906979,-0.14362932629455766,-0.14357931049845504
respectful silence is the least,130.399,4.361,132.5795,0.4588,0.1,-0.7,-0.3117235545136281,-0.1478926366093075,-0.14636066113299848
would you say the dead man made a,145.04,3.68,146.88,-0.6486,-0.2,0.7,-0.3157099774427866,-0.15689228950152945,-0.15225305938645867
reluctant corpse,146.4,4.32,148.56,-0.6908,0.0,0.5,-0.3161648538784709,-0.15786252781877633,-0.1528893127056342
a loose tongue soon loses his mouth,148.72,4.159,150.7995,-0.5574,-0.1884615384615384,-0.7,-0.31676620242162606,-0.15912784767124508,-0.15371912038797864
captain orsini,150.72,3.84,152.64,0.0,0.0,-0.7,-0.31725595049914496,-0.16014385321812358,-0.15438538468832266
a wise tongue never needs to repeat,152.879,3.201,154.4795,0.4767,0.7,-0.7,-0.3177412546024655,-0.1611378835785231,-0.15503712326264735
itself tonight as demand nor does a,154.56,5.0,157.06,-0.128,0.0,0.7,-0.31841473466642417,-0.16249642328433483,-0.15592751741410305
competent assassin,156.08,3.48,157.82000000000002,0.3182,0.5,-0.7,-0.3186114056773674,-0.1628885758215778,-0.15618443415341549
duke assad,179.44,3.24,181.06,0.0,0.0,0.2,-0.3241985455583501,-0.17316951826488988,-0.1628684564699401
we have suffered a most tragic loss,199.12,4.8,201.52,-0.8431,-0.125,-0.9,-0.32827822390224476,-0.1795805352456253,-0.16686407487616767
my dear sister lucrecia has broken his,202.0,2.959,203.4795,-0.128,-0.4,-0.7,-0.3286198997923428,-0.18006996695874733,-0.16715344466925836
the court will observe a proper period,204.959,4.321,207.1195,0.0,0.0,0.2,-0.3292297789667379,-0.1809227148442357,-0.16764756535938233
of mourning,206.879,5.761,209.7595,-0.4404,0.0,-0.7,-0.3296513847433925,-0.18149564232163415,-0.16797058859241268
how long to locker one year my lordship,209.28,5.2,211.88,0.0,-0.05,0.2,-0.32997707803537873,-0.181928313239596,-0.168208502708796
the dead must not place too great a,214.48,3.92,216.44,-0.8222,0.3,0.4,-0.3306372784100315,-0.18277643847535535,-0.16865503627357734
burden on the living it's my belief that,216.319,5.92,219.279,-0.4404,0.0,-0.7,-0.3310198244147771,-0.18324823067675533,-0.1688881138825054
everything even death can be turned into,218.4,3.839,220.3195,-0.5994,0.0,0.8,-0.33115442148215435,-0.18341042361228527,-0.16896489517330754
profit our army's whole peso remini,224.84,4.28,226.98,0.4404,0.2,0.6,-0.33194265871879247,-0.18431383339997265,-0.16934644418194408
we're on the road to orbino bologna,229.12,6.08,232.16,0.0,0.0,0.7,-0.3324648962962077,-0.18485724042858337,-0.1695115173747446
sienna all tuscany the center of italy,232.799,4.16,234.879,0.0,-0.1,0.7,-0.33270601033623315,-0.1850875354126434,-0.16955198276989497
from coast to coast will be ours then,235.2,5.72,238.06,0.0,0.0,0.8,-0.3329584373730254,-0.1853094852231101,-0.16955891683872695
inevitably milan,236.959,3.961,238.9395,0.0,0.0,0.4,-0.3330224924093715,-0.18536187946925417,-0.169553139302515
and venice,241.12,4.88,243.56,0.0,0.0,0.5,-0.3333173224852598,-0.18557386006124546,-0.16946797700620475
but this devil begotten ferality,243.12,5.199,245.7195,-0.7964,0.0,-0.7,-0.3334306639806534,-0.18563676661148332,-0.1693965685761973
stands blocking our progress,246.0,4.4,248.2,0.0516,0.0,0.8,-0.3335412145655839,-0.18568086667288897,-0.16928967431524117
you guarina you're the military genius,248.319,4.081,250.3595,0.0,-0.1,-0.7,-0.3336200962433882,-0.18569492137559085,-0.16917494374695022
how would you take it perhaps with ten,250.4,4.08,252.44,0.0,0.0,0.4,-0.3336805758379235,-0.1856871875890434,-0.16904531877650608
thousand troops,252.4,4.72,254.76,0.0,0.0,0.5,-0.3337297991712115,-0.18565411421193084,-0.16887866022065773
or a woman,254.48,2.64,255.8,0.0,0.0,0.2,-0.3337455549073531,-0.1856309685336113,-0.16879637816854207
we will walk into ferrara through a,259.68,4.32,261.84000000000003,0.0,0.0,0.5,-0.33375827513562656,-0.1853957651248048,-0.16822573451391787
by arranging a marriage between my,264.0,4.4,266.2,0.0,0.0,-0.7,-0.33368189744235954,-0.18512045272388786,-0.16771531177698432
recently willed sister to crazier and uh,265.919,5.041,268.4395,-0.0258,0.0,-0.7,-0.333614050848469,-0.18494512261585055,-0.16742098312692694
alfonso the servant of the duke your,268.4,4.079,270.43949999999995,0.0,0.0,0.4,-0.3335367593544599,-0.18476927231962326,-0.16713966782043016
knows that your destiny is negotiating,272.479,3.761,274.3595,0.0,0.0,0.3,-0.3333388218808658,-0.18437235002132826,-0.16653771094057712
such a marriage with the french king,274.24,4.32,276.40000000000003,0.0,0.0,0.6,-0.3332110688910887,-0.18413859949665531,-0.16619783889780138
alfonso's blacksmith he needs a lusty,276.24,3.84,278.16,0.0,0.0,0.4,-0.33308708163539663,-0.18392218940023866,-0.1658900835035646
woman not one of those,278.56,4.88,281.0,0.0,0.0,0.7,-0.3328597284657384,-0.18354431418590977,-0.1653649333619428
frail french birds and who will convey,280.08,5.6,282.88,0.0,0.0,0.2,-0.33269047145401776,-0.18327484669873045,-0.16499789583024768
this delicate information,283.44,4.479,285.6795,0.0516,-0.3,0.4,-0.33241035852436657,-0.18284530743976793,-0.16442267272347105
who but a man is quick that deceit is a,292.72,5.12,295.28000000000003,-0.6124,0.3333333333333333,0.3,-0.3311880184399279,-0.1811196732194253,-0.1621890820859023
he must have the grace of a dancer the,298.0,3.759,299.8795,0.4215,0.0,0.3,-0.33045448755232876,-0.1801572136505138,-0.16097555753961384
wrist of an assassin,299.759,3.521,301.5195,0.0,0.0,0.7,-0.33016913278777665,-0.1797931904087374,-0.16052035052083274
he must have little regard for good,301.759,2.88,303.199,0.3892,0.25625,-0.7,-0.3298637626456279,-0.17940915430644686,-0.16004190362580653
yet by his astuteness be able to confuse,304.639,4.56,306.919,-0.2263,0.5,0.4,-0.3291394835337029,-0.1785183841430097,-0.15893790688609655
men's minds,307.44,3.52,309.2,0.0,0.0,0.2,-0.328662322685483,-0.17794509660898308,-0.15823077670031765
must have confidence in himself yet not,309.199,4.081,311.2395,0.5106,0.0,0.2,-0.3282141274902357,-0.17741524746464588,-0.15757906166967173
permit that confidence to render him in,310.96,4.239,313.0795,0.5106,0.0,0.6,-0.3277921421392139,-0.1769233593565115,-0.15697532741879114
he must charm as a snake charms a bird,315.199,6.641,318.5195,0.6808,0.0,0.7,-0.32644527436495874,-0.1753930911977499,-0.15510279838201474
yet he must make no friends,318.96,4.48,321.2,-0.3724,0.0,-0.7,-0.3257262200622779,-0.17459785917443607,-0.15413194320635748
except those that can be of use to him,321.84,3.28,323.48,0.0,0.0,-0.7,-0.3250853577631407,-0.1739003349574407,-0.15328107937617771
and for the same reason although we make,323.44,3.759,325.3195,0.0,0.0,0.2,-0.3245485167808484,-0.1733235622165722,-0.15257779638923757
use of love,325.12,5.12,327.68,0.6369,0.5,0.8,-0.32383347939192386,-0.17256526447479748,-0.1516533180124351
he must not love,327.199,3.041,328.71950000000004,-0.5216,-0.25,-0.7,-0.3235092028852884,-0.1722249022589329,-0.15123835366686322
he may go now all of you,336.88,4.72,339.24,0.0,0.0,0.2,-0.3198974575628472,-0.16856332933786622,-0.14676810045082692
andre orsini,347.039,3.481,348.7795,0.0,0.0,-0.7,-0.31608778273960275,-0.1649123362275218,-0.14228804778191056
you question me,353.84,2.88,355.28,0.0,0.0,-0.5,-0.31318961772512977,-0.16225128571724876,-0.13900206506518867
