text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
Madagascar for centuries the bloodiest,73.24,4.96,75.72,0.0,0.0,0.4,0.01772092285710689,-0.11565720838755177,-0.05596200257596308
cockpit of all the Seas where the,75.88,3.919,77.8395,0.0,0.0,-0.7,0.018097859349225538,-0.11292195099176264,-0.05311602478687918
infamous Brotherhood of the Damned,78.2,3.16,79.78,-0.3818,-0.5,-0.7,0.01843241971929234,-0.11050766037568201,-0.050588451133033986
waited to plunder the treasure Laden,79.799,4.64,82.119,0.296,0.0,0.4,0.0188224168680325,-0.10771035016137982,-0.04763986086970669
gallions from India and Cafe then,81.36,5.24,83.98,0.0,0.0,0.5,0.019122447583223862,-0.10557162258962012,-0.04536956636176719
returned drunk with slaughter to their,84.439,5.68,87.279,-0.34,-0.5,-0.7,0.01963220514222554,-0.10196656471076282,-0.04150768456115923
pirate stronghold of Last Hope most Ruth,86.6,6.199,89.6995,0.5267,0.25,0.5,0.019988444961151302,-0.09947049885844947,-0.03880465666990611
of all was Captain William kid he,90.119,4.481,92.3595,0.0,0.0,-0.7,0.02036280682198986,-0.09687020308280742,-0.03595954629669121
encountered the great London gallion the,92.799,4.6,95.099,0.6249,0.7446363373744964,0.4,0.02072983885874234,-0.09434568474714279,-0.03316460718329424
12 apostles commanded by Admiral Lord,94.6,5.72,97.46,0.3182,0.0,0.5,0.021031268074574148,-0.09229270145564321,-0.030864263961360487
Blaine and approaching unsuspected in,97.399,5.481,100.1395,0.0,0.0,0.4,0.02135686454681062,-0.09009792714554564,-0.028373382020142425
the guise of a peaceful merchantman by a,100.32,4.759,102.6995,0.4939,0.25,0.3,0.021651758440254174,-0.08813283813323589,-0.026110759663390073
sudden treacherous Salvo he reduced her,102.88,6.16,105.96,0.0,0.0,-0.7,0.02200476745535277,-0.08581268304668674,-0.023391969785158246
to a burning Hulk when night fell the 12,105.079,6.881,108.5195,0.0,0.0,0.5,0.0222644040304262,-0.08413175280764966,-0.021383443108845844
apostles was only a blazing funeral p on,109.04,6.32,112.2,-0.3612,0.0,-0.7,0.02261124040607626,-0.08192588223383317,-0.018685256433233557
the Placid surface of a Madagascar,111.96,7.92,115.92,0.0,-0.3,0.7,0.022930555041903528,-0.07994306327140581,-0.016181102228375942
Lagoon stop me there's a pretty sight,115.36,6.079,118.3995,0.25,0.25,0.7,0.023126241776721634,-0.07875560081617337,-0.014633855601785402
you'll be prettier still when the fire,119.88,3.559,121.6595,0.1779,0.0,0.6,0.023363003729269,-0.07735342903481926,-0.012744791314974815
reaches the magazine Captain pretty,121.439,4.761,123.8195,0.5267,0.25,0.6,0.023507217330967854,-0.07652171936280378,-0.011582390925340615
though lots of stout seing among them,123.439,4.761,125.8195,0.1779,0.0,0.4,0.023631873222832736,-0.07581932414119992,-0.010568441753422952
they've been with us a long time we can,126.2,5.16,128.78,0.0,-0.05,0.5,0.02380093524198566,-0.07489662441789813,-0.009175763415299227
none of us live forever Mr Bole dead men,128.2,6.52,131.45999999999998,-0.6486,-0.0318181818181818,-0.7,0.023938292699437286,-0.07417905623519376,-0.008024413494567893
don't talk man Ro we got this job to do,131.36,5.35,134.03500000000005,0.0,0.0,0.3,0.024056445612145736,-0.07359232446961725,-0.007014135866501591
before high,134.72,9.729,139.5845,0.0,0.16,0.4,0.02426598289515823,-0.07265851459138155,-0.005148066387552861
there and Dig Fast if the tide catches,184.319,3.681,186.1595,0.0,0.2,0.4,0.023857418764742604,-0.07946857222299245,-0.003921924402544739
his head will'll save the king's hangman,186.599,3.681,188.4395,0.4939,0.0,0.5,0.023749905699282006,-0.08032986752395185,-0.004418221914053126
road there you are deep enough to bury a,198.599,5.761,201.4795,0.0,0.0,-0.7,0.023002380698227076,-0.08590859157431832,-0.008038152892907395
