text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
Magazine's doing a story on the theater,93.92,4.32,96.08,0.0,0.0,0.6,0.020957745711168905,-0.015375049336724716,0.33309328510924935
why didn't you tell me look at my hair,95.939,4.921,98.3995,0.0,0.0,-0.7,0.019804054135344817,-0.015703422535719214,0.3341718087681925
what's so special about this place it's,98.24,4.3,100.39,0.4576,0.3571428571428571,-0.7,0.018838465399271767,-0.015977010780052984,0.33507724340738965
new Soldier this theater went through,100.86,2.88,102.3,0.0,0.1363636363636363,0.4,0.017933034692328376,-0.01623245368851909,0.3359286844311982
the blitz never missed a single,102.54,4.079,104.5795,0.2235,-0.0714285714285714,0.8,0.016879328840387845,-0.016528296544546198,0.3369226790256099
performance no kidding hi and one of,103.74,6.559,107.0195,-0.0762,0.0,0.4,0.015783627896557347,-0.01683417449104376,0.3379600812916571
your glasses is in only two hmm,106.619,3.68,108.459,0.0,0.0,0.3,0.015152722851100978,-0.017009429654875768,0.3385592811637371
she's an American,110.36,6.69,113.705,0.0,0.0,0.6,0.012949998228665499,-0.01761578177467248,0.3406630191397118
wonderful thing land lease,113.82,11.32,119.48,0.5719,0.8139359607615205,0.8,0.010697955195811975,-0.0182254057980227,0.3428353273743131
I come into the park each day to watch,125.78,5.74,128.65,0.0,0.0,0.7,0.007486000522404571,-0.019071612780233702,0.345980782327508
the children as they play and see They,128.7,5.94,131.67,0.34,0.0,0.7,0.006524047923708162,-0.01931825076906018,0.34693630297830563
Don't Go Near The Water Banks although,131.52,4.98,134.01000000000002,0.0,0.1,-0.7,0.005810820584156643,-0.019498620939892686,0.34764962992474135
it never was too hard to flirt with,134.64,4.92,137.1,0.0762,-0.2916666666666667,0.7,0.004911559141380266,-0.019722587293453428,0.3485556777502146
soldiers of the god I find it simpler,136.5,4.879,138.9395,0.2732,0.0,0.7,0.00439903329124483,-0.019848300894914735,0.34907577251442035
still to meet the Young,139.56,7.46,143.29,0.0,0.1,0.2,0.0032539027994844903,-0.02012325724990141,0.3502490277929891
this little heart park bench is,141.379,8.801,145.77949999999998,0.6003,-0.1875,0.5,0.002640566197640881,-0.02026660649729719,0.35088477162095166
sometimes like a trench,147.02,6.24,150.14,0.3612,0.0,0.3,0.0016388735537973393,-0.02049349066013759,0.35193644300059074
the pose that checks the Greeks,150.18,8.279,154.3195,0.0,0.0,0.6,0.0007643683563956451,-0.020682438515583112,0.35287127212712266
auditioning their techniques,153.26,5.199,155.8595,0.0,0.0,0.4,0.00046301060657886296,-0.02074511177377926,0.35319783095695567
first I embrace them then I place them,159.599,6.061,162.62949999999998,0.3182,0.25,0.4,-0.0007305563491855015,-0.020976968734148102,0.3545204583753492
all and on a roll,162.18,6.38,165.37,0.0,0.0,0.7,-0.0011537549321539405,-0.02105088968753247,0.3550040713138766
and the Yanks always rate a spot,165.66,5.84,168.57999999999998,0.0,0.0,0.7,-0.0016062225421879684,-0.021123111826337887,0.3555330422384897
on my Gallop home,168.56,6.88,172.0,0.0,0.0,0.5,-0.002037589082390973,-0.02118322459887763,0.3560525115814433
what does an English girl think of a,171.5,8.26,175.63,0.0,0.0,0.3,-0.00243898434296639,-0.02122829538212445,0.3565545931720236
yeah oh he's a doll and just as solid as,175.44,5.84,178.36,0.4215,0.0,0.7,-0.0027030501788372686,-0.021249654358461156,0.356899074736987
but does an English girl think of his,181.28,7.42,184.99,0.0,0.0,0.2,-0.003211565439294172,-0.021257535129122217,0.3576188319539688
looks and when he says what's cooking,185.58,6.72,188.94000000000003,0.0,0.0,0.4,-0.003426725251184548,-0.021233170214791472,0.3579700134123341
does she know what cookies she just,188.7,6.84,192.12,0.0,0.0,0.4,-0.003553215787497583,-0.021198105390727504,0.3582112069753126
adores his Southern Roar can't resist,192.3,6.0,195.3,0.3818,0.0,0.2,-0.003638633671224935,-0.02114947124789038,0.3584157498219312
his higher or he says evening ma'am she,195.54,6.72,198.9,0.0,0.25,0.8,-0.003686473915235374,-0.021078284662876017,0.3586035357888004
says evening Sam that she is,198.3,7.92,202.26,0.0,0.0,0.2,-0.0036850034349422732,-0.02099663119830788,0.3587373123469933
what does an English girl think of his,202.26,7.38,205.95,0.0,0.0,0.6,-0.003632890053143352,-0.02089031675239697,0.35883859673796603
job and when a band is on the stand,206.22,7.739,210.0895,0.0,0.0,0.5,-0.0035125719917572054,-0.020750687026961312,0.35889605508850936
where men alive he knows from nothing he,209.64,6.48,212.88,0.3818,0.1,0.2,-0.003395154619046006,-0.020644618184678304,0.3589016653842915
starts Rock cutting and throws the hip,213.959,4.821,216.3695,-0.128,-0.6,0.7,-0.0032078450564547944,-0.020498678668638283,0.35887157714883755
of course we do,218.78,3.84,220.7,0.0,0.0,0.8,-0.002913884662919341,-0.020297376559600785,0.35877757858606696
there isn't one of them girls that,309.06,2.52,310.32,0.0,0.0,-0.7,0.016070833964471638,-0.011944663869525567,0.3442954016121132
couldn't be on the cover of your,310.62,3.56,312.4,0.0,0.0,0.7,0.016750310263593877,-0.011674561734471706,0.34370989685563164
girls we've made history now we're,318.0,4.5,320.25,0.0,0.0,0.7,0.01938967586707182,-0.01063190671200039,0.34141292375828874
making life why do you say it a six-page,319.8,4.5,322.05,0.0,0.0,0.2,0.02001099838344608,-0.010387846097651634,0.34086717082720897
spread glorifying the music box girls,322.5,5.12,325.06,0.5267,0.0,0.8,0.021062887647052574,-0.0099757573540814,0.3399390115685064
come on girls we're on,324.3,3.32,325.96000000000004,0.0,0.0,0.7,0.021380482875379504,-0.009851598096089034,0.33965774995965237
now miss Bruce just want to use,328.4,3.49,330.145,-0.0772,0.0,0.7,0.022875405347365405,-0.009268727657844367,0.33832759843254173
something informal surely,330.419,4.5,332.669,0.4404,0.5,0.4,0.023791033207469916,-0.00891292539960165,0.3375078864353404
calculation this will do more for the,334.919,4.461,337.1495,0.0,0.5,0.4,0.025441397723258565,-0.008273763920617152,0.3360210178304973
blood pressure,337.02,2.36,338.2,-0.296,0.0,0.2,0.025832831224689733,-0.00812255444580932,0.33566661628642297
just one more,339.9,4.57,342.185,0.0,0.5,-0.7,0.027332651631843476,-0.007544478375407969,0.3343025838927175
I'm sorry I'm on again,341.46,4.26,343.59,-0.0772,-0.5,0.5,0.02786694417376971,-0.007339026206912472,0.33381434636529406
getting all the pictures you want,345.72,2.759,347.09950000000003,0.0772,0.0,0.8,0.02921360815332462,-0.0068222583123465136,0.33257841900468676
there's one I'd like to get right now,346.979,3.361,348.6595,0.3612,0.2857142857142857,0.6,0.029817597497463086,-0.006590963198928738,0.33202162759509757
the boss how about him is Tolliver oh,348.479,3.421,350.1895,0.0,0.0,0.2,0.030413100939203703,-0.006363198572522817,0.3314711716753865
the only features I have taken now are,350.34,4.26,352.47,0.0,0.0,0.2,0.03130632822871913,-0.006022071155606639,0.3306427566144464
