text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
the hemlines rise and fall the bustle,80.299,6.221,83.40950000000001,0.0,0.0,0.5,-0.14820212367048838,-0.10380846876910453,-0.08687063380342572
was blossomed and disappear the hips,84.119,4.441,86.3395,-0.2263,0.0,0.2,-0.15055755875485527,-0.10444767542567975,-0.08883738947841731
grow Broad and narrow with the changing,86.52,3.12,88.08,0.0,-0.06875,0.4,-0.1519157440088116,-0.10481971633095853,-0.08997438223536636
but the big windows in the department,89.64,3.54,91.41,0.0,0.0,0.4,-0.15442978370841773,-0.10551570972325365,-0.09208517706550978
stores don't tell the story of the dress,91.08,4.499,93.3295,0.0,0.0,0.2,-0.1558288688651127,-0.10590752032802454,-0.09326363078229785
business that story is in the New York,93.18,4.86,95.61,0.0,0.1363636363636363,-0.7,-0.15744384401292766,-0.10636416294147716,-0.09462760737173646
garment Center half a mile square and,95.579,4.801,97.9795,0.0,-0.1333333333333333,0.2,-0.15906787147788587,-0.1068284985866896,-0.09600354172721128
two blocks high the billion dollar dress,98.04,4.619,100.3495,-0.2263,0.16,0.5,-0.16063761210617356,-0.10728267128938314,-0.09733797740495947
capital of America built on a vault of,100.38,4.8,102.78,0.0,0.0,-0.5,-0.16219109862449826,-0.10773784781559971,-0.09866337572447796
cloth and a foolish question how do I,102.659,4.28,104.799,-0.2732,0.0,0.7,-0.16343850855551226,-0.10810785602693575,-0.09973141210903456
the lives and fortunes of hundreds of,106.939,4.54,109.209,0.0,0.0,0.2,-0.1660285237701627,-0.10889067561567835,-0.1019611559666555
thousands of people hang on the answer,109.799,4.32,111.959,0.0,0.0,0.8,-0.16755101386132143,-0.10936135627551614,-0.10328063396904626
to that question and this is the story,111.479,4.441,113.6995,0.0,0.0,0.4,-0.16847820459449656,-0.10965237573928863,-0.10408783395523259
of a few of them,114.119,4.441,116.3395,0.0,-0.2,0.3,-0.16983111647818946,-0.11008368502416398,-0.10527120379671859
there was a man named Sam Cooper a,115.92,6.62,119.23,0.0,0.0,0.2,-0.1712390905580978,-0.11054203833510502,-0.1065106143624883
fellow named Teddy Sherman and oh yes,118.56,7.519,122.3195,0.4019,0.0,0.4,-0.17266007059584967,-0.11101603455674437,-0.1077709315465643
there was a girl,122.54,3.539,124.3095,0.0,0.0,0.2,-0.1735298335511984,-0.11131270304269884,-0.10854777069591585
you wait another year it'll be two years,126.299,3.841,128.2195,0.0,0.0,-0.7,-0.17513593106580944,-0.11187605397709798,-0.10999511035883602
then ten years and you'll never do it,128.16,3.42,129.87,0.0,0.0,-0.7,-0.17577333832045,-0.11210613595394751,-0.11057488444347202
but I forget Harriet she still says no,130.14,3.0,131.64,-0.631,0.0,-0.7,-0.17643035927529976,-0.11234781903408192,-0.11117622802586642
and I tell you Sam she's got to say yes,131.58,2.82,132.99,0.4019,0.0,0.7,-0.17691311645394736,-0.11252865154662232,-0.11162075564085261
how can I make her say yes if you keep,133.14,2.7,134.48999999999998,0.4019,0.0,0.4,-0.17743097725955745,-0.11272603825444816,-0.11210041176039325
saying no she said yes when you married,134.4,3.479,136.1395,0.128,0.25,-0.7,-0.17797804322765157,-0.11293881706092619,-0.11261062556387186
her 20 years ago she lost to have it,135.84,3.96,137.82,-0.3182,0.0,-0.7,-0.17851138828897076,-0.11315100562266438,-0.11311194747848062
I'll talk to her myself it won't do any,137.879,2.701,139.2295,0.0,0.0,-0.7,-0.17894014817550472,-0.11332542151482711,-0.11351811751831854
to come into town today I'll convince,142.14,3.42,143.85,0.25,0.0,0.6,-0.18022790927785137,-0.11387461126520355,-0.11475884350768158
her we'll meet for lunch but we live all,144.18,2.639,145.4995,0.0,0.1363636363636363,0.2,-0.18064431931849032,-0.11406235829388921,-0.11516838250921217
the way up Long Island it's still,145.56,3.899,147.5095,0.0,-0.05,0.2,-0.18112123526247434,-0.11428527609847307,-0.11564389795340786
America she doesn't need a passport Sam,146.819,5.461,149.5495,0.0,0.0,0.7,-0.1815712460505303,-0.11450497561897291,-0.11610025437667845
this means our whole future,149.459,5.64,152.279,0.0,0.1,0.8,-0.1821201885677279,-0.11478868989004519,-0.11666980515155548
but even if she comes she says yes the,155.099,3.72,156.959,0.5499,0.0,-0.7,-0.1829214286169008,-0.1152481337011665,-0.11753821028316953
two of us alone is no good are you going,156.84,3.96,158.82,-0.5277,-0.35,0.3,-0.18319147008030076,-0.11542144092520268,-0.11784597937376752
to talk to Teddy,158.819,3.721,160.6795,0.0,0.0,0.7,-0.18343398044809217,-0.11558931894868987,-0.11813237033884223
I'm not so sure he's right for us he,160.8,4.2,162.9,-0.3556,0.3928571428571428,0.7,-0.183688073704118,-0.11578290568445786,-0.11844688683912546
leaves me he's the best at least talk to,162.54,5.779,165.4295,0.6369,0.35,-0.7,-0.18393084647183822,-0.1159943681498842,-0.11876902401580493
him what's to be afraid,165.0,3.319,166.6595,0.0,-0.6,0.4,-0.1840310711000595,-0.11609372872932784,-0.11891185645843994
I'll think about it just leave it to me,168.36,5.3,171.01000000000002,-0.0516,0.0,-0.7,-0.18429295903176474,-0.11642713177313294,-0.11934526326278211
I have not left everything to you,169.92,3.74,171.79,0.0,0.0,0.4,-0.18432477610588904,-0.11648395561623431,-0.1194112281788196
