text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
I have your ticket ready,162.86,5.8,165.76000000000002,0.3612,0.2,0.7,-0.020760313979028947,-0.05441368201827188,0.018449074633188022
from Rome to New York,166.04,4.419,168.24949999999998,0.0,0.1363636363636363,0.7,-0.020453158637244402,-0.05348714174126628,0.01876410097219216
which Highway going oh I wish I was,168.66,4.14,170.73,0.4019,0.0,0.5,-0.020151817241037564,-0.052582257098193606,0.01907215907324895
staying here I love it I think you'll,170.459,4.321,172.61950000000002,0.6369,0.5,-0.7,-0.01992541520650303,-0.05190515903880048,0.019302942401216636
find everything in order all I need is,172.8,3.78,174.69,0.0,0.0,0.4,-0.019680438193802562,-0.05117523868235205,0.01955200814127046
your passport number I have it right,174.78,4.039,176.7995,0.0772,0.2857142857142857,0.2,-0.01943418660058587,-0.05044444942264403,0.0198016774037591
oh I lost your passport once no why well,180.18,4.199,182.2795,-0.6501,0.0,0.4,-0.0188101766046549,-0.04860627378179418,0.02043117180951878
this was issued by the United States,183.239,3.181,184.8295,0.4215,0.0,-0.7,-0.018527504794170667,-0.047780321126837604,0.020714794240000736
Embassy in London oh I haven't been back,184.379,5.28,187.019,0.0,0.0,0.2,-0.018288680982364733,-0.04708590373419908,0.020953658209916175
to the United States since 1938. it must,186.42,6.3,189.57,0.4215,0.0,0.4,-0.0180149418029693,-0.046293933683394135,0.021226569302029333
have been a little girl no 16. no use,189.659,4.381,191.8495,-0.0087,-0.1875,0.2,-0.017774437236543126,-0.045601725565015336,0.021465563188946657
cheating when you're looking at the date,192.72,3.32,194.38,-0.5574,0.0,-0.7,-0.017511970564950248,-0.04485028947653247,0.02172553087653344
of my birth,194.04,7.46,197.77,0.0,0.0,0.2,-0.017167785689073484,-0.04387143718148529,0.022065067707873753
anything for me today I think so,196.04,5.46,198.77,0.0,0.0,0.7,-0.01706787709339876,-0.043588735872124584,0.022163330965478976
Lawrence darling,202.94,4.78,205.33,0.5859,0.0,0.7,-0.016430709969862373,-0.04180183401482816,0.02278678849546747
you're playing the parts tomorrow at 10,205.459,3.101,207.0095,0.2023,0.0,0.7,-0.01627265100150126,-0.04136305697967066,0.022940566616563397
bus to Champion Airport please from here,208.56,6.06,211.59,0.7351,0.0,0.4,-0.01585202852294989,-0.0402046852421867,0.02334803965882002
830 Pronto that's very early oh I'll be,210.98,6.94,214.45,0.0,0.13,0.6,-0.01559712656538821,-0.039509598694786596,0.0235937021608064
here grazia you've been very kind Regal,214.62,6.199,217.7195,0.5709,0.78,0.7,-0.015312975283365405,-0.03874126296636653,0.02386639373838741
have a nice trip,217.92,2.899,219.3695,0.4215,0.6,0.7,-0.015172500982982682,-0.03836407464911909,0.024000742424287205
oh excuse me your excuse me means do I,270.24,6.54,273.51,0.1531,-0.05,0.2,-0.011626789720806508,-0.02969532978385374,0.027277808219217055
mind you are smoking the aunt says no,274.56,3.56,276.34,-0.296,0.0,-0.7,-0.011496871546224648,-0.029428291819793083,0.027393237478447796
yeah first flight,278.12,5.74,280.99,0.296,0.25,0.7,-0.01129505178630516,-0.029026985127331907,0.02757187167180464
how do you know I forgot to understand,281.04,5.58,283.83000000000004,0.0,0.0,-0.7,-0.01117888326660525,-0.02880452451729382,0.02767433301881898
your safety belt oh,283.86,5.16,286.44,0.4215,0.0,0.4,-0.011076845681867299,-0.028615039027501798,0.027764124864148483
they shouldn't have done it never have,286.62,6.06,289.65,0.0,0.0,-0.8,-0.010957531067789641,-0.028401438169270533,0.027868894247178835
so few frightened so many oh the right,289.02,5.82,291.93,-0.4902,0.1952380952380952,0.4,-0.010876910320991692,-0.028262622855523226,0.027939563218750896
friends as far as I'm concerned they,292.68,5.04,295.2,0.4767,0.1,0.2,-0.01076724283031493,-0.028082038921977786,0.028035561109951465
should have invented something else,294.84,5.299,297.4895,0.0,0.0,-0.7,-0.010694624360196138,-0.02796845731478925,0.028099065334791937
see what I mean,297.72,5.58,300.51000000000005,0.0,-0.3125,0.6,-0.01060404924110981,-0.027834636870230155,0.02817823756116549
sounds like a fuel pump how can you tell,300.139,5.441,302.8595,0.3612,0.0,0.2,-0.010537694993029884,-0.027743030262412965,0.028236243215180225
I'm an engineer we'll probably have to,303.3,3.42,305.01,0.0,0.0,0.2,-0.010480095021300678,-0.02766866839751405,0.028286625814122248
come down to the nearest airport,305.58,4.26,307.71,0.0,-0.1555555555555555,0.4,-0.010412005002606006,-0.027588024755176688,0.028346259780982132
probably gonna be alarmed about it sorry,306.72,4.44,308.94000000000005,-0.4019,-0.5,0.5,-0.010382542588484924,-0.02755594507950927,0.02837210333351858
ladies and gentlemen we're having a,309.84,2.699,311.18949999999995,0.0,0.0,-0.7,-0.010331173100554425,-0.027504757598267475,0.028417248446304697
little engine problem one of our fuel,311.16,3.68,313.0,-0.3446,-0.1875,0.2,-0.010292183238978118,-0.0274705372929895,0.02845161170192933
it is nothing serious just keep your,314.84,4.12,316.9,0.0572,-0.3333333333333333,0.2,-0.010215303905493136,-0.027417742714379297,0.028519744793986276
seats and fasten your safety belts we,317.4,4.859,319.8295,0.4215,0.0,0.3,-0.01016391713955952,-0.027396662604147016,0.028565715588923044
will land in Naples for our repairs,318.96,5.459,321.68949999999995,0.0,0.0,0.2,-0.010134112104260407,-0.027391453230838643,0.028592621581308493
pleased with yourself I'm pleased that,322.259,4.801,324.65950000000004,0.7003,0.5,0.7,-0.010091047659270939,-0.027396159587182667,0.028631963194828778
I'll see Naples you're tired and say see,324.419,5.28,327.059,-0.4404,-0.4,-0.7,-0.010060308415312656,-0.027411543503168538,0.02866053988846868
Naples and die I didn't see it there,327.06,6.06,330.09,-0.5994,0.0,0.2,-0.010026637373103268,-0.02744559910151792,0.02869260526919683
wasn't time but never is,329.699,6.861,333.1295,0.0,0.0,-0.7,-0.009998631803413153,-0.027495946939305613,0.028720315265553447
um safety bill,333.12,3.44,334.84000000000003,0.4215,0.0,0.8,-0.009985398765784496,-0.0275313335947996,0.02873398200417572
chocolate is,363.62,3.48,365.36,0.0,0.0,0.4,-0.01005030723627685,-0.02897325867559006,0.028761074558801687
not only the fuel pump they have to,381.68,4.66,384.01,0.0,0.0,-0.7,-0.010363930456465647,-0.030551651605382778,0.02859784608746258
replace the gasket really he says his,384.0,4.259,386.1295,0.0,0.2,0.2,-0.01041240121126456,-0.030761678703422383,0.028571743898331753
name is Ronaldo he's nine years old and,386.34,3.9,388.29,0.0,0.1,0.3,-0.010464474069628821,-0.030981941522385703,0.02854365173026503
next year he wants to go to America and,388.259,4.641,390.5795,0.0,0.1,0.5,-0.010522582272609776,-0.031222073512450665,0.028512277964339774
become a cowboy,390.24,2.66,391.57,0.0,0.0,0.7,-0.0105486520313555,-0.03132808116519895,0.028498201695873776
exhaust my Italian,393.979,5.94,396.949,-0.296,0.0,0.2,-0.010699997409918147,-0.03192575163961292,0.02841659512808758
you can say excuse it,396.08,3.839,397.9995,0.0772,-0.05,0.2,-0.01073147373243533,-0.032046746240536245,0.028399663554132995
he says we'll be leaving in 20 minutes,402.9,4.26,405.03,0.0,0.0,0.2,-0.010958163289954116,-0.03289148100515378,0.028278351897342843
Italian minutes take American Mechanics,404.52,4.56,406.8,0.0,0.0,0.4,-0.011019608749005282,-0.03311354905090696,0.02824569126575485
at least two hours oh then we've just,407.16,5.72,410.02,0.0,-0.3,0.3,-0.011135875196743783,-0.03352698938059337,0.02818418103593107
about time what are we waiting for,409.08,3.8,410.98,0.0,0.0,0.2,-0.011171654994792996,-0.033652581832325903,0.028165331099772914
you what's he talking about he says he,417.0,4.08,419.04,0.0,0.0,0.6,-0.011492157256511185,-0.03474814923273642,0.027998228548953022
can get lots of chocolate out of her in,419.34,3.299,420.9895,0.0,0.0,0.7,-0.011575042928163068,-0.03502390557656952,0.02795553997095229
our lands would you would you be,421.08,3.839,422.9995,0.0,0.0,0.2,-0.011662675163300804,-0.03531249162636939,0.027910646116171705
embarrassed we'll pretend we don't know,422.639,4.521,424.8995,-0.4404,0.0,-0.7,-0.011747535021188539,-0.03558921770148936,0.02786740802737344
we want to go to Naples 5 000 Lira five,433.16,6.759,436.5395,0.0772,0.0,0.7,-0.012309989819172763,-0.037364909158949036,0.02758669300093341
grand Lira but cigarettes bathrooms as,436.62,5.699,439.4695,0.25,0.5,-0.7,-0.01246300205093116,-0.037832776209074534,0.027512081352134177
wristwatch a hurry five times too much,439.919,4.381,442.1095,0.0,0.2,0.2,-0.012604771419595592,-0.038261215921367005,0.027443614569719325
isn't enough what do you want yeah let,442.319,3.0,443.819,0.3612,0.0,0.3,-0.012698537611215182,-0.03854205821631839,0.0273986786330291
um don't you want us to see the most,445.319,4.261,447.4495,-0.0572,0.5,0.3,-0.012902772530270579,-0.039147189873698175,0.027301753886186653
beautiful city in the world Bellissima,447.12,5.46,449.85,0.5994,0.85,0.9,-0.01304160720425675,-0.03955366274726582,0.02723660521160899
now for help Prego please okay lady for,449.58,5.7,452.43,0.7096,0.5,0.4,-0.013194174833388778,-0.03999603451440306,0.027165695520288306
you five thousand left,452.58,4.32,454.74,0.0,0.0,-0.7,-0.013333710501896176,-0.040396847434642044,0.0271014640480455
I don't seem to have the right approach,455.28,3.72,457.14,0.0,0.2857142857142857,-0.7,-0.013481607376335634,-0.04081791267513001,0.027034026319380254
I've been wondering how you looked when,456.9,5.22,459.51,0.0,0.0,0.3,-0.013630569090174112,-0.04123825112540307,0.02696676600739388
you smiled I Like It by the way my name,459.0,7.28,462.64,0.7184,0.6,0.7,-0.013831716417606575,-0.04180011978688909,0.026876988450043045
is Melina Stewart I'm David Lawrence,462.12,4.16,464.2,0.0,0.0,0.2,-0.013933838739804052,-0.04208295569548895,0.026831864629902745
and next time I'll have chocolate and,466.699,5.381,469.3895,0.0,0.0,0.6,-0.014282462026711042,-0.04303680623936959,0.026680109091078305
unboxed soap economy size what does that,468.96,4.679,471.2995,0.0,0.0,0.2,-0.014414202996874098,-0.04339274528421,0.026623673994026948
mean you mean to say you're an American,472.08,4.14,474.15,0.0,-0.2083333333333333,0.4,-0.014614227370432033,-0.04392865990318479,0.026538932521052272
never heard of large economists well I,473.639,5.161,476.2195,0.2732,0.2142857142857142,-0.7,-0.014761998665589925,-0.04432118666652273,0.026477054209777563
haven't been back since I was a girl,476.22,5.659,479.0495,0.0,0.0,-0.7,-0.014967531526827896,-0.04486251725170484,0.026392004883673024
