text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
the winter of 1938 was one year before,116.32,6.159,119.3995,0.0,0.0,0.2,-0.1965563602242422,0.01833833233680902,-0.21056506657545085
the beginning of the second world war,119.04,6.0,122.04,-0.5994,0.0,-0.7,-0.1968279146406353,0.0181305006780776,-0.2126394321559567
and paris was still an island of light,122.479,5.361,125.1595,0.0,0.4,0.7,-0.19714432836980128,0.017884307393325607,-0.21502225050342633
in the darkness of europe,125.04,5.999,128.0395,-0.25,0.0,-0.7,-0.19743217798147492,0.017656397538351135,-0.2171574439376085
and everywhere men saw the new european,127.84,4.56,130.12,0.0,0.0681818181818181,0.2,-0.19763754663318556,0.017491396442174855,-0.21866157623641022
the refugee and on the streets,132.4,6.16,135.48000000000002,0.0,0.0,-0.7,-0.19815659109076994,0.017064957940942226,-0.22239012934329616
political refugees rubbed shoulders with,136.4,4.96,138.88,0.0,0.0,0.5,-0.19847824898883193,0.016793486690757718,-0.22464702059649308
the refugees from life,138.56,4.88,141.0,0.0,0.0,-0.7,-0.19867579853296238,0.016623849635035125,-0.22601220894743745
and no one cared if these men and women,141.36,4.64,143.68,-0.5472,0.0,-0.7,-0.19892219111045303,0.01640901129447343,-0.22769218467371144
lived or died,143.44,6.08,146.48,-0.5574,0.0,-0.5,-0.1991756024735796,0.016184099238882345,-0.2293931566348791
so history prepared the end of an era,146.0,9.93,150.965,0.2911,0.0,-0.7,-0.19957288275388158,0.015822907366796556,-0.23200350014051005
and the beginning of our times,149.52,18.959,158.9995,0.0,0.0,0.7,-0.20025761121764626,0.015173166736805613,-0.23633375686768746
yo she's dead you're quite right she did,220.239,4.081,222.2795,-0.6486,0.0428571428571428,0.4,-0.20435284388376923,0.009972635031202635,-0.2561997858887012
my apologies,227.519,14.321,234.6795,0.0,0.0,-0.7,-0.20486527178429143,0.008944955551149755,-0.25742593394835805
you're a pilser,244.319,11.521,250.0795,0.0,0.0,0.3,-0.20535932812709037,0.007669023135984472,-0.25787826777477474
he's raised the police pick up this,274.24,4.64,276.56,0.0,0.0,-0.7,-0.20582465376146017,0.005482673845596341,-0.2561086509157928
fellow polyansky in some bistro,276.24,4.72,278.6,0.0,0.0,0.7,-0.20583968796373697,0.005314925034463779,-0.2558482544750049
he told him where he lived did they,278.88,3.28,280.52,0.0,0.0,0.2,-0.20585105840883108,0.005157158595666189,-0.25558782932419044
catch anyone else,280.96,4.08,283.0,0.0,0.0,0.4,-0.20586173822876022,0.004953549461857782,-0.25522968557736436
no no no no madame favier was able to,282.16,6.16,285.24,0.5667,0.5,-0.7,-0.20586748402636412,0.004769819347600747,-0.25488537913382997
get them all down to the cellar,285.04,3.28,286.68,0.0,-0.1555555555555555,-0.7,-0.20586921439535288,0.004651798404428466,-0.2546537254935513
ah good evening good evening,289.919,6.321,293.0795,0.7003,0.7,0.4,-0.2058581867374761,0.004128221832957373,-0.25352848566596053
good evening let us play a game of,293.199,5.121,295.7595,0.6486,0.1499999999999999,0.7,-0.20584442429345534,0.003909431502458744,-0.25301177352383025
billiards eh the police will probably be,296.24,3.76,298.12,0.0,0.0,-0.7,-0.205827796322316,0.003716971619708271,-0.2525349331020812
busy upstairs for some time,298.32,4.719,300.6795,0.0,0.1,0.2,-0.20580497262357916,0.003508558610927418,-0.2519952542017903
all right name mula,300.0,6.08,303.04,0.0,0.2857142857142857,0.6,-0.2057794805296983,0.0033166098573689483,-0.25147697322595736
you keep out of this name,303.039,7.041,306.5595,0.0,0.0,-0.7,-0.20573351002666565,0.003030897728703228,-0.2506682322001773
polyansky vladislav polyansky,306.08,6.0,309.08,0.0,0.0,0.4,-0.20569469819268757,0.0028266536247790255,-0.25006305695010533
didn't you know this man had no papers i,310.08,3.76,311.96,-0.296,0.0,-0.7,-0.2056442974978258,0.002593670878469088,-0.24934552927893155
