text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
I don't know about you but it always,76.56,3.9,78.51,0.0,0.0,-0.7,-0.16456796801512086,0.15257173121140277,0.1243367582836851
makes me sore when I see those War,78.42,4.86,80.85000000000001,-0.7451425428618382,0.0,0.4,-0.16445592897690703,0.15212880618210822,0.12364631198101247
pictures all about flying leathernecks,80.46,5.159,83.03949999999999,0.0,0.0,0.2,-0.16435277433503634,0.15172660974666788,0.12301884525658607
and submarine patrols and frogmen and,83.28,4.199,85.37950000000001,0.0,0.0,0.7,-0.16424430064868506,0.15130973377871315,0.1223678893363326
gorillas in the Philippines,85.619,4.201,87.7195,0.0,0.0,-0.7,-0.16413763426622266,0.15090613462494404,0.12173701196633316
what gets me is that there never was a,87.479,6.361,90.6595,0.0,0.0,0.2,-0.16400614308830708,0.15041767905722334,0.12097249400970887
movie about pows about prisoners of War,89.82,6.96,93.3,-0.7451425428618382,0.0,0.4,-0.16389040859754572,0.14999648110448055,0.12031221975244637
now my name is Clarence Harvey cook they,93.84,5.52,96.6,0.0,0.0,0.3,-0.16374885630840083,0.1494930843949198,0.11952160657233483
call me Cookie I was shot down of a,96.78,5.64,99.6,0.0,-0.1555555555555555,0.4,-0.1636230981663652,0.14905735621020724,0.11883571647374429
magdeborg Germany back in 43. that's why,99.36,4.32,101.52,0.0,0.0,0.2,-0.16354405146505138,0.14878931440425724,0.11841294307264326
I stammer a little once in a while,102.42,3.48,104.16,-0.2263,-0.1875,0.3,-0.1634371675644041,0.14843440565910584,0.11785200973633564
especially when I get excited,103.68,4.92,106.14,0.34,0.1875,0.7,-0.16335835809392332,0.14817849966323898,0.11744662483476821
I spent two and a half years in Stalag,105.9,5.579,108.6895,0.0,-0.1333333333333333,-0.7,-0.16325856416696094,0.14786182787090835,0.11694373765355678
17. Stalag is the German word for prison,108.6,5.699,111.4495,-0.5106,0.0,-0.7,-0.16315263395760915,0.14753513231327448,0.11642325794235038
camp and number 17 was somewhere on the,111.479,5.161,114.0595,0.0772,0.0,0.2,-0.16305443836821504,0.14724143424385785,0.11595363357986693
Danube there are about forty thousand,114.299,4.561,116.5795,0.0,0.0,0.2,-0.1629614215730501,0.14697175953058933,0.11552072779226676
pows there if you bother to count the,116.64,4.74,119.01,-0.34,0.0,-0.7,-0.16287334902235942,0.14672445042107982,0.11512203990587447
Russians and the polls and the checks,118.86,5.16,121.44,0.0,0.0,0.2,-0.16278687837125067,0.14648960557463142,0.11474168125327762
in our compound there were about 630 of,121.38,6.0,124.38,0.0,0.0,0.4,-0.16268433883593494,0.14622186832975415,0.11430553313253297
us All-American Airmen radio operators,124.02,6.78,127.41,0.0,0.0,0.7,-0.16258099610106036,0.1459644780108487,0.11388314190868865
Gunners and Engineers all Sergeants,127.38,6.66,130.71,0.0,0.0,0.5,-0.16247108253086032,0.14570525533470916,0.11345386240214939
now you put 630 sergeants together and,130.8,4.92,133.26000000000002,0.0,0.0,0.4,-0.16238799252046554,0.14551980566017328,0.113143727533361
oh mother you've got yourself a,134.04,2.82,135.45,0.0,0.0,0.5,-0.1623178898954961,0.1453707433564729,0.11289215532527015
there was more fireworks shooting off,136.86,3.42,138.57000000000002,0.0,0.5,0.7,-0.16221998392310225,0.14517446128298614,0.11255696549949043
around that joint,138.72,3.84,140.64,0.0,0.0,-0.5,-0.162156277819668,0.14505453666534093,0.11234940701113115
take for instance a story about the Spy,140.28,4.5,142.53,0.0,0.0,0.4,-0.16209896646766975,0.14495213178671412,0.11217007493751222
we had in our Barracks it was about a,142.56,5.16,145.14,0.0,0.0,0.2,-0.16202114041904234,0.14482172056596151,0.111938176945859
week before Christmas in 44 and two of,144.78,5.459,147.5095,0.0,0.0,0.7,-0.16195178509418648,0.144714252100415,0.11174323892147467
our guys Manfredi and Johnson to be,147.72,4.8,150.12,0.0,0.0,0.6,-0.1618767771353767,0.14460773370176472,0.11154537084543382
exact we're just getting set to blow the,150.239,4.521,152.4995,0.0,0.25,0.7,-0.16180965973874584,0.14452135227519436,0.1113801946579454
get up Betty grable's on the phone,226.019,4.58,228.309,0.0,0.0,0.2,-0.16015007775305742,0.1463504780425607,0.11232752241317424
