text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
any help um,114.78,3.379,116.4695,0.4019,0.0,0.2,0.1851762879873902,0.3856238960662054,0.3131111994918011
what do you want to see the president,189.48,3.6,191.28,0.0772,0.0,0.2,0.16881484113460293,0.4007818136003525,0.32207069726282245
the first vice president and second vice,191.459,5.481,194.1995,0.0,0.125,0.4,0.1685363009452452,0.4011338859864628,0.3221152314232574
president appointment for seven years,193.08,3.86,195.01,0.0,0.0,0.4,0.1684630725923293,0.4012285531707257,0.3221237796343193
maybe I can help you,201.0,3.26,202.63,0.4019,0.0,0.3,0.16785956798568125,0.4020536186614775,0.32212384226256385
welcome home good to see you Max boy we,238.799,4.5,241.049,0.7096,0.7398019156157665,0.7,0.1669129111699365,0.4044655906590448,0.32000015726367836
sure missed you it's about time and come,241.379,3.481,243.1195,0.0258,0.5,0.7,0.16694941009285263,0.40451471166277053,0.3197892739755682
on let's sit down we got lots to talk,243.299,3.481,245.0395,0.0,-0.1555555555555555,0.7,0.1669903010974617,0.40455303090026956,0.319585247526119
about sit right here Max how about some,244.86,3.84,246.78,0.0,0.2857142857142857,0.7,0.167033120424197,0.40458177246248933,0.3193932891080998
wine Max good we'll all have some yeah,246.78,4.22,248.89,0.6249,0.7,0.3,0.16709222660286405,0.4046089934793307,0.3191516934815543
you look great Max never look better did,253.08,3.6,254.88,0.4007,0.65,0.8,0.1673015969991543,0.4046409850579398,0.3184132760637395
yeah he's even got a good tan just in,256.68,3.779,258.5695,0.6249,0.7,0.7,0.16745992423159886,0.40462756426693103,0.3179202078575622
time for lunch,258.959,3.96,260.939,0.0,0.0,0.6,0.1675729047258414,0.40460571296972675,0.3175883525522306
we'll go to Luigi's nice thick steaks,260.459,5.041,262.97950000000003,0.4215,0.1499999999999999,0.3,0.1676770658962227,0.40457863776014596,0.31729312842592583
food can we remember Luigi's Max hey,262.919,6.121,265.9795,0.0,0.0,0.7,0.167841418621101,0.40452500914337064,0.3168433257318151
snap the best first thing you need is,265.5,5.28,268.14,0.6369,0.625,0.4,0.16796781122515403,0.4044762359259104,0.3165078601332541
some new clothes have I got a tailor,269.04,3.84,270.96000000000004,0.0,0.1363636363636363,0.4,0.1681425739408956,0.404399841149524,0.3160555822569635
Uptown shoulders Max wants clothes,270.78,4.02,272.79,0.0,0.2,0.4,0.168261744260104,0.4043425794215251,0.31575341288221265
you'll buy clothes but he wants to eat,272.88,4.34,275.05,0.0,0.2,0.2,0.16841498624566875,0.40426354476418197,0.31537089143540353
maybe there's other things he wants,277.259,2.401,278.4595,0.0,0.0375,0.7,0.16865843975430944,0.40412698702079236,0.3147744068814855
Max knows what he wants did me always,279.66,4.86,282.09000000000003,0.0,0.2,0.2,0.1689331977060702,0.4039587884059539,0.3141138550790829
and at all costs money everything costs,282.66,3.599,284.45950000000005,0.0,0.0,-0.7,0.1691207653532378,0.40383640012110017,0.313668745830226
is a thousand dollars,286.259,4.621,288.5695,0.0,0.0,0.8,0.16946075969797614,0.4036006220221961,0.3128707614988726
I notice you got the painting of par,289.259,3.541,291.02950000000004,0.0,0.0,0.4,0.16967272727333943,0.4034453139211199,0.31237755489958324
hanging downstairs it's a copy of the,290.88,3.24,292.5,0.0,0.0,-0.7,0.1698023255817896,0.40334742619277564,0.3120772105317105
one at the house,292.8,3.36,294.48,0.0,0.0,0.2,0.16998012683997274,0.4032096725944837,0.3116663164728445
it's a nice touch,294.12,3.78,296.01,0.4215,0.6,0.5,0.17012003393014588,0.40309856300994396,0.31134373708848734
Bank should always hang paintings of the,296.16,3.84,298.08000000000004,0.0,0.0,0.7,0.17031268818531398,0.40294178727539876,0.31090031408305124
dead men who started them gives them a,297.9,4.26,300.03,-0.6486,-0.2,0.5,0.170497589550394,0.40278733530320826,0.3104752872830464
sense of tradition,300.0,3.84,301.92,0.0,0.0,0.7,0.17067983796153735,0.40263139376530543,0.3100566159485384
like this one this Bank stinks with,302.16,3.72,304.02000000000004,0.128,-0.6,-0.7,0.1708856956512893,0.4024509433943854,0.30958371690373726
today has been dead five years let it,303.84,4.079,305.87949999999995,-0.6486,-0.2,-0.7,0.17107080336116579,0.40228486913136646,0.30915824764200567
rest make the money Max where's my,305.88,3.72,307.74,0.0,0.0,-0.7,0.1712585485840973,0.402112812825,0.3087262670630428
living I call the house there was no,307.919,3.861,309.8495,-0.296,0.0,-0.7,0.17147434848375828,0.4019106228986713,0.30822892161670074
what's wrong,313.86,4.32,316.02000000000004,-0.4767,-0.5,-0.7,0.1721219266074229,0.4012760965176357,0.3067286154839789
