text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
all dressed up huh,6.12,4.68,8.46,0.0,0.0,0.4,-0.03964599611137846,-0.1309627942969579,0.01771454549058838
new suit any good,8.4,4.5,10.65,0.4404,0.4181818181818181,0.6,-0.04063558557400174,-0.129390204542497,0.018759137932628046
yeah looks well,10.8,4.799,13.1995,0.5106,0.0,0.7,-0.04176049379677444,-0.12767321341129304,0.019934032890887386
granny huh yeah,12.9,5.82,15.81,0.296,0.0,0.3,-0.04288218022503746,-0.1260388465429353,0.0210917404783008
when does the train get in oh I got time,15.599,4.68,17.939,0.0,0.0,0.3,-0.04377447692075676,-0.12479630041252256,0.022002425160948386
fell asleep already this morning and I,22.08,4.92,24.54,0.0,0.0,-0.7,-0.04641326201704704,-0.12143940708140434,0.024638734874065787
let it yeah I know I heard a crying,23.699,7.041,27.219500000000004,-0.2263,-0.2,-0.7,-0.04742955917185692,-0.12028176998181556,0.025629777610595563
yeah she cried hard all right,27.0,3.74,28.87,-0.2023,-0.0029761904761904,-0.8,-0.048039890455365684,-0.11962517001999755,0.026217974779043716
Dad we made a terrible mistake with her,30.779,3.421,32.4895,-0.6705,-0.723652052881731,-0.7,-0.04933663779381664,-0.11833125144704351,0.027449384658309102
somehow she's got to be made to,32.579,3.721,34.4395,0.0,0.0,-0.8,-0.05001160307613462,-0.1177148218252945,0.028079977885547194
understand that Larry's dead it's insane,34.2,3.78,36.09,-0.7906,-0.6,-0.7,-0.05057000220234358,-0.11723586642298672,0.028596016382064292
what she's doing,36.3,5.34,38.97,0.0,0.0,0.4,-0.05151613616256833,-0.11649144627984429,0.029458110437262274
she might hear us dead walk over the,37.98,6.739,41.3495,-0.6486,-0.2,-0.7,-0.052270859519129076,-0.11596128184857668,0.030134121408889405
garage and they want to talk to you,41.64,3.079,43.1795,0.0772,0.0,0.4,-0.05283474015258783,-0.11560409106282338,0.03063202970587601
my guess is we'll get that stuff out of,45.0,3.12,46.56,0.0,0.0,-0.5,-0.053838668679689054,-0.11505564903114504,0.0315023269409818
your mind because you'll never convince,46.92,3.42,48.63,-0.1877,0.0,-0.7,-0.054429341545727004,-0.11478859557370381,0.03200404940017397
her but three years nobody comes back,48.12,3.779,50.0095,0.0,0.0,-0.7,-0.05481286392162125,-0.11463861555824575,0.03232545138222959
