text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
good morning,34.079,2.721,35.4395,0.4404,0.7,-0.7,0.13637349558036477,0.01696615814994492,-0.128569448807993
I'm terribly sorry Jan but I'm afraid I,60.539,5.76,63.419,-0.3506,-0.55,0.7,0.1574654895306235,0.039620621187669874,-0.1251071587798802
have to go but Wally why you promise to,63.059,5.461,65.7895,0.4497,0.0,-0.7,0.1588901187094416,0.04122675694673669,-0.12481809352847972
stay awake I have everything planned I,66.299,3.841,68.21950000000001,0.0,0.0,0.7,0.16029399237151518,0.04282409461285214,-0.1245228091846684
wish I could stay there you know I do,68.52,3.9,70.47,0.4019,0.0,0.7,0.16154356766393665,0.04425941690051867,-0.1242503398001032
but something's come up it can't be as,70.14,4.44,72.36,0.0,0.0,0.6,0.16255568914358895,0.045432339155325345,-0.12402230766029772
important as that you could stay if you,72.42,3.66,74.25,0.2023,0.4,0.2,0.16353402066750153,0.04657579721169103,-0.12379503670438885
you could call whoever it is Wally,76.08,3.92,78.03999999999999,0.0,0.0,-0.7,0.16539499600860114,0.04878069331549366,-0.12334173263775085
we can't go on like this it's just no,80.0,4.979,82.4895,-0.5122,0.0,-0.7,0.16741019757319597,0.05122090203041846,-0.1228140391896265
you you don't mean that,85.14,4.32,87.3,0.0,-0.3125,-0.7,0.16938622438497472,0.053681367949091056,-0.12224951176075652
aren't you treating my wife rather,87.9,4.46,90.13,0.0,0.0,-0.7,0.17045186369807325,0.055043726114827864,-0.12192053999040277
shabbily old boy,89.46,2.9,90.91,0.0,0.1,-0.7,0.17073309986996058,0.0554082353490082,-0.12183029927788809
you know she's in love with you now wait,93.659,5.78,96.549,0.6369,0.5,0.7,0.1726079049304087,0.05790374589499533,-0.12118373357192562
a minute Tommy well isn't she,96.119,3.32,97.779,0.2732,0.0,0.3,0.17298025229779893,0.058415749617101644,-0.12104412082464502
I don't know what you're talking about,99.54,3.02,101.05,0.0,0.0,-0.7,0.17390756280396696,0.05972166817559004,-0.1206754481492754
you do my dear don't you,104.4,6.6,107.7,0.3818,0.0,0.7,0.17551528042215056,0.062130338964173026,-0.11993827221684975
I do love you with all my heart,113.759,6.061,116.7895,0.8555,0.5,0.9,0.17712688935798046,0.06490044522885871,-0.11895988092309383
wait a minute that's not the line is it,116.759,4.761,119.1395,0.0,0.0,-0.7,0.17743630686075335,0.0655206365308229,-0.11871285447266819
corny I think that's the line dear you,121.52,4.54,123.79,0.3818,0.0,0.3,0.17792180822637205,0.06663399731173385,-0.11823165411229652
know you changed it this morning well,124.38,3.599,126.1795,0.2732,0.0,0.2,0.1781066626562729,0.06714786649217394,-0.11798850047128122
even I can make mistake,126.06,4.32,128.22,-0.34,0.0,-0.5,0.17823028306444524,0.0675557708501161,-0.11778313497775841
yeah that's a line all right but it's,132.48,3.78,134.36999999999998,0.1531,0.2857142857142857,0.3,0.17841521595672213,0.06861526051749692,-0.1171773226332488
not good look,133.86,5.459,136.58950000000002,-0.3412,-0.35,-0.7,0.17841388465939578,0.06893580642428428,-0.11696371289669742
when the husband says you do my dear Etc,136.26,5.699,139.1095,0.3818,0.0,0.4,0.1783693665407522,0.0692605741975969,-0.11672452994710898
just say very quietly,139.319,5.881,142.2595,0.0,0.0,0.2,0.1782502306396415,0.06960856428392073,-0.11643068414014919
yes I do uh shall I put my hand on his,141.959,5.581,144.7495,0.7096,0.0,0.4,0.17810680645170499,0.06983856217602409,-0.11620254514292568
arm no don't do anything stand perfectly,145.2,5.399,147.8995,0.4588,0.8525200987997787,0.2,0.17786397534734696,0.07007317743219027,-0.11591931238667007
still but bring it from way inside it's,147.54,4.26,149.67,0.0,0.0,0.7,0.17769776282241362,0.07017769862080464,-0.11576281229313988
simpler that we're gonna be a lot more,150.599,3.301,152.24949999999998,0.0,0.5,0.7,0.1774178071130453,0.07029512318508319,-0.1155383486950748
effective all right let's try that take,151.8,3.36,153.48000000000002,0.4767,0.4428571428571428,0.4,0.1772686214421853,0.0703366894885999,-0.1154327780806608
it back a couple of minutes let's see,153.9,3.5,155.65,0.0,0.0,-0.7,0.17698117487387424,0.07038744316774716,-0.11524901226801673
I don't know what you're talking about,157.44,5.64,160.26,0.0,0.0,0.3,0.17626881551823992,0.07040084928405028,-0.1148690454771612
you do my dear here they are out,160.56,4.14,162.63,0.3818,0.0,0.4,0.17584965036550979,0.07035843214975418,-0.11467936097661674
the end of rehearsal,164.7,3.48,166.44,0.0,0.0,0.2,0.17510193496010387,0.07022116973822519,-0.11438270477161436
rehearsal oh Julie my wonderful one,168.18,5.58,170.97,0.5719,0.8525200987997787,0.8,0.1740967622154524,0.06994890736566445,-0.11404363683489041
limpum pausing come on,170.64,5.459,173.3695,0.0,0.0,0.4,0.17351425441285312,0.06975747505645602,-0.11387020352210175
I adore you what you got to eat nothing,173.76,4.5,176.01,0.5574,0.0,0.4,0.17283390556283407,0.06950958106939556,-0.11368440228292666
you like I'm sure Hello darling hello,176.099,4.381,178.28949999999998,0.8225,0.5,0.7,0.172213902766653,0.0692645585512261,-0.11352833392134419
YouTube hi Julie wonderful go on out,178.26,4.86,180.69,0.5719,0.8525200987997787,0.7,0.17152874535239088,0.06897581662406989,-0.11336839339629155
we're lunching on the Terrace well hello,180.48,7.1,184.03,0.2732,0.0,0.6,0.17052130338139201,0.06852232317208258,-0.11315352449461373
hello beautiful greetings Maestro hello,183.12,7.02,186.63,0.7717,0.85,0.8,0.16969421919581523,0.06812818754190059,-0.11299255429683797
my favorite director my favorite,187.58,5.68,190.42,0.7184,0.5,0.6,0.16842277248652207,0.06749021344089623,-0.11276798964677515
producer anyhow hello hello Greg are we,190.14,5.519,192.8995,0.0,0.0,0.3,0.16754952705414025,0.0670327152100998,-0.112627669153065
interrupting something oh no we're just,193.26,3.72,195.12,-0.5267,0.0,-0.7,0.16674019688608746,0.06659645725370729,-0.11250651310366129
running over a few scenes from the new,195.659,3.961,197.6395,0.0,-0.0318181818181818,0.4,0.16579115045517154,0.06607145269386956,-0.11237427795014329
piece part for me,196.98,5.7,199.83,0.0,0.0,0.4,0.16493989646575896,0.06558939701745298,-0.11226389730193168
yeah I'm afraid so another crazy,199.62,5.82,202.53,-0.1226,-0.6,0.4,0.16385776818345582,0.06496287274408871,-0.11213380136453696
excitable Russian I suppose wrong you're,202.68,4.919,205.1395,-0.1531,-0.25,0.3,0.1627780220999175,0.06432386423593389,-0.11201441201160782
going to love this part you're a quiet,205.44,4.26,207.57,0.6369,0.25,0.7,0.1617429340182511,0.06369949899940716,-0.11190890823187652
attractive old smoothie for a change,207.599,4.021,209.6095,0.4404,0.45,0.7,0.16085285439689467,0.06315413521049748,-0.11182467429815172
