text,start,duration,time_midpoint
he gave his love and he fought for his,49.98,8.94,54.449999999999996
land wouldn't you wanna do like Jim,54.539,6.141,57.609500000000004
as a friend they liked him straight from,60.68,6.36,63.86
all the way down to the Alamo,67.08,5.78,69.97
the end my friend you know the real,72.92,10.36,78.1
in the 1830s that part of the young,96.9,4.74,99.27000000000001
Mexican Republic north of the Rio Grande,99.42,5.339,102.0895
an area of more than 300 000 square,101.64,6.54,104.91
miles was a province known as Texas an,104.759,6.121,107.8195
almost Limitless land populated by,108.18,4.68,110.52000000000001
tribes of Native Indians and a,110.88,4.199,112.9795
scattering of Mexican citizens,112.86,4.56,115.14
from the north and east had come others,115.079,4.981,117.56949999999999
settlers who took up lands granted them,117.42,4.8,119.82000000000001
by The Mexican government in an effort,120.06,3.96,122.04
to speed the development of the new,122.22,2.999,123.7195
but like to all new people in a new raw,125.219,6.861,128.6495
land problems arose,128.22,3.86,130.15
guys again are you done in any,225.56,5.56,228.34
satisfactions it's foolishness I can,228.36,4.439,230.57950000000002
and your fools if you think you can take,231.12,3.539,232.8895
the law into your own hands if you're,232.799,4.621,235.1095
scared say so but don't call us fools,234.659,4.44,236.879
wait till we know what we're doing,239.099,3.72,240.959
let's have reason we,241.2,4.08,243.23999999999998
it's guaranteed to us by who by that,242.819,3.84,244.73899999999998
double cross and Mexican president,245.28,2.519,246.5395
I'm getting Mighty sick of losing,247.799,2.761,249.17950000000002
neighbors in the dead of night and the,249.42,2.399,250.6195
next thing you know they're stuck in,250.56,3.42,252.27
some stick in Mexican jail,251.819,4.621,254.12949999999998
better lower our voices Mexicans got,253.98,5.42,256.69
listeners all around us,256.44,2.96,257.92
they've arrested Mr Travis take him over,267.86,3.52,269.62
to the military Commander's Place seven,270.0,3.96,271.98
cavalrymen or see I've been telling you,271.38,5.34,274.05
you're full I told you not to call us,273.96,5.299,276.60949999999997
fools anymore,276.72,2.539,277.9895
I'd like you to let him be for a moment,279.78,5.04,282.29999999999995
seems to me man has a right to say what,282.0,4.62,284.31
like to hear more who are you,286.62,6.38,289.81
I'm Jim Bowie,289.8,3.2,291.40000000000003
thank you sir,297.479,4.081,299.5195
if a man makes a living selling,299.82,3.9,301.77
perfectly legitimate merchandise they,301.56,3.84,303.48
think he's a traitor,303.72,3.9,305.67
I won't listen to cents,305.4,5.7,308.25
I'm a businessman therefore suspect of,307.62,5.639,310.4395
I'll say good day,313.259,4.88,315.699
thank you again,315.419,2.72,316.779
I'm Jeb Lacy how are you,329.46,5.4,332.15999999999997
I I'd like to say it's a pleasure to,332.82,3.18,334.40999999999997
meet you sir,334.86,3.96,336.84000000000003
um perhaps I can tell you anything you'd,338.82,3.719,340.6795
like to know,340.68,4.019,342.6895
all right tell me,342.539,4.681,344.8795
well what's going on why there's nobody,347.22,4.259,349.34950000000003
on the street the place is locked up,349.8,4.56,352.08
tight everybody in here one mind well I,351.479,4.141,353.54949999999997
don't understand everything it's about,354.36,3.42,356.07
sir but our people need a better deal,355.62,3.78,357.51
from the Mexicans they've been treating,357.78,3.84,359.7
us like we had no rights at all Mr,359.4,4.079,361.43949999999995
William Travis he's a lawyer from South,361.62,3.72,363.48
Carolina will bright knows the law good,363.479,3.78,365.36899999999997
well Mr Chavez been kind of our,365.34,3.06,366.86999999999995
I guess he talked too loud because the,368.4,3.6,370.2
military commander arrested him,370.139,5.28,372.779
one Brad burned that'd be you know him,372.0,5.94,374.97
without knowing much more about it I'm,377.94,6.5,381.19
inclined to be on lawyer Travis side,379.8,4.64,382.12
let's keep walking,402.9,4.68,405.23999999999995
I know exactly where you're going you'll,404.84,4.0,406.84
be pleased to know I'm going right along,407.58,3.679,409.41949999999997
so you're a boy,420.12,4.919,422.5795
what are you doing it same to do you a,425.039,4.081,427.0795
favor Colonel brought you a little,427.74,3.78,429.63
present too he's not very pretty and he,429.12,4.919,431.5795
doesn't smell too good but he's yours,431.52,4.5,433.77
all yours what would I want with him a,434.039,4.621,436.3495
man I never saw in my life before,436.02,6.119,439.0795
