text,start,duration,time_midpoint
we're late enough already they've closed,136.34,4.0,138.34
the doors it's a medical school lecture,138.42,3.48,140.16
I want to see what the attraction is the,140.34,3.24,141.96
psychology of crimes we'll have the,141.9,3.419,143.6095
psychology of crime come on I have a,143.58,5.48,146.32000000000002
good mind to stay who's the lecturer,145.319,3.741,147.18949999999998
I'd say about you he only letters once a,150.2,7.44,153.92
week now he's about to say,153.36,4.28,155.5
up to this point in the present series,162.98,4.72,165.34
of lectures we've dealt exclusively with,165.18,5.22,167.79000000000002
abnormal mentality,167.7,4.679,170.03949999999998
I emphasize the fact that in civilized,170.4,4.74,172.77
communities 80 of our murderers and,172.379,5.22,174.989
violent criminals were those whose Minds,175.14,4.679,177.47949999999997
have been conditioned by exceptional,177.599,6.42,180.809
nervous stress and unhealthy environment,179.819,6.78,183.20899999999997
last Friday we dealt with the smaller,184.019,5.701,186.86950000000002
group of strictly moronic criminals,186.599,4.86,189.029
and now we come to that much more,189.72,5.879,192.6595
interesting phenomenon the same Criminal,191.459,6.36,194.639
the man who was prepared to pursue his,195.599,3.841,197.5195
own ethical convictions even to the,197.819,3.361,199.49949999999998
point of murder,199.44,4.5,201.69
the Nano's punishment is apt to wear,201.18,5.4,203.88
heavily on the conscious of society,203.94,4.62,206.25
because his actions as likely as not,206.58,3.9,208.53
have been inspired by Justice gretton,208.56,3.84,210.48
Integrity as those of The Men Who sit in,210.48,3.479,212.21949999999998
at worst is an irresponsible opportunist,213.959,5.521,216.7195
at the best,217.62,3.539,219.3895
he's a man with a strong sense of,219.48,3.179,221.06949999999998
even a Mystic,222.659,5.16,225.239
I propose to relate the case history of,225.78,4.14,227.85
a matter of this class and perfectly,227.819,5.461,230.5495
sane valuable member of society,229.92,6.48,233.16
you better give him a fictitious name uh,233.28,5.16,235.86
he gives an old Victorious names all the,236.4,3.839,238.3195
characters in this case,238.44,5.64,241.26
he was a surgeon they'd call him Mr Mr,240.239,4.86,242.669
Mr Michael Joyce,245.099,3.661,246.9295
he was well thought of in the medical,247.44,2.939,248.9095
profession and had a heart of his own in,248.76,3.24,250.38
Harley Street,250.379,4.14,252.44899999999998
his marriage had been an unhappy one,252.0,4.079,254.0395
and he'd lived apart from his wife for,254.519,2.761,255.89950000000002
several years,256.079,3.361,257.7595
consequently he threw all his energy and,257.28,4.32,259.44
interest into his work,259.44,4.259,261.5695
as a brain specialist he operated in,261.6,4.26,263.73
three London hospitals and had developed,263.699,3.661,265.5295
a technique which considerably reduced,265.86,4.02,267.87
the mortality rate in this field,267.36,4.02,269.37
he was reserved in his personal,269.88,4.56,272.15999999999997
relationships and had no close friends,271.38,5.22,273.99
his only relaxation was still suited him,274.44,4.08,276.48
and play the piano or go to an,276.6,4.02,278.61
occasional concert,278.52,4.14,280.59
otherwise it was a live devoted solar to,280.62,3.0,282.12
a life that by normal standards was,283.62,4.32,285.78000000000003
unauthably lonely and empty,285.36,4.14,287.43
