text,start,duration,time_midpoint
the glory of the world is its gathered,86.119,4.32,88.279
Beauty its tragedy,88.119,3.761,89.9995
the beauty that has been,90.439,4.241,92.55949999999999
lost in that empty space there might,91.88,4.559,94.1595
have been a book of The Greatest Love,94.68,3.24,96.30000000000001
Letters ever,96.439,4.521,98.69949999999999
written letters of unsurpassed charm and,97.92,5.44,100.64
passion written in the last,100.96,5.759,103.83949999999999
century by this man the great poet,103.36,7.16,106.94
Jeffrey Ashton to the beautiful Juliana,106.719,6.961,110.1995
bordo over 30 years ago I Louis fbl and,110.52,6.48,113.75999999999999
an ambitious young publisher read those,113.68,6.28,116.82000000000001
letters for a few amazing tormented,117.0,5.719,119.8595
hours I held them in my hand literary,119.96,4.519,122.2195
Treasures that Publishers from Europe,122.719,4.441,124.9395
and America had sought long and,124.479,5.081,127.0195
desperately it all began with a brief,127.16,4.799,129.55949999999999
tantalizing note from a derelict artist,129.56,5.08,132.1
Charles Russell who had vanished years,131.959,4.751,134.3345
before on the continent,134.64,35.91,152.59499999999997
Venice I remember the long journey from,171.159,3.16,172.739
York I remember standing down on the,174.319,5.241,176.93949999999998
footway of the canal waiting for Charles,176.56,5.84,179.48
and as as I waited phrases from his,179.56,5.239,182.1795
letter to me echoed through my,182.4,6.52,185.66
mind Juliana bordo still,184.799,7.961,188.7795
alive surely she has his letters Louis,188.92,6.959,192.3995
what a success for you if you got them,192.76,5.24,195.38
the publishing Triumph of the,195.879,6.561,199.15949999999998
decade what would you like to do about,198.0,4.44,200.22
it welcome to Venice us how have you,207.92,5.08,210.45999999999998
Charles have you made the,214.519,4.841,216.9395
arrangements yes I,217.319,5.241,219.93949999999998
right there it is,232.519,4.521,234.7795
Juliana in that house still alive,237.04,5.72,239.9
The Immortal,240.92,4.48,243.16
105 that is pretty close to Immortal,245.4,5.16,247.98000000000002
isn't it that's where they,247.76,5.319,250.4195
met he came to this house as a guest to,250.56,5.56,253.34
have Martin bordo paint his portrait and,253.079,4.0,255.079
Juliana the Exquisite Juliana this is,257.079,5.161,259.6595
began the same LS,262.24,6.399,265.4395
vbal always at home with the past who,264.96,5.32,267.62
would ever have thought that she'd still,268.639,3.801,270.53950000000003
be here in,270.28,5.68,273.11999999999995
Venice in that,272.44,3.52,274.2
house have you seen,276.36,5.92,279.32
her no I doubt if anyone ever sees her,278.68,7.04,282.2
except her niece Miss Tina bordo and the,282.28,5.52,285.03999999999996
servants they're expecting me there'll,285.72,5.16,288.3
be no slip up no I left a deposit of 50,287.8,5.36,290.48
Franks with a housekeeper I think they,290.88,4.72,293.24
needed the money badly tomorrow they're,293.16,4.84,295.58000000000004
expecting you I followed your,295.6,4.36,297.78000000000003
instructions said you were with William,298.0,4.479,300.2395
Burton a young writer from,299.96,6.079,302.99949999999995
America well if everything is as you say,302.479,7.041,305.9995
it is it is you'll be well,306.039,6.561,309.3195
rewarded how,309.52,7.36,313.2
well I'll send you $500,312.6,7.0,316.1
tomorrow if you get the letters Lewis,316.88,5.28,319.52
and publish them you'll make a great,319.6,3.84,321.52000000000004
money I'm not concerned about that,323.44,5.56,326.21999999999997
Charles whatever money May Come of this,326.8,5.04,329.32
will go to those were entitled to it to,329.0,5.4,331.7
perhaps do you know that Jeffrey Ashton,337.12,6.28,340.26
was last seen in that,339.96,3.44,341.68
house one of these days she'll catch you,352.199,6.401,355.3995
in here and that'll be the end of you,354.44,4.16,356.52
why don't you see who it is,374.88,3.039,376.3995
Amelia I think you should pull the,384.0,3.8,385.9
drapes the sun's beginning to come into,385.88,5.039,388.3995
Amilia did you allow the cats into the,393.8,3.959,395.7795
house I thought I heard no Miss Tina I,395.599,4.6,397.899
didn't hear,397.759,2.44,398.97900000000004
anything uh good day senorina I uh I am,408.199,6.761,411.5795
William Burton from,412.039,2.921,413.4995
America would you be good enough to tell,415.08,6.399,418.2795
your lady that I miss Tina he's come,417.08,4.399,419.2795
Miss bordo how do you do Mr Burton I've,426.639,6.28,429.779
been expected yes you've been,429.96,5.76,432.84
expected this seems a perfect place to,432.919,5.601,435.7195
write if I'm um not tempted away from,435.72,4.52,437.98
work I should finish my novel by the end,438.52,3.56,440.29999999999995
of the summer I'll tell my aunt you've,440.24,4.04,442.26
arrived you and your aunt live here by,442.08,5.28,444.71999999999997
yourselves yes isn't it a bit lonely,444.28,5.08,446.82
here for you only being with people that,447.36,3.119,448.9195
make makes One,449.36,3.8,451.26
Lonely Miss,450.479,4.881,452.91949999999997
bordo I shouldn't like to come here,453.16,6.24,456.28000000000003
against your will it's her will that,455.36,4.04,457.38
counts had to stay here all this time,465.56,4.759,467.9395
behind that,467.84,2.479,469.0795
curtain please kitty please do you want,470.4,5.28,473.03999999999996
to get all of us in trouble,472.56,3.12,474.12
please she hates them she told me if she,477.0,4.36,479.18
ever finds them in here again in that,480.08,4.399,482.2795
case we better get them out of,481.36,3.119,482.9195
here my poor kitties I won't let her,489.68,5.72,492.54
you she um she wouldn't really hurt them,499.28,7.359,502.9595
would she you don't know Miss Tina the,503.28,4.68,505.61999999999995
says you mustn't tell her they were in,507.96,7.519,511.7195
here I won't I promise you I won't don't,510.759,7.84,514.679
be so frightened you don't know her you,515.479,5.36,518.159
don't know this house so far as I can,518.599,4.56,520.879
see this is the loveliest house in all,520.839,6.641,524.1595000000001
Venice not only that you and I shall be,523.159,6.641,526.4795
friends oh yes,527.48,5.2,530.08
Amelia what are you talking about making,532.68,5.0,535.18
more trouble I told you never to speak,535.519,5.921,538.4795
with strangers m,537.68,3.76,539.56
I'm just waiting for Miss,543.04,3.0,544.54
bordo had Jeffrey Ashton once lived in,554.44,7.0,557.94
this cold forbidding house I felt the,557.76,6.72,561.12
past Clos in around me like a fog,561.44,5.8,564.34
filling me with a nameless,564.48,5.4,567.1800000000001
fear I had a sudden impulse to turn and,567.24,6.56,570.52
leave then I remember the,569.88,3.92,571.84
letters the door to the present shut,574.0,6.2,577.1
Mr Burton my aunt will see,604.04,6.64,607.36
you my hand is very very very old try,627.279,6.521,630.5395
not to stay too,631.079,2.721,632.4395
long Mr Burton is here,636.72,4.96,639.2
this was the Divine Juliana of Ashton's,661.16,7.88,665.1
poem an ancient hooded,665.519,5.201,668.1195
old old beyond my wildest,670.72,8.239,674.8395
expectations I sit,675.12,3.839,677.0395
down Tina doesn't like,682.76,4.879,685.1995
strangers Str danger sometimes,687.839,8.12,691.899
PR I assure you I'd hear,692.12,7.48,695.86
you I never,695.959,9.721,700.8195
sleep I hear every sound in this,699.6,6.08,702.64
