text,start,duration,time_midpoint
sorry you're Excellency I'll have to,103.2,3.3,104.85000000000001
verify your appointment before I can,105.06,3.96,107.04
pass you through,106.5,4.94,108.97
you'll have to pull off,109.02,7.7,112.86999999999999
morning Mary did you save me a parking,116.72,4.24,118.84
space right at the head of the line,119.34,2.87,120.775
good morning officer just a moment,131.22,6.72,134.58
where do you think you're going toward,134.64,5.52,137.39999999999998
s employees use the West Executive,137.94,3.78,139.82999999999998
Avenue entrance oh but I always come in,140.16,3.78,142.04999999999998
this way yes but beginning today you're,141.72,4.44,143.94
an employee and employees use the,143.94,3.78,145.82999999999998
employee's entrance you know officer I,146.16,3.0,147.66
have a lot of influence my father's,147.72,3.06,149.25
quite a big shot around here young lady,149.16,5.159,151.7395
rules our rules and no exceptions good,150.78,5.459,153.5095
morning Mary oh good morning Harkey,154.319,3.961,156.2995
having trouble Tim a little,156.239,3.781,158.1295
I wish you'd give the new girls in your,158.28,3.599,160.0795
department a rundown on the rules around,160.02,4.32,162.18
here with you for a father I'm sure this,161.879,3.961,163.8595
one knows them backwards dad you're in a,164.34,3.3,165.99
rut what you need is a change of climate,165.84,3.3,167.49
now why don't you try a few weeks at the,167.64,3.66,169.47
South End young lady yeah see you for,169.14,3.48,170.88
dinner dad,171.3,3.48,173.04000000000002
marry my new girls usually get an,172.62,4.02,174.63
indoctrination speech almost as long as,174.78,3.84,176.7
a Congressional Record must we hearty,176.64,3.84,178.55999999999997
glory be no after a couple of years at,178.62,3.479,180.3595
the Supreme Court I'm sure you know the,180.48,3.36,182.16
duties and responsibilities of the job,182.099,3.661,183.9295
there's one thing I must stress though,183.84,3.78,185.73
that's the need for absolute secrecy,185.76,4.619,188.0695
anything you might overhear is a solemn,187.62,5.28,190.26
trust I understand I'm waiting for you,190.379,4.44,192.599
immediately I'm sorry sorry it hasn't,192.9,3.54,194.67000000000002
returned well here she is girl the,194.819,3.901,196.7695
exports of the Supreme Court hi welcome,196.44,4.26,198.57
to the family hello Mary pull up a,198.72,3.78,200.60999999999999
switchboard and sit down thanks Mike yes,200.7,2.7,202.04999999999998
I don't think I have much trouble hockey,203.4,4.44,205.62
the boards are the same general type,206.28,3.78,208.17
I've been using except that here more is,207.84,3.84,209.76
expected of you than merely handling the,210.06,4.02,212.07
switchboard besides memorizing hundreds,211.68,3.479,213.4195
of numbers you've got to be a,214.08,3.299,215.7295
combination Diplomat and detective ready,215.159,3.961,217.1395
to decide instantly which calls are,217.379,3.301,219.02949999999998
legitimate and which are from cranks,219.12,4.259,221.2495
Senator Downs is an istanbu so I try to,220.68,4.559,222.95950000000002
get him for you sir you have to locate,223.379,3.78,225.26899999999998
people in all parts of the world some,225.239,3.36,226.919
who haven't been heard from in years and,227.159,3.481,228.8995
often under almost impossible conditions,228.599,4.081,230.6395
White House,230.64,5.239,233.25949999999997
one moment sir,232.68,3.199,234.2795
what did I tell him this time I run out,236.959,4.541,239.2295
of polite phrases for go jump in the,239.58,4.5,241.83
lake Kelly no Mary you might as well,241.5,4.86,243.93
start now is later there's a Mr Paxton,244.08,4.019,246.08950000000002
on the line he's been pestering us for,246.36,2.879,247.79950000000002
days trying to get through to the,248.099,3.06,249.629
president we've instructions to kill his,249.239,3.541,251.0095
call at the board but he takes a lot of,251.159,3.66,252.989
killing well I I know go ahead now let's,252.78,4.26,254.91
see what sort of a diplomat you are it's,254.819,5.241,257.4395
all yours White House,257.04,3.02,258.55
White House may I help you please,263.94,4.979,266.4295
well isn't there someone besides the,266.96,4.06,268.98999999999995
president who can take care of it thank,268.919,3.741,270.7895
may I inquire the nature of your,272.66,4.44,274.88000000000005
oh but I'm sure that they have a fish,278.4,4.32,280.56
market where they trade Mr Paxton my,280.5,4.86,282.93
dear lady I don't sell fish I study them,282.72,5.12,285.28000000000003
I'm an ichthyologist oh an ichthyologist,285.36,4.74,287.73
but may I suggest that you communicate,287.84,3.82,289.75
with the fish and wildlife section of,290.1,4.68,292.44
the Department of the Interior sorry,291.66,4.62,293.97
sorry now why would a man get so upset,294.78,5.18,297.36999999999995
about fish maybe they're spoiling why,296.28,3.68,298.11999999999995
White House,301.259,2.521,302.5195
yes please,302.52,4.02,304.53
no Mr Paxton I did not catch you on look,303.78,6.0,306.78
Miss every year like a clock I pay my,306.54,6.12,309.6
taxes I'm a citizen in good standing and,309.78,4.44,312.0
the president is supposed to be a,312.66,3.479,314.39950000000005
servant of the people oh I know that the,314.22,3.12,315.78000000000003
president is the servant of the people,316.139,3.601,317.9395
and if he's a servant of the people he's,317.34,3.9,319.28999999999996
supposed to be available when the people,319.74,3.54,321.51
need him well,321.24,4.679,323.5795
I'm one of the people now will you,323.28,5.94,326.25
please put my call through well um why,325.919,4.201,328.0195
don't you try writing to your,329.22,2.759,330.59950000000003
congressman,330.12,4.98,332.61
oh why how well there must be someone,331.979,4.5,334.229
who can help you without bothering the,335.1,3.96,337.08000000000004
president well the governor is not he,336.479,3.961,338.4595
says he has more nickels than the slot,339.06,2.46,340.29
machine and he's going to get through to,340.44,3.18,342.03
the president if he goes broke trying I,341.52,3.179,343.10949999999997
think he should be reported to the,343.62,2.579,344.9095
Secret Service there's no law against,344.699,4.141,346.7695
phoning the president,346.199,4.44,348.41900000000004
I'll get rid of that guppy grower once,348.84,4.62,351.15
and for all Mary no not that one why not,350.639,5.041,353.15950000000004
this morning's flight,353.46,4.679,355.79949999999997
good morning Mr President ready on your,355.68,4.2,357.78000000000003
calls yes Mr President London will call,358.139,3.78,360.029
back at 10 15.,359.88,3.96,361.86
you're welcome Mr President,361.919,3.661,363.74949999999995
good morning this is the president's,363.84,3.96,365.82
private extension because he may call on,365.58,4.92,368.03999999999996
any one of the other 185 but when that,367.8,4.86,370.23
little light goes on it's always the,370.5,4.8,372.9
president I see call for you Mary on,372.66,4.74,375.03000000000003
trunk five Justice Hastings of the,375.3,4.98,377.79
Supreme Court oh here comes a descending,377.4,5.16,379.97999999999996
hello Justice Hastings Mary what's my,382.56,4.02,384.57
daughter's phone number in Texas what,384.96,3.359,386.6395
time do I take my pills and what the,386.58,4.5,388.83
devil are you doing over there how 318,388.319,5.16,390.899
ring two the white pills at 11 the brown,391.08,3.959,393.05949999999996
pills at four and I'm working on the,393.479,3.72,395.339
switchboard that's what I heard and it,395.039,3.901,396.98949999999996
doesn't make much sense you walked out,397.199,3.78,399.089
on the switchboard to marry Philip now I,398.94,3.18,400.53
learned you've walked out on marrying,400.979,2.521,402.23949999999996
Philip to go back to a switchboard,402.12,5.359,404.7995
that's idiotic even for young people,403.5,6.72,406.86
can't we talk about it later I can meet,407.479,4.0,409.479
you at Gustav's dad and I are having,410.22,2.819,411.6295
dinner there,411.479,4.22,413.589
goodbye Justice Hastings,413.039,4.861,415.4695
Matt sweet of him he just wanted to call,415.699,4.241,417.8195
and wish me luck Mary you did give them,417.9,4.2,420.0
notice when you left the Supreme Court I,419.94,3.599,421.7395
wouldn't want them to think I lured you,422.1,4.26,424.23
away oh it's nothing like that Mary for,423.539,5.641,426.35949999999997
you justice Peabody on five White House,426.36,5.04,428.88
yes please one moment please yes I'll,429.18,4.5,431.43
take care of it right away,431.4,5.16,433.97999999999996
hello Justice Peabody Mary,433.68,5.04,436.2
your decision not to marry Philip is,436.56,4.259,438.6895
your own business and I'd be the last,438.72,3.84,440.64000000000004
one to interfere thank you justice,440.819,3.361,442.4995
Peabody it was very nice of you to call,442.56,4.02,444.57
to tell me so but clarification of a,444.18,4.98,446.67
misunderstanding is not interference and,446.58,4.32,448.74
I happen to know that Philip's,449.16,3.24,450.78000000000003
explanation of what happened the other,450.9,4.019,452.9095
evening is the absolute truth it's no,452.4,3.84,454.32
use your honor I've been through all,454.919,3.541,456.6895
that now just let me handle this Philip,456.24,4.679,458.5795
that Wentworth girl is a witness in an,458.46,4.44,460.68
important government case and Philip was,460.919,4.5,463.169
out with her strictly in his capacity as,462.9,3.98,464.89
an attorney for the justice department,465.419,4.021,467.42949999999996
Justice Peabody the fact that Philip was,466.88,4.12,468.94
out with Miss Wentworth is immaterial,469.44,3.3,471.09
irrelevant and has no bearing on the,471.0,3.479,472.7395
case I'm still not getting married get,472.74,3.66,474.57
the new number for you sir,474.479,3.78,476.36899999999997
I know but,476.4,3.6,478.2
please give that Mr Justice can't we,480.0,3.3,481.65
discuss it some other time,481.5,4.74,483.87
please tonight at Gustav's Goodbye Mary,483.3,4.619,485.6095
but we have no record of anything I'm,486.24,3.66,488.07
afraid there's one point I overlooked,487.919,4.761,490.29949999999997
White House operators are always on call,489.9,5.22,492.51
therefore it's a matter of practice we,492.68,4.959,495.1595
never hire young married women so if,495.12,4.079,497.1595
there's any possibility of your getting,497.639,3.361,499.3195
married in the near future oh but there,499.199,3.361,500.8795
isn't I'm sure everyone's convinced of,501.0,3.66,502.83
that by now well it didn't sound that,502.56,4.5,504.81
way believe me Harkey that's the last,504.66,4.74,507.03000000000003
we'll hear of it Mary for you justice,507.06,4.02,509.07
sorry to interrupt Senator but your wife,511.08,3.839,512.9995
is on the line,513.18,3.719,515.0395
rules are rules and we're not supposed,514.919,3.781,516.8095
to receive any personal calls that's all,516.899,3.721,518.7595
I received all day it's one of my first,518.7,4.38,520.8900000000001
day at the White House wasn't my last,520.62,4.8,523.02
oh fine now we're back to the hiccups,523.08,4.14,525.1500000000001
again I thought you were all calm down,525.42,3.78,527.31
I'm perfect to come and when we get,527.22,4.619,529.5295
inside I'll be even calm sure you will,529.2,4.68,531.5400000000001
I'll hold it Dad see if Phillip's in,531.839,4.161,533.9195000000001
he's there you know what,540.08,4.9,542.5300000000001
let's just wait a few seconds to be sure,542.94,3.959,544.9195000000001
there are no more stray hiccups,544.98,3.24,546.6
knows I only get them when I'm,546.899,2.521,548.1595
emotionally upset and I don't want him,548.22,4.46,550.45
to think I'm upset on account of him,549.42,3.26,551.05
stop worrying Gustav the examination is,554.82,5.579,557.6095
quite simple thousands of people have,558.42,4.26,560.55
passed it and you've still got four days,560.399,4.201,562.4995
I know you're on a ship but just to,562.68,3.54,564.4499999999999
answer the questions that's not enough,564.6,3.299,566.2495
for me I I would like to know everything,566.22,3.6,568.02
about becoming a citizen it's my,567.899,5.221,570.5095
ambition uh where are we section 7,569.82,5.94,572.7900000000001
article two oh when the bill shall have,573.12,4.08,575.16
passed the Senate and the House of,575.76,3.48,577.5
Representatives it shall before it,577.2,5.16,579.7800000000001
