text,start,duration,time_midpoint
my Royal day can be a royal board it,138.599,6.761,141.9795
beads me colder than a basement floor,142.04,6.52,145.29999999999998
the only moment I keep waiting for is,145.36,5.8,148.26000000000002
when the day will be,148.56,6.0,151.56
through I never notice if it's dark or,151.16,6.799,154.55949999999999
clear what people say to me I hardly,154.56,6.759,157.9395
hear the passing hours are an endless,157.959,6.28,161.099
year until at last I'm,161.319,6.241,164.43949999999998
alone with,164.239,3.321,165.89950000000002
you every night at,172.04,8.16,176.12
7 you walk in as fresh as Clover and I I,175.28,9.599,180.0795
begin to sigh all over,180.2,4.679,182.53949999999998
again every night at,185.76,8.0,189.76
s you come by like May returning and me,189.08,8.879,193.51950000000002
oh my I start in yearning,193.76,7.28,197.39999999999998
again you seem to,197.959,9.241,202.5795
bring Far Away spring near,201.04,10.44,206.26
me I'm always in for,207.2,8.0,211.2
BL when you're in the room for every,211.48,6.0,214.48
at every time the same thing happens I,217.48,7.52,221.23999999999998
fall once again in love but only with,221.4,5.51,224.155
every night,317.759,6.641,321.0795
at every time the same thing happens I,320.44,9.56,325.21999999999997
fall once again in love but only with,324.4,21.43,335.11499999999995
you may I say your performance was a bit,348.08,4.119,350.1395
ragged you were so slow going around the,350.4,3.32,352.06
throne I almost caught you well the,352.199,4.241,354.3195
audience seem to like it it was so hot,353.72,4.039,355.7395
in New York in the summertime I'm glad,356.44,3.319,358.0995
we're closing tomorrow night what,357.759,3.401,359.4595
happened to the air conditioning Mr,359.759,2.801,361.15950000000004
Killer probably turned it off to save,361.16,4.64,363.48
money oh would you blot my face too up,362.56,6.12,365.62
here it's who's Mr Hill the house,365.8,4.08,367.84000000000003
manager you ought to know that you've,368.68,2.48,369.92
been playing as din for the past year,369.88,2.96,371.36
and a half oh is that that even little,371.16,3.2,372.76000000000005
man who comes around and pinches that's,372.84,3.32,374.5
your department sister here all I can,374.36,3.32,376.02000000000004
say is let Mr Hiller keep his air,376.16,2.84,377.58000000000004
conditioning he can't take it with him,377.68,3.56,379.46
and where he's going he'll need it oh,379.0,4.759,381.3795
boy it's F say If Ever I play a king,381.24,3.6,383.04
again I'm going to be one of those,383.759,2.921,385.21950000000004
Asiatic boys who just wears earrings in,384.84,6.359,388.0195
the sheet hey what's your hurry Pete hi,386.68,6.44,389.90000000000003
Alan honey I'm sorry to keep you waiting,391.199,3.961,393.1795
you know my brother Town don't you no I,393.12,3.68,394.96
don't believe I've had the pleasure all,395.16,3.56,396.94
right I'm fine sir and thank you for,396.8,3.72,398.66
asking I'll be out in five oh my pach,398.72,3.68,400.56
you look so nice and cool make yourself,400.52,5.16,403.09999999999997
at home won't you sit down,402.4,7.239,406.0195
anywhere oh how was it sir hot oh um,405.68,5.84,408.6
your agent stopped by to see you sir,409.639,4.12,411.699
Irving what brought him out this clamy,411.52,4.28,413.65999999999997
night he didn't say he just told me to,413.759,3.44,415.47900000000004
tell you it was imperative that you and,415.8,2.92,417.26
Miss Ellen meet him at mcguffy's bar,417.199,4.761,419.5795
next door right after performance Oh,418.72,5.919,421.6795
Ellen yeah Irving wants us to meet him,421.96,5.28,424.59999999999997
at McGuffy okay how'd you like Pete,424.639,6.24,427.759
isn't he cute he's from the south no why,427.24,5.519,429.9995
Ellen honey I never would have guessed,430.879,3.521,432.6395
it he owns miles and miles at to back L,432.759,2.84,434.17900000000003
of Virginia and you ought to hear him,434.4,3.04,435.91999999999996
chant I met him two days ago at Hill the,435.599,3.16,437.179
swan's house and I'm simply mad about,437.44,4.0,439.44
him is that all that's all,438.759,5.84,441.67900000000003
Roger seems quite taken doesn't you this,441.44,4.479,443.6795
will probably be one of those long,444.599,2.961,446.0795
Affairs that drags on a whole weekend,445.919,3.241,447.5395
news overseas concerns the royal wedding,447.56,2.88,449.0
the British capital is already festive,450.44,3.159,452.0195
and happy in anticipation of the wedding,452.039,4.0,454.039
which is still several weeks off as for,453.599,3.88,455.539
the princess the most closely guarded,456.039,3.081,457.5795
Secret in England since radar is her,457.479,3.28,459.11899999999997
wedding gown the princess herself will,459.12,3.479,460.8595
see it for the first time this,460.759,4.84,463.17900000000003
weekend other news at Miami Florida a,462.599,4.401,464.79949999999997
new tropical hurricane seems to be,465.599,4.28,467.739
approaching can I talk now yes sir you,467.0,5.199,469.5995
know Mr bone I danc in trala square the,469.879,4.241,471.9995
day her grandfather was married oh I,472.199,3.241,473.8195
give anything to be there again this,474.12,3.359,475.7995
fall wouldn't you yes I like weddings,475.44,3.8,477.34
provided of course they're not mine oh,477.479,3.921,479.4395
man are very healthy sir you say married,479.24,4.16,481.32
men live much longer than Bachelors if,481.4,3.079,482.93949999999995
that's true they're only trying to,483.4,2.44,484.62
outlive their wives so they can be,484.479,3.28,486.11899999999997
Bachelors again haven't you ever thought,485.84,3.52,487.59999999999997
of getting married sir once as a matter,487.759,3.761,489.6395
of fact I did the young lady changed her,489.36,4.2,491.46000000000004
mind at the last moment I've been deeply,491.52,5.079,494.05949999999996
indebted to her ever since do not,493.56,5.4,496.26
just see I wonder what Irving was I hope,496.599,4.44,498.819
it's something that my gosh what a,498.96,4.4,501.15999999999997
muscle is like some men oh it's nothing,501.039,4.641,503.35949999999997
all us tobacco men get kind of strong,503.36,5.08,505.90000000000003
what from lifting,505.68,6.76,509.06
money oh now it wasn't that good good,508.44,5.719,511.2995
night Eddie good night good night Eddie,512.44,4.519,514.6995000000001
good night he's the only Stage Door man,514.159,5.921,517.1195
I know who isn't called,516.959,3.121,518.5195
will hi I couldn't wait for you,523.08,4.319,525.2395
backstage tonight what is with that heat,525.8,3.2,527.4
over there who needs it so how was the,527.399,3.641,529.2195
show well the First Act was a little do,529.0,4.6,531.3
Bo how are you baby fine are you who you,531.04,4.96,533.52
look so sweet tonight yeah I do don't I,533.6,5.359,536.2795
okay come on order I got news big news,536.0,4.839,538.4195
cumberly how do you do Mr cble it's a,538.959,3.761,540.8394999999999
great pleasure thank you sir that's very,540.839,3.881,542.7795000000001
nice who is the square friend Tom,542.72,5.08,545.26
Collins please hit me with a rod shall I,544.72,4.6,547.02
give it to you well come on what is it,547.8,2.92,549.26
this don't kill you my brother Edgar,549.32,2.759,550.6995000000001
called tonight from England he's ahe of,550.72,2.84,552.14
our London office been there for years,552.079,2.921,553.5395
anyhow the Mayfair Theater people watch,553.56,3.64,555.38
a whole show for London no but quick,555.0,3.399,556.6995
they want you there during the wedding,557.2,3.52,558.96
season England during the wedding I like,558.399,4.68,560.739
that oh Tom hunted does this mean you'll,560.72,4.6,563.02
be leaving me yes see isn't a wonderful,563.079,3.801,564.9794999999999
when do we open well as soon as possible,565.32,2.36,566.5
of course you got to rehearse the,566.88,2.88,568.32
English cast first hit me son what about,567.68,3.44,569.4
Transportation well there some French,569.76,2.759,571.1395
boat leaving a week from next Monday,571.12,3.279,572.7595
which one who knows what the name it's,572.519,4.201,574.6195
in French don't worry I'll get you on it,574.399,3.841,576.3195
Ellen this means we'll be saying goodbye,576.72,5.799,579.6195
in 10 days oh yes eat I'm so happy Ellen,578.24,6.0,581.24
oh hello dear I was waiting for you,582.519,3.481,584.2595
backstage that's where I'm L sorry Helen,584.24,3.52,586.0
who is this father finish your drink,586.0,3.36,587.68
Pete did you hear the good news we're,587.76,2.72,589.12
going to England and we're going to be,589.36,2.32,590.52
there during the wedding what are you,590.48,2.72,591.84
doing here sir what do you mean what am,591.68,3.36,593.3599999999999
I doing here who's he a friend what are,593.2,3.96,595.1800000000001
you doing here sir I demand an answer go,595.04,3.72,596.9
P your papers will you when do you leave,597.16,2.679,598.4995
that's an insult,598.76,2.48,600.0
what's an insult what's the matter with,599.839,3.081,601.3795
you you're not sending me,601.24,3.88,603.1800000000001
away all about Dick what are you talking,602.92,4.039,604.9395
about with I think we ought to start,605.12,3.52,606.88
packing I have to buy all my new clothes,606.959,3.761,608.8394999999999
before I go I'll see I'll send the rest,608.64,3.24,610.26
of the company over the week after you,610.72,2.72,612.08
leave I wonder what they'll be where I,611.88,3.12,613.4399999999999
don't know pay the man will you ear yes,613.44,3.72,615.3000000000001
sure how much do we owe you may I yes,615.0,4.68,617.34
and keep the,617.16,2.52,618.42
girl I have a little business to take,622.279,6.0,625.279
care of I'll meet you on day okay sister,624.32,3.959,626.2995000000001
dear hello Billy this is goodbye thanks,628.32,5.44,631.0400000000001
for coming down to see me off it's hard,631.8,3.56,633.5799999999999
saying goodbye like this after all we've,633.76,4.04,635.78
been to each other I know it's been a,635.36,5.36,638.04
lovely 3 days but but I'll be back soon,637.8,4.719,640.1595
