text,start,duration,time_midpoint
that means the lane a friendly brook,15.36,3.839,17.2795
will sing you,17.76,3.84,19.68
this sweet refrain,19.199,5.761,22.079500000000003
cade me lethargic and slunch it to you,21.6,7.439,25.3195
and the top of the morning too,24.96,7.279,28.5995
when it's early in the era that means,29.039,6.721,32.3995
the spring the birds are glad to see you,32.239,5.441,34.9595
here's what they sing,35.76,4.88,38.199999999999996
they gave me the fouch and slants it to,37.68,7.359,41.3595
you and the top of the morning too,40.64,7.2,44.24
oh it's great how they greet you in,45.039,4.161,47.1195
learn the words so you won't have to get,49.2,7.039,52.719500000000004
it's a toast to your health for one,53.199,4.401,55.399499999999996
and a hundred thousand welcomes no less,57.6,6.72,60.96
in your heart you're feeling shane world,61.28,4.72,63.64
that means okay,64.32,3.76,66.19999999999999
and if you meet a colleague,66.0,4.56,68.28
here's what to say,68.08,5.2,70.67999999999999
you are some chairman who is here,126.84,3.479,128.5795
now i want you to make a hopefully cam,130.319,5.361,132.99949999999998
while you know some terror news,133.36,4.64,135.68
someone has stolen the blind stone,135.68,4.08,137.72
but that's impossible it's a true,138.0,3.36,139.68
brining it's so troy could say it from,139.76,2.88,141.2
the pulpit i heard from the castle,141.36,3.36,143.04000000000002
directly then you're the first to know,142.64,4.4,144.83999999999997
ah briny you're a hero of a man the,144.72,5.04,147.24
blarney stoned on oh surely this must be,147.04,4.24,149.16
the great crime of the world we can't,149.76,3.92,151.72
waste time huey as the legal arm of this,151.28,4.48,153.52
village we belong on the sea i'm ready,153.68,4.48,155.92000000000002
brainy mcnaughton as your assistant i'm,155.76,4.479,157.99949999999998
proud to aid in the apprehension what'll,158.16,4.159,160.2395
we do with the stone gone there'll be no,160.239,3.601,162.0395
gift to the blarney,162.319,4.721,164.6795
think of it a speechless world,163.84,4.479,166.0795
it's terrible,167.04,2.479,168.27949999999998
hello father i brought you lunch earlier,170.48,3.839,172.3995
why not need a con something has,173.04,3.44,174.76
happened tell them brady tell them well,174.319,4.321,176.4795
the long shot of it is the blarney stone,176.48,4.32,178.64
is gone no no pulled right out of the,178.64,5.04,181.16
castle oh it's a spartan catastrophe now,180.8,4.96,183.28
why would anyone steal the blarney stone,183.68,4.24,185.8
yes who'd have use for it plenty of,185.76,4.32,187.92
people right now i'm thinking of number,187.92,4.959,190.3995
10 downing street sure have you thought,190.08,5.36,192.76000000000002
it's just as the legend said yes that,192.879,4.321,195.0395
someday the blarney stone would be,195.44,4.24,197.56
stolen and there will follow strange,197.2,4.56,199.48
accidents and unhappy deeds don't let up,199.68,3.76,201.56
for mcconnell i'd be a busy man today,201.76,3.96,203.73999999999998
center is the winner good luck to your,203.44,7.4,207.14
friday know it's a pity that ireland,210.84,3.29,212.485
doesn't have more to steal,213.04,6.72,216.4
oh you'll be proud of your father now,219.76,4.8,222.16
it's a large day for briny mcnaughton,224.56,4.399,226.7595
for 30 years there's been no such time,227.12,4.16,229.20000000000002
there's been prayers for bryony,228.959,4.161,231.0395
but never much above laughing at him for,231.28,3.92,233.24
finding a tortoise catching the thief of,233.12,3.679,234.9595
muldoon sheep,235.2,3.039,236.71949999999998
that's right khan,236.799,4.961,239.2795
this is the proof of briony yes,238.239,5.441,240.9595
a chance for him to be looked up to his,241.76,3.679,243.59949999999998
share of times,243.68,5.72,246.54000000000002
and that's a small wish,245.439,3.961,247.4195
would you help me clear out these,263.44,2.8,264.84
tourists now don't use your head to,264.72,2.56,266.0
volunteer to,266.24,2.88,267.68
how do you like that we traveled 3 000,267.28,4.0,269.28
miles and no blarney stone to kids sorry,269.12,4.0,271.12
my procedure should we follow here right,271.28,3.359,272.9595
so you don't get excited what are you,273.12,3.6,274.92
doing here i contacted inspector fallon,274.639,4.0,276.639
at the clark police department somebody,276.72,4.32,278.88000000000005
called me just a farmer well it's just a,278.639,4.241,280.7595
formality that this crime took place,281.04,3.92,283.0
within my jurisdiction i'll conduct the,282.88,3.759,284.7595
investigation god brian is the man to,284.96,3.6,286.76
have he's as bright as a jewel in the,286.639,4.961,289.1195
marlin now for some data tell me this,288.56,4.96,291.04
how did you find out the storm was,291.6,4.08,293.64000000000004
missing how do you find out your nose is,293.52,3.76,295.4
missing you wake up in the morning and,295.68,3.44,297.40000000000003
it's gone oh your nose is missing uh,297.28,3.919,299.23949999999996
there's a nice dilemma,299.12,3.12,300.68
go handle the crowd,302.24,2.959,303.7195
all right move along now disappeared,305.759,3.761,307.6395
during the night,308.08,2.8,309.47999999999996
but the stone can you give me these,309.52,3.679,311.35949999999997
exact dimensions of a certain size you,310.88,4.08,312.92
couldn't say exactly what could you say,313.199,4.321,315.3595
approximately in size was closer to a,314.96,4.56,317.23999999999995
polar tank or two of a monkey top but,317.52,5.399,320.2195
judge for yourself,319.52,3.399,321.2195
stone the shape and size of a large,324.96,5.44,327.68
flower box,327.759,5.361,330.4395
probably chiseled from the wall between,330.4,4.639,332.7195
nine and the evening,333.12,5.919,336.0795
and eight in the morning brady brainy oh,335.039,5.921,337.9995
i've got a lovely clue this man saw,339.039,3.761,340.91949999999997
someone about the grounds last night who,340.96,3.2,342.56
no this is no time to cover up for,344.16,3.36,345.84000000000003
well you might say that it was carmack,347.52,6.239,350.6395
gillespie what would you say uh yes but,350.8,4.32,352.96000000000004
there's no doubt about it the man's a,353.759,3.761,355.6395
suspect devine i'll make the deductions,355.12,5.04,357.64
around here all right come on,357.52,5.959,360.49949999999995
open the door,360.16,3.319,361.8195
so this is the only way to get up to the,366.319,4.32,368.47900000000004
blarney stone so briny you've got a,368.4,5.04,370.91999999999996
great head on you,370.639,2.801,372.03950000000003
what are we looking for footprints oh,378.319,4.88,380.759
footprints,380.639,4.56,382.919
there's footprints,385.199,2.801,386.59950000000003
devine those are my footprints,389.759,7.601,393.5595
it's right over here thank you,393.759,3.601,395.5595
good morning special power sergeant,397.6,3.2,399.20000000000005
where we got these started sir at the,399.28,3.6,401.08
moment we're taking our footprints,400.8,4.56,403.08
they haven't been trapping through here,402.88,4.159,404.9595
rope this off before they turn it into a,405.36,3.679,407.1995
picnic grout divine try to handle this,407.039,4.16,409.11899999999997
crowd without starting a riot yes sir,409.039,3.841,410.9595
what about me sir you better go back to,411.199,4.641,413.5195
the village but uh this case sir no the,412.88,5.12,415.44
way i operate you operate under the,415.84,4.0,417.84
clark police department you have no,418.0,3.759,419.8795
jurisdiction here you'll do it's more,419.84,3.68,421.67999999999995
good if you tend to your own job and,421.759,3.761,423.6395
can't i help you,423.52,3.28,425.15999999999997
mcnaughton,425.52,3.04,427.03999999999996
during the years thousands of people,426.8,3.28,428.44
have traveled here to kiss the blarney,428.56,3.52,430.32
stone the doing of that has made it more,430.08,4.08,432.12
than a stone it's a shrine our,432.08,4.32,434.24
identification you might say now,434.16,4.08,436.20000000000005
suddenly it's disappeared,436.4,3.359,438.0795
now wouldn't you say it was great folly,438.24,3.44,439.96000000000004
to turn the case over to an obscure,439.759,4.481,441.9995
village sergeant with no training no,441.68,4.88,444.12
background and modern methods but have,444.24,4.88,446.68
you ever thought that not all crimes are,446.56,4.72,448.92
revealed by the microscope,449.12,3.6,450.92
well the truth of the matter is we'll be,451.28,3.12,452.84
moving too fast for an old man to keep,452.72,4.56,455.0
up an old man or maybe maybe not but,454.4,4.239,456.5195
who'd bet you have the price of another,457.28,3.199,458.87949999999995
sunrise i'm sorry not you better return,458.639,5.081,461.1795
to the village,460.479,3.241,462.0995
not the price of another sunrise,470.8,4.32,472.96000000000004
i'll be alive when he's an old friend of,473.36,3.119,474.9195
the worlds,475.12,3.84,477.04
before they turned into picnic ground,476.479,4.801,478.8795
return to the village,478.96,4.0,480.96
and that's my man who weighs no more,481.28,3.599,483.0795
than a nickel,482.96,3.84,484.88
i'll return to the village but i'll stay,484.879,4.641,487.1995
on the case my solvent or is solvent if,486.8,4.72,489.16
it's the last thing i ever do,489.52,5.64,492.34
hurt me away then,491.52,3.64,493.34
about 10 tomorrow morning,512.479,3.92,514.4390000000001
you're on tap mr mouthween,514.32,5.279,516.9595
oh the manhattan is in early morning,516.399,5.12,518.959
all right thank you very much,519.599,3.201,521.1995000000001
this is fresh bubble gum for you thanks,522.8,4.86,525.2299999999999
live a little,525.519,3.44,527.239
joe i've got do you feel better if we,528.959,4.161,531.0395
move the home office to a locker room,531.12,3.36,532.8
well might help my game a little with,533.12,2.399,534.3195
got me a new putter what's on your mind,535.519,4.32,537.679
chief another big theft god how well do,537.04,4.72,539.4
you get along with the irish well i root,539.839,4.721,542.1995000000001
for notre dame regularly why because in,541.76,4.24,543.88
two hours you take a plane out of here,544.56,2.8,545.9599999999999
for ireland,546.0,2.88,547.44
why pick on me what do i know about,547.36,2.8,548.76
ireland yeah well they came from there,548.88,2.72,550.24
didn't you that's no advantage the only,550.16,2.96,551.64
other guy we've got is manny epstein,551.6,3.04,553.12
that's no advantage either so you're,553.12,4.88,555.5600000000001
elected here take on the dope,554.64,5.84,557.56
theft of stone reported two hours ago,558.0,6.56,561.28
cork ireland what kind of stone,560.48,4.08,562.52
the blarney stone the blondie,565.279,3.921,567.2395
wait a minute,570.08,2.879,571.5195
what are you trying to give me,571.44,3.839,573.3595
i know i know it sounds crazy but,572.959,3.841,574.8794999999999
somebody lugged off the blarney stone,575.279,2.801,576.6795
and we're stuck for a half a million,576.8,3.039,578.3195
bucks well this is the darnest thing i,578.08,3.68,579.9200000000001
ever heard of you can't insure a thing,579.839,3.361,581.5195000000001
like the blarneys don't get you if the,581.76,3.84,583.68
price is right you can insure anything,583.2,3.759,585.0795
yes i remember that woman in new,585.6,3.84,587.52
rochelle that was a bad risk,586.959,4.641,589.2795
the point is we're minus one blinny,589.44,4.079,591.4795
stone and it's your job to find it,591.6,3.84,593.52
anything else the company can't afford,593.519,3.361,595.1995000000001
that kind of loss i'll pick up your,595.44,3.519,597.1995000000001
tickets outside read the cable gram for,596.88,3.36,598.56
anything else,600.24,2.56,601.52
serious joe,601.44,3.92,603.4000000000001
no horseplay no no no no,602.8,3.92,604.76
check in with the clark police then go,605.36,2.4,606.5600000000001
to the village once you're there you,606.72,3.04,608.24
better keep your mission confidential,607.76,4.079,609.7995
be friendly mix with the people,609.76,3.519,611.5195
make them feel that you're at home with,611.839,2.401,613.0395000000001
jayla august,614.24,4.88,616.6800000000001
hmm that's uh gaelic really for what oh,616.24,4.88,618.6800000000001
i think it means uh here come the,619.12,4.61,621.425
i suppose you'll be having yourself a,636.8,2.96,638.28
fine time traveling through europe only,638.16,3.84,640.0799999999999
one stop ireland,639.76,5.759,642.6395
ireland isn't ready as well nora,642.0,6.399,645.1995
i want you to meet me daughter uh nora,645.519,5.76,648.399
where can she oh there you are darling i,648.399,4.081,650.4395
want you to sing a song for the,651.279,3.761,653.1595
gentleman she's only five but she sings,652.48,5.28,655.12
like a bird indeed she does,655.04,5.52,657.8
now then darling,657.76,2.8,659.16
come on dear shake for the man go on and,663.519,3.921,665.4795
let's have,670.399,3.12,671.959
that it you quite a build up you know,673.519,3.521,675.2795
let's hear it,681.04,3.84,682.9599999999999
irish laughter,697.079,3.801,698.9794999999999
you can hear,701.12,2.719,702.4795
the angels sing,703.92,3.359,705.5994999999999
when irish hearts are happy,707.76,8.0,711.76
all the world seems,712.48,5.919,715.4395000000001
but when irish,718.48,4.67,720.815
eyes are smiling,720.519,6.201,723.6195
sure they steal your,726.72,4.16,728.8000000000001
thank you i never could have made it,733.76,4.44,735.98
i may not even put my name on this one,773.2,4.759,775.5795
that sounds fair enough would it be,827.04,3.68,828.88
right to say you're a picture of things,828.8,3.68,830.64
of course he's a painter the precious,830.72,4.0,832.72
proof well you must be about a great,832.48,4.32,834.64
brain to do a thing like that well i'm,834.72,3.76,836.6
glad to see you appreciate the nicer,836.8,3.2,838.4
things how about uh,838.48,4.4,840.6800000000001
little bubble gum bubblegum,840.0,5.6,842.8
oh your mothers will love me for that,842.88,4.319,845.0395
well i have done about all the damage i,845.6,4.08,847.64
can do here today we'll pack up can we,847.199,5.44,849.919
help you you going to town yes sir oh,849.68,4.48,851.92
and away we go,857.04,5.919,859.9995
don't fight over it now,859.92,3.039,861.4395
leave the tree will you'll do,863.12,3.279,864.7595
say that uh robbery created quite a stir,866.88,4.16,868.96
didn't it the grandest trouble in the,869.44,4.24,871.5600000000001
western island and the evil deeds begun,871.04,4.799,873.4395
already i test that what he believes,873.68,3.92,875.64
there's an edge that someday the bloody,875.839,4.0,877.839
stone will be stolen is that song not,877.6,4.64,879.9200000000001
two days later sex cattle died of no,879.839,5.36,882.519
cause there's a man who sneezed,882.24,4.32,884.4
man sneezes,885.199,3.361,886.8795
nothing unusual about that isn't it,886.56,4.24,888.68
steven's one thing but wouldn't you say,888.56,4.399,890.7594999999999
it was strange for a man to sneeze,890.8,3.599,892.5994999999999
without closing his eyes is there,892.959,3.521,894.7194999999999
anything happened in this village not,894.399,4.56,896.679
three hours ago when the bloody grief is,896.48,4.88,898.9200000000001
started and the turmoil is possible the,898.959,4.32,901.1189999999999
stone will never be found better fine,901.36,4.88,903.8000000000001
and never find me,903.279,2.961,904.7595
yeah wait just a minute wait boys,906.48,7.12,910.04
might as well get rid of this right here,909.68,6.56,912.9599999999999
a little black,913.6,4.27,915.735
a little blue,916.24,3.36,917.92
mix it up a little,919.6,14.399,926.7995
will there be any whiter from washing,935.04,2.719,936.3995
it's guaranteed since the old times,937.759,4.32,939.919
stream of donald doris is surely the,940.32,4.88,942.7600000000001
fairest place alive to watch,942.079,7.44,945.799
you know khan i think it's just getting,953.36,6.56,956.64
quieter oh you can see for yourself,955.759,4.161,957.8395
it's an art color of white fit with,960.24,3.35,961.915
black and blue,962.16,9.339,966.8294999999999
should we proceed then gentlemen,980.32,5.519,983.0795
it's red as a dragon's eye,992.32,7.439,996.0395000000001
and a little clean now oh that's nice,995.04,8.599,999.3394999999999
it couldn't be so,999.759,3.88,1001.6990000000001
but you do get tangled up with a rainbow,1024.959,4.201,1027.0595
i'm con mcnaughton who are you joe,1038.4,4.559,1040.6795000000002
i have been wasting my time painting,1044.24,3.76,1046.1200000000001
ducks what a complexion,1046.0,3.84,1047.92
there's little too much the eyes of khan,1048.0,5.84,1050.92
mcnaughton as bright as the gypsum lake,1049.84,6.0,1052.84
now would you have anything else to say,1053.84,3.839,1055.7595
you're american i suppose how can you,1057.679,4.321,1059.8395
tell it was easy to guess since they're,1059.52,4.48,1061.76
the only ones who know just the tail end,1062.0,3.28,1063.64
of a prayer,1064.0,2.799,1065.3995
i say we're going to village you want to,1065.28,3.68,1067.12
join our little troop i'll go along all,1066.799,5.12,1069.359
right i'll clean this off,1068.96,2.959,1070.4395
i'm a knot will you look if it's a,1073.44,4.72,1075.8
prediction of video devlin,1076.0,4.72,1078.36
no isn't it the stream of donald durst,1078.16,4.03,1080.1750000000002
and a knife in his hand,1080.72,3.199,1082.3195
that was only one condition,1083.919,3.681,1085.7595000000001
and the color on the knife,1085.84,4.0,1087.84
it's just as bitty said there could be,1087.6,4.8,1090.0
no mistake the berry rock,1089.84,4.079,1091.8795
we believe in harry pierce get the,1092.4,3.92,1094.3600000000001
hey wait brief me on this business what,1097.84,3.839,1099.7595
hey pierce come here,1100.0,3.28,1101.64
look at this video devil and what's this,1101.679,3.36,1103.3590000000002
prediction all about i couldn't tell you,1103.28,3.44,1105.0
that sir you'd have to ask klein,1105.039,3.52,1106.799
mcnaughton well i will,1106.72,3.839,1108.6395
you better to wait it's in her mind now,1108.559,3.921,1110.5194999999999
and as everyone knows the mind of a,1110.559,6.081,1113.5995
woman is a dreadful thing to dwell on,1112.48,4.16,1114.56
even in ireland huh,1117.28,17.519,1126.0394999999999
here you are,1162.08,5.839,1164.9995
well thank you nice ride,1167.919,4.441,1170.1395
had your plans for going someplace yeah,1183.6,3.84,1185.52
go in and get a tall glass of beer you,1185.919,3.361,1187.5995
want to join me ease the pain no that's,1187.44,4.0,1189.44
irreverent,1189.28,4.08,1191.32
