text,start,duration,time_midpoint
three three discharge over,132.4,5.16,134.98000000000002
there Jarvis yes Miss Willam yes Miss,142.879,8.881,147.3195
three porn tickets at 167 remember this,154.76,4.96,157.23999999999998
from when I arrived here this is where,157.44,4.519,159.6995
they took all my own things away this is,159.72,4.599,162.0195
where we get them back again we hope,161.959,4.401,164.1595
plenty of time yet you'll be discharged,164.319,5.2,166.91899999999998
at 8:00 not one moment before not one,166.36,6.519,169.61950000000002
second after yes Miss one dress one,169.519,5.881,172.4595
under do wish you'd eaten something,172.879,6.36,176.059
Monica so cold not even a cup of tea,175.4,6.6,178.70000000000002
rather weat I can get a real,179.239,5.28,181.879
breakfast I feel like the dogs dinner,182.0,5.72,184.86
really are do don't look too bad you f a,184.519,6.28,187.659
dogs dear it's me we're talking about,187.72,4.239,189.8395
dogs it's important how I look,191.959,7.401,195.6595
today I'm going to get married married,194.959,9.241,199.5795
you yes me and why not he wrote and said,199.36,7.159,202.9395
he'd wait if it was six years instead of,204.2,3.48,205.94
months and he yes now you've got to,207.68,5.04,210.20000000000002
check these lists you get back,210.72,3.879,212.6595
everything you had when you came in you,212.72,4.159,214.7995
quam on hat on coat one dress One,222.879,5.64,225.69899999999998
Tone one pair of shoes one pair of,228.519,6.521,231.7795
stockings are you really getting yes I,231.319,5.081,233.8595
hope you'll be very,235.04,4.64,237.35999999999999
happy I'll tell you something else too,236.4,4.8,238.8
he's meeting me,239.68,3.639,241.4995
outside I bet he's waiting for me,241.2,3.72,243.06
outside right,243.319,5.961,246.2995
now you got a boy waiting for you no,244.92,6.92,248.38
please and let this be the last time,252.799,4.44,255.019
granny we like you here but not as a,254.959,7.881,258.8995
permanent border I'll try I always do,257.239,5.601,260.0395
try next to,263.72,3.479,265.45950000000005
one skirt one blouse one jacket one pair,273.32,5.879,276.2595
of shoes one pair of stockings one,276.24,5.239,278.8595
handbag here's a,279.199,5.961,282.1795
J One watch One initial bro s two,281.479,8.761,285.85949999999997
bracelets one leus two rings,285.16,5.08,287.70000000000005
so if you do if you don't,296.639,4.921,299.09950000000003
Maron I'll sign that receipt right away,310.52,4.0,312.52
you'll check the list first it's laid,313.0,2.84,314.42
down in the,314.52,5.28,317.15999999999997
regulations I'm saying goodbye to,315.84,3.96,317.82
regulations,328.479,3.0,329.979
my but it's nice to feel smart,336.8,5.56,339.58
again do until you see people in their,340.199,3.44,341.91900000000004
own clothes you realize what you've been,342.36,4.16,344.44
mixing with in this,343.639,2.881,345.0795
place can I help Monica just a,346.6,4.76,348.98
moment we all came in here at different,352.6,4.36,354.78000000000003
times why do we have to go out at the,355.039,3.761,356.91949999999997
same time because all your sentences,356.96,4.519,359.2195
happen to end,358.8,2.679,360.1395
today ly I'd hardly have known,366.52,5.76,369.4
you nice bit of,369.8,7.119,373.3595
stuff those real pearls yes it's small,372.28,6.68,375.61999999999995
aren't they well you can't blow up,376.919,4.201,379.0195
pearls like balloons well that's what I,378.96,4.0,380.96
mean they must have cost a packet of,381.12,3.24,382.74
money but nobody would hardly know you,382.96,3.32,384.62
was wearing any I'm sorry you don't,384.36,3.92,386.32
approve well I've got a thing about,386.28,4.24,388.4
