text,start,duration,time_midpoint
don't forget to be back here at 7 30,10.719,2.561,11.9995
with your husband,12.4,4.56,14.68
yes doctor i will some doctor he is,13.28,5.6,16.08
he's a very good doctor i think you,16.96,3.28,18.6
better come in,18.88,11.84,24.799999999999997
do you often chat with mrs rodecki and,30.72,4.88,33.16
the other mothers no not often,32.399,5.281,35.039500000000004
did you suggest to mrs rudecky that she,35.6,4.479,37.8395
give lorraine elocution lessons,37.68,5.68,40.519999999999996
yes why well mr radecki has a thick,40.079,3.921,42.039500000000004
foreign accent,43.36,2.4,44.56
and mrs redeck is afraid yes i know all,44.0,2.879,45.4395
about that but wasn't there some other,45.76,2.4,46.96
reason something about if lorraine,46.879,3.041,48.399499999999996
learned to speak well and walk well and,48.16,3.36,49.839999999999996
do half a dozen other things well she'd,49.92,3.52,51.68
end up by marrying well,51.52,3.519,53.279500000000006
and that that's the most important thing,53.44,4.4,55.64
in a girl's life is that what you said,55.039,4.0,57.039
yes i said that now,57.84,3.6,59.64
look your beliefs are your own business,59.039,3.84,60.959
until you start pumping them into my,61.44,4.079,63.479499999999994
patients then they become my business,62.879,5.841,65.7995
but you get these ideas anyway,65.519,5.321,68.1795
is it your burning ambition to marry a,68.72,3.759,70.59949999999999
what is it is that,72.479,6.64,75.79899999999999
is that our daughter do you want this,76.159,4.561,78.43950000000001
job permanently,79.119,3.601,80.9195
yes well you act as there's a temporary,80.72,3.36,82.4
stop gap for you,82.72,3.439,84.4395
you're typing you're filing all your,84.08,4.0,86.08
desk work haven't improved one iota in,86.159,4.241,88.27950000000001
the two weeks you've been here,88.08,4.399,90.2795
i'm sorry oh why don't you do something,90.4,3.12,91.96000000000001
i don't want to irritate you by bringing,93.52,3.52,95.28
up your personal standards again,95.28,3.28,96.92
but you're letting them slop over into,97.04,3.36,98.72000000000001
your work leonora,98.56,3.68,100.4
you're a receptionist in a doctor's,100.4,3.28,102.04
office on the east side,102.24,4.4,104.44
not a host is on park avenue where you,103.68,5.28,106.32000000000001
treat your patients where you,106.64,4.88,109.08
for pete's sake look at that hairdo,108.96,4.24,111.08
you're so fancy you're scaring people,111.52,3.36,113.2
they may be poor but they're patients,114.88,3.919,116.8395
and we want them well you can keep them,116.479,3.68,118.319
if everything i do is wrong i might as,118.799,11.041,124.3195
stupid what she's a stupid girl,140.959,7.201,144.5595
who i criticized her work so she got mad,145.2,3.92,147.16
okay well the work was bad,149.12,5.199,151.7195
was it the point is she isn't really,152.239,3.841,154.1595
stupid she could be quite good,154.319,4.481,156.55949999999999
if she wanted to be well put the ad in,156.08,5.04,158.60000000000002
the paper again,158.8,4.64,161.12
but she wanted to ask her to come back i,161.12,3.28,162.76
didn't fire him,163.44,3.92,165.4
she quit what's the matter with that,164.4,4.479,166.6395
you don't suppose there's anything the,168.879,3.841,170.7995
matter with you,170.08,2.64,171.4
ridiculous,174.48,2.72,175.84
yes who is it,182.0,3.84,183.92
just a minute may i come in,186.72,13.92,193.68
may i sit down,206.239,2.801,207.6395
how did you know i was here i had you,210.56,6.08,213.6
watched from the day you left,213.36,3.28,215.0
i knew i wouldn't hear from you i wanted,216.879,9.44,221.599
to be sure you were all wrong it's not a,219.599,8.241,223.71949999999998
very nice way but,226.319,4.56,228.599
it's the only way i knew,227.84,4.56,230.12
i guess everything turned out as you,230.879,4.401,233.0795
predicted leonora,232.4,2.88,233.84
can you hear me,236.239,2.64,237.559
yes i've missed you,239.36,6.72,242.72000000000003
more than i thought i could miss anyone,242.56,3.52,244.32
thanks i've come running after you,253.36,7.76,257.24
i beg you to come back to me,258.079,6.481,261.3195
how's dr uh what's his name quinata,261.12,5.92,264.08
all right works you pretty hard doesn't,264.56,4.639,266.8795
he not as hard as he works himself,267.04,5.439,269.7595
where does this go anyplace,269.199,4.881,271.6395
it's too bad he isn't more successful,272.479,3.601,274.2795
he isn't just interested in success,276.08,3.76,277.96
i'm sorry that wasn't fair,280.24,6.48,283.48
truth is i'm a little jealous,283.68,5.36,286.36
you don't have any reason to be as much,286.72,5.199,289.3195
as i wish you did,289.04,2.879,290.47950000000003
why because i'm glad to see you and,292.32,7.36,296.0
i wish i weren't,296.72,2.96,298.20000000000005
what are you looking for a cigarette,302.56,9.28,307.2
i have one here,306.24,5.6,309.04
leonardo it's no good smith i won't go,313.68,3.04,315.2
back to the way it was,315.68,3.28,317.32
i don't want you to i was wrong i admit,316.72,4.4,318.92
it it won't be that way anymore,318.96,6.0,321.96
no it won't we'll make a fresh start,321.12,5.2,323.72
we'll make everything just the way it,324.96,3.44,326.68
ought to have been,326.32,5.04,328.84
i'm so used to having my own way that it,328.4,5.12,330.96
was hard for me to come here,331.36,4.24,333.48
but i missed you and i wanted you so,333.52,3.2,335.12
i missed all the things we ought to have,336.72,3.44,338.44000000000005
done like being together,338.16,5.52,340.92
finding new places having a honeymoon,340.16,5.92,343.12
let's go on one tomorrow let's start,343.68,4.88,346.12
over again,346.08,4.24,348.2
i can't see you living in this dirty,348.56,3.44,350.28000000000003
little room it's not,350.32,4.879,352.7595
dirty smith it's shabby it's awful,352.0,5.52,354.76
that racket let's get out of here,355.199,3.84,357.119
well i don't mean anything we'll just,359.039,2.961,360.5195
take a drive or have a cup of coffee i,360.479,2.16,361.55899999999997
don't care,362.0,3.28,363.64
i just can't talk in this room i'll,362.639,4.721,364.9995
bring you back the moment you ask me,365.28,5.199,367.87949999999995
is that a promise yes,367.36,13.6,374.16
turn out the light,370.479,13.84,377.399
here no the other side,380.96,3.359,382.6395
you really don't like living here no,384.8,5.04,387.32
one's poor by choice,387.199,5.28,389.839
it really isn't such a bad run not if,389.84,3.199,391.43949999999995
haven't seen better,393.039,2.801,394.4395
donnie good morning may i really be on,402.56,3.359,404.2395
this phone,405.12,2.16,406.2
i would like to serve greg is my myself,405.919,3.041,407.4395
today no just today i have a special,407.28,2.16,408.35999999999996
you can trust me i've done this before,409.44,35.44,427.15999999999997
good morning darling welcome home,444.88,7.52,448.64
what are you doing here francine i know,450.4,3.519,452.1595
you would be hungry so i brought you a,452.4,2.48,453.64
lovely breakfast,453.919,4.0,455.919
three eggs darling i don't want to get,454.88,3.52,456.64
but you must smith told me to wake you,458.4,7.76,462.28
i did yes we live in an hour,462.4,6.56,465.67999999999995
whose way harvard's darling smith tim,466.16,5.92,469.12
charlie me the whole crowd,468.96,5.28,471.59999999999997
where are we going on a great two of,472.08,4.239,474.1995
every auric plan in the country,474.24,4.0,476.24
publicity tour it'll be a lovely,476.319,3.681,478.15950000000004
vacation and i certainly need one,478.24,5.28,480.88
frenzy when did smith decide to make,480.0,4.56,482.28
day before yesterday you got back just,484.56,4.16,486.64
in time i always said you were a smart,486.72,5.759,489.59950000000003
girl this is a lovely suture tablet just,488.72,5.52,491.48
take this in your name,492.479,4.801,494.8795
then you combine your hair i'm through,494.24,4.079,496.2795
with that coat,497.28,4.24,499.4
what i'm through with that coat,498.319,5.121,500.8795
darling this is an expensive thing you,501.52,3.32,503.18
can't afford i mean i,503.44,4.879,505.8795
can dr quinata's office ms murray this,504.84,6.52,508.09999999999997
is leonora ames,508.319,6.08,511.35900000000004
i'll wait don't be stupidly laura,511.36,5.359,514.0395
take this away please look i told you,514.399,3.44,516.119
all this once before,516.719,5.841,519.6395
darling be a all right all right,517.839,6.32,520.999
some darlings never know when they are,522.56,4.24,524.68
well off no but give them time franzi,524.159,4.641,526.4795
and they'll find out,526.8,5.039,529.3195
dr granada i'm very sorry about,528.8,6.159,531.8795
yesterday and i was wondering,531.839,6.801,535.2395
yes i'd like to come back very much,534.959,14.88,542.399
yes i'll be there as soon as i can,538.64,11.199,544.2395
oh come on lee go home beat it here for,561.519,3.44,563.239
tomorrow morning,564.08,2.4,565.2800000000001
i want to finish sending these out the,564.959,3.601,566.7595
monthly bills why bother,566.48,4.88,568.9200000000001
nobody ever pays the doctor anyway has,568.56,3.839,570.4794999999999
could not have left,571.36,2.56,572.64
well he hasn't come back from the clinic,572.399,3.44,574.119
yet well if he doesn't show by nine you,573.92,2.88,575.36
know how to lock up,575.839,4.401,578.0395000000001
sure good night good night uh,576.8,7.2,580.4
don't wait later than 9 30 anyway,580.24,3.76,582.12
dr quinana's office no not yet mr decky,587.44,8.48,591.6800000000001
yes i did tell him but yes i'll tell him,592.56,4.959,595.0395
again mrs radecki,595.92,4.96,598.4
beat is this becoming a habit staying,604.8,5.44,607.52
coffee will be ready in a minute,610.24,3.279,611.8795
take your coat off,614.72,6.48,617.96
mrs rodeki phoned again for you to come,619.04,3.039,620.5595
i told her this morning there was no,622.079,4.161,624.1595
sense in my coming over,623.519,4.32,625.679
well it's the tenth time she's called,626.24,3.599,628.0395
which is a new record for her,627.839,3.68,629.6790000000001
you know what i'd like to do to lorraine,629.839,4.161,631.9195000000001
next time she comes into this office,631.519,5.681,634.3595
cut off those awful curls and you know,634.0,4.8,636.4
how she could cure that stomach trouble,637.2,2.56,638.48
by sending her mother to a good,639.76,3.28,641.4
psychiatrist,641.12,4.8,643.52
any temperature no she says it's normal,643.04,6.799,646.4395
but she claims lorraine's seeing double,645.92,3.919,647.8795
sing double yeah,650.399,11.44,656.119
grab a taxi and get over to the city,666.16,3.28,667.8
drug store,667.92,3.52,669.68
you know where it is yeah i'll find it,669.44,3.519,671.1995000000001
you'll have some money i'm too,671.44,4.399,673.6395
have this filled and meet me up with,679.68,4.88,682.12
rideki's right away okay,681.12,3.44,682.84
that light's a little bright for our,702.64,14.879,710.0794999999999
eyes find something to shade,704.16,16.799,712.5595
i'm afraid it's botulism yeah that's a,717.519,5.281,720.1595
doctor's fancy word for a very bad kind,720.959,2.801,722.3594999999999
of food poisoning,722.8,8.56,727.0799999999999
through jesus yes tell not to cheese,723.76,12.24,729.88
mama means will she get all right,731.36,6.96,734.84
i don't know i think so but i don't know,736.0,3.04,737.52
you're so busy telling me i'm why she's,739.04,2.88,740.48
sick so you haven't got time to come and,740.639,3.361,742.3195000000001
see for yourself,741.92,3.599,743.7194999999999
that canned meat that she had this,744.0,2.639,745.3195
morning must have been the cause of the,745.519,1.841,746.4395
anyone else eat it tilly no,747.36,12.479,753.5995
is there any left the kitchen window,750.959,8.88,755.399
i'll give her another injection every,769.2,5.04,771.72
six hours until it takes effect,770.56,3.68,772.4
if it takes effect it will,776.72,4.72,779.08
even when you treat cases like this,780.0,5.12,782.56
immediately 18 of those treated die,781.44,5.199,784.0395000000001
i know all the statistics i'm a very,785.12,3.44,786.84
good textbook doctor,786.639,4.721,788.9995
what's the matter grenada i slipped up,788.56,4.32,790.7199999999999
just because lorraine's always had,791.36,2.96,792.84
stomach trouble i assume that's what it,792.88,2.16,793.96
was this time,794.32,3.12,795.88
a doctor has no right to assume anyone,795.04,3.44,796.76
can make a mistake,797.44,2.88,798.8800000000001
not when it comes to a kid's life i,798.48,3.12,800.04
