text,start,duration,time_midpoint
good morning,34.079,2.721,35.4395
I'm terribly sorry Jan but I'm afraid I,60.539,5.76,63.419000000000004
have to go but Wally why you promise to,63.059,5.461,65.7895
stay awake I have everything planned I,66.299,3.841,68.21950000000001
wish I could stay there you know I do,68.52,3.9,70.47
but something's come up it can't be as,70.14,4.44,72.36
important as that you could stay if you,72.42,3.66,74.25
you could call whoever it is Wally,76.08,3.92,78.03999999999999
we can't go on like this it's just no,80.0,4.979,82.4895
you you don't mean that,85.14,4.32,87.3
aren't you treating my wife rather,87.9,4.46,90.13000000000001
shabbily old boy,89.46,2.9,90.91
you know she's in love with you now wait,93.659,5.78,96.549
a minute Tommy well isn't she,96.119,3.32,97.779
I don't know what you're talking about,99.54,3.02,101.05000000000001
you do my dear don't you,104.4,6.6,107.7
I do love you with all my heart,113.759,6.061,116.7895
wait a minute that's not the line is it,116.759,4.761,119.1395
corny I think that's the line dear you,121.52,4.54,123.78999999999999
know you changed it this morning well,124.38,3.599,126.17949999999999
even I can make mistake,126.06,4.32,128.22
yeah that's a line all right but it's,132.48,3.78,134.36999999999998
not good look,133.86,5.459,136.58950000000002
when the husband says you do my dear Etc,136.26,5.699,139.1095
just say very quietly,139.319,5.881,142.2595
yes I do uh shall I put my hand on his,141.959,5.581,144.7495
arm no don't do anything stand perfectly,145.2,5.399,147.8995
still but bring it from way inside it's,147.54,4.26,149.67
simpler that we're gonna be a lot more,150.599,3.301,152.24949999999998
effective all right let's try that take,151.8,3.36,153.48000000000002
it back a couple of minutes let's see,153.9,3.5,155.65
I don't know what you're talking about,157.44,5.64,160.26
you do my dear here they are out,160.56,4.14,162.63
the end of rehearsal,164.7,3.48,166.44
rehearsal oh Julie my wonderful one,168.18,5.58,170.97
limpum pausing come on,170.64,5.459,173.3695
I adore you what you got to eat nothing,173.76,4.5,176.01
you like I'm sure Hello darling hello,176.099,4.381,178.28949999999998
YouTube hi Julie wonderful go on out,178.26,4.86,180.69
we're lunching on the Terrace well hello,180.48,7.1,184.03
hello beautiful greetings Maestro hello,183.12,7.02,186.63
my favorite director my favorite,187.58,5.68,190.42000000000002
producer anyhow hello hello Greg are we,190.14,5.519,192.8995
interrupting something oh no we're just,193.26,3.72,195.12
running over a few scenes from the new,195.659,3.961,197.6395
piece part for me,196.98,5.7,199.82999999999998
yeah I'm afraid so another crazy,199.62,5.82,202.53
excitable Russian I suppose wrong you're,202.68,4.919,205.1395
going to love this part you're a quiet,205.44,4.26,207.57
attractive old smoothie for a change,207.599,4.021,209.6095
Woody when do I get the script to the,209.7,3.42,211.41
drink don't I send you a script tomorrow,211.62,5.16,214.20000000000002
okie dokie ah food it's divine out here,213.12,6.42,216.33
today Julie isn't it oh I just love it,216.78,4.44,219.0
aren't you going to mix your Chums a,219.54,4.68,221.88
drink darling oh sure that's when they,221.22,4.86,223.65
ever taste it,224.22,4.14,226.29
if you'd lift those pretty eyes of yours,226.08,3.84,228.0
you'd see that we have guests for lunch,228.36,4.799,230.7595
see how she orders me around do I hate,229.92,4.8,232.32
you know you might put on a shirt before,234.72,3.78,236.60999999999999
you tell me you love me madly that's all,238.5,4.319,240.6595
just fairly madly hmm,242.819,6.441,246.03949999999998
after five years of marriage this is,249.599,5.761,252.4795
obscene disgusting hey when do we eat,251.58,7.74,255.45000000000002
what's he made up for ah Donnelly hello,255.36,6.48,258.6
hello characters hello boy did I get,259.32,4.8,261.71999999999997
Long Island Sound between my toes,261.84,4.32,264.0
like a Brisk Wade to work up an appetite,264.12,3.54,265.89
Believe It or Not Julie I was in almost,266.16,3.3,267.81
up to my knees today you're gonna be,267.66,3.24,269.28000000000003
over your head in a few days we start,269.46,3.48,271.2
rehearsals in three weeks three weeks,270.9,3.42,272.60999999999996
well with it all around right hand man,274.32,2.819,275.7295
like me at your elbow you can start,275.88,2.3,277.03
have I really got a good part Julie I,278.18,3.82,280.09000000000003
shouldn't be surprised if you walk away,280.8,2.76,282.18
with the show would be anybody walks,282.0,2.94,283.47
away with the show from Julie Beckham,283.56,3.12,285.12
Santa Claus no actress in this man's,284.94,3.96,286.92
town can do it and no actor either oh,286.68,4.44,288.90000000000003
Bill give these boys all the drinks they,288.9,4.92,291.35999999999996
can hold where are you going to turn on,291.12,5.72,293.98
the music for you sweetheart,293.82,3.02,295.33
that's the kind of service I get it,298.08,3.119,299.6395
ain't bad enough he's got to have music,300.0,2.759,301.3795
with his meals it always has to be the,301.199,3.421,302.90950000000004
same too when are you gonna get tired of,302.759,4.38,304.949
that tune when Julie gets tired of me no,304.62,5.96,307.6
record can last that long,307.139,3.441,308.8595
I want those sketches for the first deck,336.02,3.64,337.84
but the middle of next week that's,338.22,3.24,339.84000000000003
impossible but you usually get what you,339.66,3.96,341.64000000000004
want shall I serve lunch Mr Weatherly,341.46,4.26,343.59
sure I guess so yes,343.62,5.18,346.21
where's Julie,345.72,3.08,347.26000000000005
what are you doing sitting there like,369.18,3.62,370.99
Julie what's the matter baby,372.8,7.899,376.7495
nothing darling I I just what is it what,376.8,4.8,379.2
I just felt a little faint for a minute,383.06,6.94,386.53000000000003
I'm all right now you are not quite as a,386.819,5.401,389.5195
sheet I'm gonna call Doc Miller no,390.0,4.86,392.43
please you'll go on and have your lunch,392.22,5.46,394.95000000000005
and I'll be out in a little while you're,394.86,4.619,397.1695
going upstairs and go to bed I'm gonna,397.68,4.38,399.87
get Miller down here right away oh Bill,399.479,4.741,401.8495
really had a person feel a little woozy,402.06,6.02,405.07
once in a while not when it's you,404.22,3.86,406.15000000000003
you look very pretty in her bed Jackie,421.44,4.099,423.4895
is it that,425.639,3.361,427.3195
bit it'll be wearing one of the next two,427.5,3.78,429.39
or three weeks but you know I can,429.0,4.8,431.4
I know you can and I know you will,431.28,4.8,433.67999999999995
or I'll tell your boyfriend and Bill,433.8,3.42,435.51
will keep you in bed for the rest of,436.08,2.22,437.19
your life if I tell them that it's,437.22,2.699,438.5695
now look here Julie we've been over this,439.919,6.18,443.00899999999996
before you've got to slow down I promise,442.38,5.7,445.23
oh you promised before would you go,446.099,4.021,448.10949999999997
right on the same way,448.08,4.559,450.35949999999997
your writing takes too much out of you,450.12,4.859,452.5495
what you put in it,452.639,4.261,454.7695
then in addition you'll take all bills,454.979,4.22,457.089
troubles on your shoulders too,456.9,6.12,459.96
staging casting every last detail of,459.199,5.861,462.1295
production but we've always worked that,463.02,4.86,465.45
way he wouldn't understand it if I he'll,465.06,6.18,468.15
understand if I tell him your condition,467.88,5.879,470.8195
you don't want that do you,471.24,4.38,473.43
but you won't,473.759,4.981,476.2495
you promised me it's different with Bill,475.62,5.1,478.17
he can work like a maniac day and night,478.74,3.72,480.6
he's as strong as an ox,480.72,4.699,483.0695
but you aren't,482.46,2.959,483.93949999999995
tell me the truth,488.639,2.78,490.029
just a matter of time isn't it,491.58,4.92,494.03999999999996
in a sense that's true of all of us but,493.919,4.381,496.10949999999997
since we're talking about Julia Beck's,496.5,4.199,498.5995
heart I'd say it depends on,498.3,5.299,500.9495
Julie Baker,500.699,2.9,502.149
truly my dear I'm not trying to frighten,506.539,4.72,508.899
you I'm not a prophet,509.28,6.179,512.3695
but I am a doctor and your friend,511.259,7.52,515.019
and this is serious,515.459,3.32,517.1189999999999
it's not myself I'm worried about,519.24,5.159,521.8195000000001
I don't think he'd go on without me,524.399,7.401,528.0995
he could but he wouldn't,527.519,4.281,529.6595
he may have too,532.32,5.78,535.21
if you don't take care of yourself,534.54,3.56,536.3199999999999
I wish I had a child,539.519,6.241,542.6395
I wish so too,542.94,4.74,545.3100000000001
it would be someone for him to cling to,545.76,4.759,548.1395
you could adopt a child,552.839,3.321,554.4995
what they kicked me out of the room for,566.16,3.84,568.0799999999999
because you make him nervous look what,568.44,3.42,570.1500000000001
you're doing to me but once in your life,570.0,5.36,572.68
shut up will you okay okay,571.86,3.5,573.61
look Bill if I was worried I'd tell you,577.32,4.76,579.7
wouldn't I,579.66,2.42,580.87
is she all right Jim,591.44,5.2,594.0400000000001
a couple of weeks in bed and she'll be,594.839,4.081,596.8795
as good as ever a couple of weeks she,596.64,4.199,598.7395
needs the rest that's all and you better,598.92,3.84,600.8399999999999
see that she gets it,600.839,5.221,603.4495000000001
oh well sure she needs a rest you know,602.76,4.56,605.04
you ain't the easiest guy in the world,606.06,3.959,608.0395
to live with I ought to know,607.32,5.959,610.2995000000001
not that I'm complaining,610.019,3.26,611.649
Julie baby don't ever give me a scare,613.74,4.68,616.08
like that again,616.92,4.38,619.11
I almost passed out myself,618.42,5.099,620.9694999999999
now listen you're gonna rest and I mean,621.3,4.2,623.4
rest right here in bed for two weeks,623.519,3.901,625.4695
don't worry about rehearsals don't worry,625.5,4.56,627.78
about anything don't even think just lie,627.42,4.62,629.7299999999999
here like a queen and take it easy and,630.06,4.76,632.4399999999999
learn your lines,632.04,2.78,633.43
what are you laughing at you you're so,636.92,5.64,639.74
don't let Bill keep those people cursing,663.36,3.9,665.3100000000001
on the curtain time who's to stop him,665.519,4.201,667.6195
you know how he is before a tryout I've,667.26,3.96,669.24
seen him through five of them not,669.72,2.94,671.19
counting the flops he had before he,671.22,3.42,672.9300000000001
married you I think I'll walk back to,672.66,4.38,674.85
the hotel I got orders to drive here oh,674.64,3.96,676.62
I need some fresh air walk along the,677.04,3.359,678.7194999999999
beach will do me good see you for dinner,678.6,5.359,681.2795
anything you say Queenie,680.399,3.56,682.179
why don't you make a driveway for the,731.42,4.659,733.7495
cars instead yes too,733.44,6.0,736.44
oh hello there oh hello you have quite a,736.079,5.82,738.9889999999999
brood haven't you yes haven't I though,739.44,5.399,742.1395
their fresh air fun campers this group,741.899,4.68,744.239
is from the Martha Stone off in age in,744.839,4.381,747.0295000000001
Brooklyn oh I see they seem to be having,746.579,6.181,749.6695
a lovely time yes poor mice their week,749.22,6.32,752.38
goes so fast,752.76,2.78,754.15
finished come see and it's a good one,755.94,7.1,759.49
too oh that's nice pardon me,758.519,4.521,760.7795
hello there,801.5,3.3,803.15
I I thought your hair would be golden,805.8,5.94,808.77
well it was a long long time ago,811.74,5.64,814.5600000000001
what's your name,815.22,4.679,817.5595000000001
oh that's a lovely name,817.38,4.259,819.5095
mine's Julie,819.899,3.301,821.5495
well don't you like it,823.2,3.02,824.71
I thought your name was the lady,826.38,4.259,828.5095
the lady of shalad that's what it said,830.639,4.44,832.859
when Miss McMasters read about you in,833.16,4.16,835.24
the Poetry,835.079,5.461,837.8095
yes but aren't you the lady in the tower,837.32,5.86,840.25
who had to see the world in a mirror my,840.54,5.239,843.1595
I guess I am hitty,847.56,5.82,850.4699999999999
I was watching for seahorses,850.74,5.76,853.62
I saw some just a minute ago oh,853.38,5.88,856.32
they were happy way out there kicking up,856.5,5.04,859.02
their heels and they had beautiful white,859.26,5.34,861.93
tossing Mains didn't they and blue blue,861.54,6.02,864.55
eyes like sapphires,864.6,4.739,866.9695
all the time I knew you were true,869.339,5.401,872.0395000000001
everything you really believe in is true,872.339,5.461,875.0695000000001
hidey could I ask you a question you,874.74,5.339,877.4095
don't have to tell if it's a secret I'm,877.8,6.479,881.0395
sure you could keep a secret oh yes,880.079,5.94,883.049
did you break the spell and get out of,884.279,3.42,885.989
that boat when you're supposed to be,886.019,3.921,887.9795
you remember in the poem when sir,893.899,4.421,896.1095
Lancelot saw the lady lying in the boat,896.519,4.68,898.859
and said God in his Mercy Grant her,898.32,5.16,900.9000000000001
God must have heard him maybe I'm glad,903.48,6.68,906.82
God happened to be listening,906.839,3.321,908.4995
are those pearls a great prize I believe,912.839,5.641,915.6595000000001
so sir Lancelot gave them to me only,915.66,5.58,918.4499999999999
everybody calls him Bill nowadays Bill,918.48,5.94,921.45
oh yes he's Salon Salat and Robin Hood,921.24,6.959,924.7195
and Bill all rolled up in one is he a,924.42,6.08,927.4599999999999
he doesn't quite reach to the sky hidey,931.699,5.021,934.2094999999999
but he's pretty big,934.44,4.56,936.72
uh will you children be down here on the,936.72,3.6,938.52
beach tomorrow,939.0,4.26,941.13
we're going back home tomorrow,940.32,5.459,943.0495000000001
this is my real home of course some,943.26,4.5,945.51
Gypsy stole me when I was a baby and,945.779,3.18,947.369
took me there,947.76,3.18,949.35
Miss McMasters is holding me captive,948.959,4.82,951.3689999999999
until I can raise The Ransom,950.94,5.28,953.58
of course some Prince might come and,953.779,4.3,955.929
rescue me and take me to the castle of,956.22,4.38,958.4100000000001
my ancestors oh I shouldn't be at all,958.079,5.101,960.6295
surprised maybe the castle isn't there,960.6,4.799,962.9995
anymore oh they built those castles to,963.18,5.219,965.7895
last for centuries you know,965.399,6.421,968.6095
you live in a castle don't you,968.399,4.981,970.8895
would you like to come and see it one,971.82,2.54,973.09
oh yes Kitty oh heavy where are you,974.36,8.32,978.52
they're calling you,979.68,5.06,982.2099999999999
oh there you are,982.68,4.8,985.0799999999999
Mercy Child come along I'm terribly,984.74,4.42,986.95
sorry it's my fault we didn't hear,987.48,4.02,989.49
that's quite all right it's time to go,989.16,5.4,991.86
back with it yes ma'am,991.5,5.459,994.2295
goodbye lady,996.959,5.18,999.549
hurry up dear,999.6,4.859,1002.0295
would you like this,1002.139,4.781,1004.5295
you can hear the ocean in it,1004.459,7.32,1008.1189999999999
thank you very much dear goodbye goodbye,1006.92,7.6,1010.7199999999999
all right girls ready it's up forward,1023.0,4.97,1025.485
Y come along dear,1048.38,4.22,1050.49
wonderful day terrific Queenie you did,1104.14,4.72,1106.5
it again we did it again I'll say we did,1106.76,3.48,1108.5
we could open tomorrow on Broadway in,1108.86,3.92,1110.82
around two years,1110.24,2.54,1111.51
sometimes you see me shaking when I was,1112.84,4.92,1115.3
fishing for that long,1114.98,2.78,1116.3700000000001
you know honey I think we could help,1128.539,3.541,1130.3095
that second act curtain,1129.98,3.9,1131.93
it's too long a wait when you crossed a,1132.08,4.08,1134.12
maybe he needs a line to cover,1136.16,3.379,1137.8495
what do you think,1145.52,5.36,1148.2
what I had in mind was this bill hmm,1151.16,5.06,1153.69
what would you say to her,1157.4,6.019,1160.4095
adopting a child,1160.28,3.139,1161.8495
I thought it might be wonderful to adopt,1167.66,4.519,1169.9195
don't you think it would be nice,1177.08,5.4,1179.78
oh sure but,1180.14,4.44,1182.3600000000001
what's the matter with me,1184.58,4.2,1186.6799999999998
am I getting too big mom,1186.679,5.601,1189.4795000000001
you need somebody to play with,1188.78,3.5,1190.53
you'd make a wonderful Father Bill,1193.4,4.279,1195.5395
where'd you get this idea all of a,1200.12,2.52,1201.3799999999999
I've been thinking about it for a long,1202.64,3.98,1204.63
you're all the family I mean,1207.34,5.02,1209.85
but if you want to give me a little,1210.799,3.131,1212.3645
brother or sister,1212.36,4.439,1214.5794999999998
anything you want's all right with me,1216.799,4.221,1218.9095
I love you very much,1221.9,9.779,1226.7895
are you trying to flirt with me,1231.679,6.74,1235.049
oh go to sleep,1234.679,3.74,1236.549
maybe Donley's not so nuts at that,1245.679,6.401,1248.8795
maybe the show will run two years in New,1249.98,4.199,1252.0795
maybe three,1254.179,2.901,1255.6295
hey go to the visiting room Miss,1289.179,7.86,1293.1090000000002
McMasters want you right this minute too,1292.28,4.759,1294.6595
of course you'll want to know all about,1298.94,5.04,1301.46
us too and see where did he'd live we,1301.1,4.5,1303.35
have an apartment in town when we're,1303.98,4.26,1306.1100000000001
working as we are just now yes I know,1305.6,4.98,1308.09
the papers say your new play is the best,1308.24,4.74,1310.61
thing in New York and I don't wonder I,1310.58,4.68,1312.9199999999998
never miss a Julie Beck play how sweet,1312.98,5.22,1315.59
of you to say so hear that bill,1315.26,6.24,1318.3799999999999
oh oh sure absolutely I agree then we're,1318.2,5.4,1320.9
not exactly strangers to you Miss MC,1321.5,5.039,1324.0195
Mahon no not nearly as much as hitty as,1323.6,5.48,1326.34
you might say,1326.539,2.541,1327.8095
I was a lot like hitty when I was her,1329.9,3.899,1331.8495
age that's why I liked her right from,1332.0,4.26,1334.13
the start people thought I was odd but I,1333.799,4.441,1336.0194999999999
wasn't as a matter of fact I thought,1336.26,5.94,1339.23
they were odd but we all grew out of it,1338.24,6.74,1341.61
Hello Kitty,1353.24,5.46,1355.97
I'm so glad to see you again dear hello,1355.7,5.42,1358.41
come on over here I've got somebody I,1363.919,4.341,1366.0895
want you to meet,1365.72,2.54,1366.99
Kitty this is Bill how do you do,1370.84,7.74,1374.7099999999998
hello there young lady how are you fine,1375.2,6.66,1378.53
bilister Lancelot remember,1378.58,6.219,1381.6895
oh oh sure sure one and the same I,1381.86,5.1,1384.4099999999999
traded in the old spear in the armor for,1384.799,4.86,1387.229
for this model I'll be in my office,1386.96,6.92,1390.42
right down the hall we'll be in later,1389.659,4.221,1391.7695
I knew you'd come of course we've wanted,1394.1,6.12,1397.1599999999999
to see you for a long time haven't we,1397.94,4.32,1400.1000000000001
bill that's true we'd have come a lot,1400.22,4.56,1402.5
sooner only we've been so busy haven't,1402.26,5.22,1404.87
we bill that's a fact only came up for,1404.78,4.98,1407.27
air and a ham sandwich still that's your,1407.48,4.98,1409.97
business for you kitty it's easy sir,1409.76,4.86,1412.19
it's really meherable but that's long,1412.46,6.36,1415.64
for hitty oh hidey I'm sorry I've got it,1414.62,5.82,1417.53
straight now hidey,1418.82,4.26,1420.95
sometimes I'm Gertrude and sometimes I'm,1420.44,5.3,1423.0900000000001
Richard sleeps on a cloud it must be,1426.74,5.34,1429.41
lovely to be Gertrude,1429.74,4.02,1431.75
I'm pretending to be somebody named,1432.08,4.44,1434.3
Janice every night and Bill shows me how,1433.76,4.62,1436.07
to do it that's our work it's called,1436.52,4.08,1438.56
theater it's wonderful work,1438.38,4.26,1440.5100000000002
would you like Bill to explain about it,1440.6,4.319,1442.7595
oh yes please,1442.64,4.5,1444.89
anything you want to know just ask the,1444.919,3.781,1446.8095
old maestro,1447.14,3.539,1448.9095000000002
well let's see now,1448.7,4.62,1451.01
you've seen shows haven't you like the,1450.679,6.12,1453.739
lady skill flower show uh-huh,1453.32,6.18,1456.4099999999999
go on dear explain it,1456.799,4.62,1459.109
it's this way see,1459.5,4.5,1461.75
you've got a play to put on that's a,1461.419,4.921,1463.8795
story one you can act out on the stage,1464.0,4.919,1466.4595
all right and then you hire some actors,1466.34,5.16,1468.9199999999998
act as you know to speak the dialogue,1468.919,5.461,1471.6495
and enact the characters in the play,1471.5,4.98,1473.99
well if they're good and the play is,1474.38,4.86,1476.8100000000002
good you've got to hit if not you've got,1476.48,5.76,1479.3600000000001
a turkey is that all there is to it,1479.24,5.4,1481.94
I guess that's about it,1482.24,4.799,1484.6395
have I left anybody out a few including,1484.64,5.159,1487.2195000000002
yourself oh me I'm just kind of head,1487.039,5.161,1489.6195
traffic uh back of the Footlights don't,1489.799,4.201,1491.8995
you believe in hitty he's a very great,1492.2,3.719,1494.0595
director someday you'll come to the,1494.0,3.84,1495.92
theater and then you'll see how it is I,1495.919,3.661,1497.7495000000001
like it already because it's all,1497.84,3.9,1499.79
Make-Believe,1499.58,4.44,1501.8
Julie I was supposed to meet Watkins,1501.74,4.799,1504.1395
about the Chicago contracts remember and,1504.02,3.899,1505.9695
you wanted to speak to miss McMasters,1506.539,4.02,1508.549
didn't you yes darling,1507.919,4.861,1510.3495
Kitty will you show us the way yes it's,1510.559,4.441,1512.7794999999999
right out here,1512.78,4.92,1515.24
you remember that shell you gave me,1515.0,5.46,1517.73
well whenever I miss the ocean I put it,1517.7,4.71,1520.055
up to my ear and it sounds just,1520.46,11.64,1526.28
good afternoon I want to look at some,1532.1,3.54,1533.87
toys lots of them but we gotta step on,1533.9,3.36,1535.5800000000002
it I haven't got much time this way sir,1535.64,2.54,1536.91
Mr Tweedy take care of this customer,1541.84,5.26,1544.47
please he's in a great hurry yes what,1544.039,5.041,1546.5595
can I do for you sir oh well it's like,1547.1,3.72,1548.9599999999998
this the boss is about to become a,1549.08,5.82,1551.99
father I see it's a girl oh they've made,1550.82,5.76,1553.7
up their minds what do you mean made up,1554.9,3.3,1556.5500000000002
their minds they know they've seen her,1556.58,3.479,1558.3194999999998
seen her naturally,1558.2,4.14,1560.27
what goes with girls little girls they,1560.059,5.961,1563.0394999999999
like dolls don't they invariably,1562.34,8.219,1566.4495
it's crying sir it's a crying dog ah,1566.02,7.84,1569.94
very natural don't you think yes but I'm,1570.559,5.521,1573.3195
afraid it's a wee bit old for a new baby,1573.86,5.76,1576.74
sir now if I may suggest uh rattles no,1576.08,5.459,1578.8094999999998
no no no no you got me wrong you see,1579.62,4.98,1582.11
this baby is born wean full-sized,1581.539,6.301,1584.6895
here uh wrap Lizzy up yes sir,1584.6,6.12,1587.6599999999999
now let's see what else do you got how,1587.84,7.319,1591.4995
old is this child sir how old didn't say,1590.72,7.199,1594.3195
look it's this way we're sitting in the,1595.159,4.62,1597.469
office the phone rings it's the bride,1597.919,3.301,1599.5695
telling him to come right home she's got,1599.779,3.721,1601.6395
a kid he staggers out leaving me on the,1601.22,4.439,1603.4395
ropes can you tie that it's been going,1603.5,4.02,1605.51
on for weeks neither of them spilled a,1605.659,3.721,1607.5195
syllable if I'd known they were going to,1607.52,5.639,1610.3395
adopt somebody oh an adopted child for,1609.38,5.52,1612.14
sure what'd you think,1613.159,4.26,1615.2890000000002
uh adopted kids like to play with toys,1614.9,5.399,1617.5995
just like real kids don't they oh yes of,1617.419,5.101,1619.9695000000002
course that's what I thought I'm adopted,1620.299,4.561,1622.5795
myself would you consider an elephant,1622.52,5.039,1625.0395
say an elephant,1624.86,4.58,1627.1499999999999
I thought you meant an elephant did,1629.44,4.9,1631.89
Kanji carry water for yeah okay wrap it,1631.52,4.259,1633.6495
up now let's see what else would a kid,1634.34,4.52,1636.6
expect for a favorite uncle,1635.779,3.081,1637.3195
afternoon Mr Weatherly,1640.12,3.96,1642.1
some of those boats go all the way up,1654.799,5.821,1657.7095
the river to Providence and Boston New,1657.14,5.039,1659.6595000000002
Providence,1662.179,5.461,1664.9095
that must be a beautiful city I'm sure,1664.4,5.6,1667.2
oh Hello darling hello people,1670.1,6.179,1673.1895
I'm glad to see you hitty how are you,1674.12,5.939,1677.0894999999998
fine thank you that's good,1676.279,5.701,1679.1295
we were watching the boats while we were,1680.059,4.62,1682.369
waiting for you weren't we hitting oh,1681.98,3.36,1683.66
so you like bullets do you yes sir,1685.34,6.78,1688.73
buildier I should say so it's Bill and,1688.58,5.28,1691.22
hitty from now on,1692.12,3.6,1693.9199999999998
why don't you two sit down over here and,1693.86,3.419,1695.5694999999998
keep an eye on the river while I make,1695.72,3.74,1697.59
something nice and cool to drink huh,1697.279,3.801,1699.1795
I'm kind of partial to boats myself,1703.94,5.52,1706.7
shall we have another look all right,1706.7,5.76,1709.5800000000002
what do you suppose she's carrying fried,1719.72,4.199,1721.8195
of course not,1728.12,3.919,1730.0794999999998
would you like to see my watch it's an,1733.22,4.68,1735.56
old one I'm very fond of it it belonged,1735.26,6.68,1738.6
to my father it's very nice,1737.9,4.04,1739.92
not very Lively music is it shall I,1748.48,5.02,1750.99
change it oh no I like it,1751.159,5.181,1753.7495000000001
it's like water,1753.5,2.84,1754.92
nice watery music,1757.1,5.22,1759.7099999999998
makes you feel kind of thirsty doesn't,1760.12,3.58,1761.9099999999999
oh not that kind of water,1763.7,3.32,1765.3600000000001
more like river water,1767.179,4.761,1769.5595
no just water,1769.46,4.18,1771.55
blue water,1771.94,4.42,1774.15
no here we are it's pretty close to,1776.36,5.16,1778.9399999999998
dinner time but I think today hidy could,1779.36,4.38,1781.55
have a glass of ginger ale lettuce thank,1781.52,3.66,1783.35
well here's to us to us to us,1787.76,12.5,1794.01
hello Martha Mr Donald where's a little,1800.26,4.539,1802.5295
stranger and Mom's he and popsy come on,1803.059,4.381,1805.2495
in darling Oh no thanks for asking,1804.799,5.221,1807.4095
you'll make it oh,1807.44,5.9,1810.39
here let me give you not on your life,1810.02,5.759,1812.8995
what do you know hidey this is Uncle,1815.779,5.161,1818.3595
Donnelly how do you do how do you do,1818.72,4.38,1820.91
yourself I bet you can't guess who these,1820.94,4.44,1823.16
are all for me maybe you keep out of,1823.1,4.679,1825.4395
this if these don't make your eyes pop I,1825.38,5.34,1828.0500000000002
don't know kids see I think this is,1827.779,4.801,1830.1795
number one while you're doing that I'll,1830.72,3.48,1832.46
make you a drink yeah thanks I could use,1832.58,3.42,1834.29
one where did you learn about kids and,1834.2,3.3,1835.8500000000001
the funny paper I always knew about them,1836.0,5.1,1838.55
I used to be one oh no here,1837.5,5.22,1840.11
how's that,1841.1,4.559,1843.3795
like it oh yes,1842.72,5.339,1845.3895
it's like a real little baby it cries,1845.659,5.64,1848.479
too cries all the time listen,1848.059,4.681,1850.3995
you'll probably be up half tonight,1851.299,3.48,1853.039
walking the floor with her and this goes,1852.74,4.679,1855.0795
with it here,1854.779,6.5,1858.029
don't let them snap at each other now oh,1857.419,3.86,1859.3490000000002
and this is just in case you get a yen,1862.22,3.3,1863.8700000000001
to express yourself,1864.08,5.0,1866.58
had a good tone too listen,1865.52,3.56,1867.3
your Uncle Don is a regular Santa Claus,1872.559,4.48,1874.799
isn't he dude and I'm just getting,1875.419,3.601,1877.2195000000002
warmed up will you see this,1877.039,4.74,1879.4089999999999
oh uh this is an elephant except that,1879.02,4.139,1881.0895
it's much nicer to field than a real,1881.779,4.26,1883.909
elephant because it's velvet like it oh,1883.159,7.821,1887.0695
yes Uncle Donald you keep on calling me,1886.039,4.941,1888.5095
calling me up unicorn what kind of corn,1894.5,4.159,1896.5795
is that it's got,1895.94,2.719,1897.2995
it's got oh will you Uncle Donald sure,1905.12,6.179,1908.2095
I think they only come in ones excuse me,1907.64,7.2,1911.24
oh come in Miss Benson,1911.299,5.701,1914.1495
this is Mr Weatherly Miss Benson and Mr,1914.84,4.559,1917.1195
Donnelly how do you do Mr Donnelly,1917.0,4.08,1919.04
Broadhead he's some beautiful presents,1919.399,3.721,1921.2595
my what a lot,1921.08,3.66,1922.9099999999999
come here it's time for us to get ready,1923.12,3.48,1924.86
for dinner now say goodnight to Uncle,1924.74,4.02,1926.75
Donald dear good night Uncle Donnelly,1926.6,4.319,1928.7595
and thanks for everything the Unicorn,1928.76,4.08,1930.8
too don't mention it Nissi lots more,1930.919,6.62,1934.229
coming come there good night good night,1932.84,4.699,1935.1895
well all I can say is you two always did,1939.26,4.26,1941.39
know how to pick them isn't She,1941.84,3.959,1943.8194999999998
Wonderful Don terrific where do you know,1943.52,3.96,1945.5
her better you love her I'm hooked,1945.799,3.6,1947.599
