text,start,duration,time_midpoint
the ma Mr L oh wait mran I have a notice,83.799,5.041,86.3195
for the staff yes sir has the sign,86.799,3.68,88.63900000000001
painter finished changing the fir name,88.84,3.4,90.54
only on the lobby door said be sure to,90.479,3.201,92.0795
have him remove Mr card's name from his,92.24,3.28,93.88
entrance also I've already attended to,93.68,3.92,95.64
that Mr LS all right this goes to,95.52,4.48,97.75999999999999
everybody Market official notice to the,97.6,4.799,99.9995
staff no no crossout official that's,100.0,4.399,102.1995
childish yes,102.399,5.76,105.279
sir uh effective today the firm,104.399,5.481,107.1395
previously known as L and cardu,108.159,4.121,110.21950000000001
Publishers shall be known as Henry L's,109.88,4.36,112.06
publisher new,112.28,4.28,114.42
paragraph although my late lamented,114.24,5.04,116.75999999999999
friend and partner Bill cardio uh Mr,116.56,4.36,118.74000000000001
William cardio,119.28,3.28,120.92
passes thus officially from the business,120.92,4.239,123.0395
Scene It need hardly be said that his,122.56,4.8,124.96000000000001
memory will linger with us,125.159,5.681,127.99950000000001
always in our heart of,127.36,7.68,131.2
hearts that's awful Isn't it yes sir,130.84,5.72,133.70000000000002
cross it out and use us the first,135.04,3.559,136.8195
paragraph it's been a year since Mr,136.56,4.12,138.62
cardu drowned that sort of thing might,138.599,3.241,140.21949999999998
taste have it mograph for the staff the,141.84,4.96,144.32
printer and the complete mailing,144.84,5.8,147.74
list pardon me Mr LS well,146.8,5.96,149.78
I know it's none of my business,150.64,5.04,153.16
but oh what is it what is it have you,152.76,6.0,155.76
told Mrs LS about this I mean dropping,155.68,5.16,158.26000000000002
Mr card's name from The,158.76,5.52,161.51999999999998
Firm why because well she spoke to me,160.84,5.2,163.44
about it once while she was Mr card's,164.28,4.4,166.48
widow or before she was married to,166.04,6.76,169.42
you what did she say not much just how,168.68,5.68,171.52
happy she was about you keeping Mr,172.8,3.68,174.64000000000001
card's name in The Firm even though he,174.36,5.519,177.11950000000002
had passed on missan may I suggest that,176.48,5.32,179.14
you confine yourself to your secretarial,179.879,4.801,182.27949999999998
duties may I not only suggest it may I,181.8,5.4,184.5
demand it I'm sorry sir I was only,184.68,4.4,186.88
trying to help all right if you're so,187.2,4.759,189.5795
anxious to help come,189.08,2.879,190.51950000000002
here look at this man is there any,192.239,4.28,194.379
reason why the staff should use Mr,195.319,3.521,197.0795
card's old office for a Dumping Ground I,196.519,4.041,198.5395
told them Mr LS I have a stopped,198.84,4.24,200.96
immediately tell Vincent to clean out,200.56,3.72,202.42000000000002
this junk we can put two or three of our,203.08,4.56,205.36
readers in here yes,204.28,3.36,205.96
a lady wants to take a husband to,235.4,6.28,238.54
lunch you in,238.239,5.761,241.11950000000002
valy I was just saying about uh about,244.36,5.599,247.1595
getting rid of some things I see by the,247.36,5.159,249.9395
door you're also getting rid of Bill,249.959,5.041,252.4795
Vicki please you were tearing up his,252.519,4.641,254.83950000000002
picture weren't you when he and I had,255.0,4.079,257.0395
taken on our honeymoon in,257.16,5.319,259.8195
California yes,259.079,6.601,262.3795
why I don't know I,262.479,6.481,265.7195
mean because I love you I should be,265.68,5.0,268.18
silly all right we'll forget it let's go,271.8,4.839,274.21950000000004
lunch well I guess everything,276.639,5.4,279.339
uh-oh all right have them come to my,286.24,4.32,288.40000000000003
office no wait Hadley's office I'll be,288.4,4.96,290.88
there in a minute well lunch the ler,290.56,6.12,293.62
typers are on strike lunch well it'll,293.36,5.2,295.96000000000004
take a few minutes I'll,296.68,4.88,299.12
hello gerud hello Mrs,316.039,4.321,318.1995
LS isn't that officer,320.56,3.919,322.5195
miss Mr Lou's,324.639,7.68,328.479
office for you Mrs Lou thank you,326.84,8.16,330.91999999999996
ours you can't,335.0,7.44,338.72
possibly oh yes dear all right,337.36,8.16,341.44
goodbye there's a lype of strike Mr L's,342.44,8.319,346.5995
told me Mrs Ls I'm getting married well,345.52,7.44,349.24
congratulations for,350.759,5.961,353.7395
what well that's way you feel I don't,352.96,5.92,355.91999999999996
know oh he's nice all right and not I'm,356.72,4.56,359.0
not getting any prettier but I don't,358.88,6.879,362.3195
love him oh oh may I ask why you're,361.28,7.12,364.84
marrying him because you married the,365.759,7.16,369.339
only two men I ever loved you yes me but,368.4,7.239,372.0195
what chance did I have against you I ask,372.919,4.041,374.9395
chance well any woman might you know as,376.96,7.32,380.62
well as I do,381.28,7.759,385.1595
none but um I managed all right in my,384.28,6.359,387.4595
you managed all right I mean in my,390.639,6.4,393.839
mind do you know what I did when you,394.759,6.88,398.199
married bill I me Mr C do I kitted,397.039,6.521,400.29949999999997
myself into thinking that I had married,401.639,4.601,403.9395
him that I was,403.56,8.759,407.9395
you well there's no harm in that thank,406.24,6.079,409.2795
what are you thinking about our,420.08,7.76,423.96
honeymoon I mean your honeymoon but but,423.599,7.641,427.41949999999997
I you know yes I but,427.84,6.919,431.29949999999997
you was a grand honeymoon wasn't it,431.24,7.639,435.0595
wonderful and Bill was so may I call him,434.759,9.081,439.2995
Bill surely bill was so sweet that's the,438.879,8.561,443.15950000000004
way I always want to remember him on our,443.84,7.039,447.35949999999997
honeymoon me too I've always kept the,447.44,5.319,450.0995
favorite little spot in my heart for,450.879,5.961,453.8595
Bill even after we married,452.759,4.081,454.7995
Henry but the honeymoon with Bill was so,457.479,5.641,460.29949999999997
short he began to get Restless wanted to,460.199,6.12,463.259
get moving go places and then he went on,463.12,6.0,466.12
that last trip in that silly little,466.319,5.481,469.0595
Boda it was awful when they told me he,469.12,3.88,471.06
drowned that's when Henry was so,473.0,5.319,475.6595
wonderful helping in a million little,475.96,4.88,478.4
ways taking care of the business Affairs,478.319,5.401,481.0195
he's the kindest man I ever knew and all,480.84,5.28,483.47999999999996
at once you realized you in love with,483.72,3.36,485.40000000000003
M and then we were married and another,487.08,4.76,489.46
honeymoon but too short again this time,491.84,5.16,494.41999999999996
I was losing Henry to his business Mrs,494.8,5.04,497.32
loupot was wrong why couldn't we make,497.0,7.08,500.54
those honeymoons last oh I wish I knew,499.84,4.24,501.96
I excuse me Mrs,505.639,7.041,509.15950000000004
LS let's uh all right it's only that you,508.0,6.399,511.1995
asked me why I was marrying a man I,512.68,3.479,514.4195
didn't love and after what you've been,514.399,3.841,516.3195
through marrying the man I did love I,516.159,3.36,517.8389999999999
wanted you to tell me that maybe the,518.24,3.88,520.1800000000001
honeymoon part isn't important oh but it,519.519,5.041,522.0395
is Gertrude it's the spirit of marriage,522.12,3.68,523.96
it should be there at the start and it,524.56,4.52,526.8199999999999
should never die,525.8,5.479,528.5395
oh that doesn't mean that I'm not happy,529.08,4.8,531.48
now with Mr louns I am very happy yes,531.279,6.0,534.279
Mrs louns I was happy with Mr cardu too,533.88,7.32,537.54
very happy yes Mrs L,537.279,3.921,539.2395
and uh although we were speaking of uh,542.079,7.041,545.5994999999999
my first husband rather,546.2,5.16,548.7800000000001
affectionately please remember gerud,549.12,6.6,552.42
that we were discussing only a,551.36,4.36,553.54
attention please Pennsylvania Central,569.72,3.52,571.48
Airlines for Washington and New York,571.68,4.159,573.7595
City flight number N9 may be delayed 20,573.24,5.12,575.8
or 25 minutes awaiting local mail and,575.839,5.961,578.8195000000001
express hey Porter how you doing I don't,578.36,5.719,581.2195
know everybody keeps telling me to wait,581.8,4.0,583.8
one moment please and that's what I'm,584.079,4.88,586.519
triple doing have you got New York yet,585.8,6.64,589.12
there's a humming noise is that good not,588.959,6.081,591.9994999999999
the way you tell,592.44,5.48,595.1800000000001
it I about to take over what was the,595.04,4.64,597.36
last thing anybody said something about,597.92,4.039,599.9395
uh something oh thanks yeah I'm still,599.68,5.599,602.4794999999999
here anything else sir oh uh yeah go out,601.959,4.44,604.179
to the desk and tell him not to let the,605.279,3.161,606.8595
New York plane get away without me and,606.399,3.401,608.0995
uh take this four bits and put it in the,608.44,2.639,609.7595
shoe shine's ever Lov and fun for the,609.8,2.64,611.12
restitution of restitutional you got,611.079,4.681,613.4195
that yes sir what' I say hurry right,612.44,5.12,615.0
hello hello,615.76,4.48,618.0
oh long distance call from norix here,620.24,4.4,622.44
seems to be some difficulty the other,623.279,3.721,625.1395
nor I'll take you,627.56,3.48,629.3
do I know anybody in Norv not since I,631.76,4.48,634.0
started here sir it's probably somebody,634.0,5.6,636.8
from Mr Lou and my daughter you can go,636.24,5.96,639.22
hello hello hello hello well Papa,642.2,7.84,646.12
daddy Papa,648.12,3.959,650.0995
Daddy this is,650.04,5.359,652.7194999999999
Bill I said this is Bill your son-in-law,652.079,7.281,655.7194999999999
remember hello Hello Operator hello oh I,655.399,5.721,658.2595
guess we were cut off or something how,659.36,5.52,662.12
are you this is Bill but Bill is dead,661.12,7.519,664.8795
who's dead I said this is Bill if this,664.88,7.199,668.4795
is somebody's idea of a joke joke listen,668.639,5.88,671.5790000000001
Papa daddy I've got a all in my hi I,672.079,3.921,674.0395
can't stand turnips you said your,674.519,2.721,675.8795
daughter wind up in the Bug House when,676.0,4.48,678.24
she married me now where is my wife,677.24,4.279,679.3795
out we all thought you were drowned no I,681.519,5.521,684.2795
was washed up on an island nobody ever,685.6,3.52,687.36
heard of I was picked up by a little,687.04,3.68,688.88
without any Wireless hey look I've got,689.12,3.0,690.62
to get a shave and a haircut and catch a,690.72,3.119,692.2795
plane tell Vicky to meet me at the New,692.12,3.6,693.92
York airport at 8:00 I'll see you later,693.839,5.201,696.4395000000001
so long oh B wait build gentlemen this,695.72,4.6,698.02
is a Wonderful,699.04,4.84,701.4599999999999
World yes sir a wonderful,700.32,7.72,704.1800000000001
world oh bill you can't come home your,703.88,8.6,708.18
Dad what's the matter nothing is you,714.88,6.36,718.06
look as though you'd seen a ghost seen,719.36,6.2,722.46
him no where were you Henry's office,721.24,7.68,725.08
then to lunch then some shopping why,725.56,6.88,729.0
nothing anything unusual no except,728.92,6.479,732.1595
Henry's taken Bill's name from The,732.44,5.88,735.3800000000001
Firm that's funny what's funny about it,735.399,4.641,737.7195
I always thought it' be a sort of a nice,738.32,3.6,740.12
memorial to Bill keep his name in The,740.04,5.479,742.7795
Firm yes I think Bill would like that,741.92,5.32,744.5799999999999
Dad I had the strest feeling today after,747.24,6.08,750.28
I left Henry's office I I felt as though,750.12,5.04,752.64
Bill were watching his name being taken,753.32,4.6,755.62
off that door and he didn't like it a,755.16,6.6,758.4599999999999
bit I could see him just as plain up,757.92,6.479,761.1595
there you don't think I'm crazy do you,761.76,6.199,764.8595
Dad no these things always happen when I,764.399,5.641,767.2195
eat ve you don't think I'm crazy either,767.959,4.041,769.9794999999999
do you dear of course not well that,770.04,4.28,772.18
helps a lot and it helps a lot too about,772.0,5.199,774.5995
your eating ve at lunch and seeing Bill,774.32,5.12,776.88
up there because,777.199,4.281,779.3394999999999
he's coming down,779.44,4.88,781.8800000000001
tonight what 8:00 at the airport you,781.48,5.359,784.1595
ought to meet him dad you're crazy see I,784.32,4.68,786.6600000000001
knew it I'm crazy you you can't tell a,786.839,3.921,788.7995000000001
woman to meet her dead husband at 8:00,789.0,2.88,790.44
can't you you mean he's a,791.88,7.04,795.4
alive he's he's not,796.04,5.84,798.9599999999999
drowned but Dad he's dead he showed no,798.92,4.84,801.3399999999999
signs of it over the telephone if this,801.88,3.519,803.6395
is a joke that's what I said but it,803.76,3.48,805.5
isn't I don't know whether I'm asleep,805.399,5.321,808.0595
out of my mind or what you you talk to,807.24,6.08,810.28
him he called up from nor he said,810.72,4.28,812.86
something about being rescued from an,813.32,3.84,815.24
Island by a boat and he was just about,815.0,4.199,817.0995
to catch a plane does he know about,817.16,4.28,819.3
Henry I don't think so he asked for his,819.199,5.801,822.0994999999999
wife oh oh this is awful well aren't you,821.44,5.36,824.12
glad he's alive oh of course I am but,825.0,3.48,826.74
what am I going to do I have two,826.8,3.52,828.56
husbands well don't look at me I didn't,828.48,3.68,830.32
marry him oh Dad you've got to help me,830.32,3.879,832.2595
figure out something before H,832.16,5.599,834.9594999999999
oh I'm early yeah Mickey will you tell,837.759,5.32,840.419
Peter to have dinner at 6:00 so I get,841.6,3.359,843.2795
back to the office line of typ of,843.079,3.241,844.6995
strikes throws our whole schedule into a,844.959,2.44,846.179
head aren't you going to tell,847.399,3.641,849.2195
Peter was aing,859.839,5.0,862.339
you you have a grudge me one evening at,862.519,5.161,865.0995
the office in a crisis,864.839,4.521,867.0995
then what is,869.36,2.479,870.5995
it listen Vicki if it's about lunch no,872.639,6.801,876.0395
or taking Bill's name off the,876.04,3.4,877.74
door well there's something,879.68,8.279,883.8195
wrong were you both act as if I were,883.399,4.56,885.679
repulsive I can't stand this what have I,892.88,7.24,896.5
done I know it's because I tore up that,897.32,4.56,899.6
photograph of you and Bill you've told,900.12,4.76,902.5
your father you hate me Vicki I only did,901.88,5.72,904.74
it because I love,904.88,6.04,907.9
you there was nothing vicious about,907.6,7.4,911.3000000000001
it go he was my best,910.92,4.08,912.9599999999999
friend Vicki I swear that I love Bill,915.12,5.76,918.0
like my own brother may I drop dead,918.639,4.12,920.699
right here on this spot if I wouldn't,920.88,3.519,922.6395
sacrifice even my love for you to have,922.759,4.52,925.019
Bill alive Henry don't say that why not,924.399,6.201,927.4995
because Bill is alive,927.279,3.321,928.9395
oh get some Brandy Oh Henry Henry Henry,937.44,8.44,941.6600000000001
say something say something talk Henry,942.36,5.64,945.1800000000001
hello hello Henry,945.88,4.079,947.9195
yeah you see what this sort of thing,948.0,4.24,950.12
does to grown,949.959,5.401,952.6595
men we can't tell Bill what do we do how,952.24,4.719,954.5995
should I know take some Brandy to the,955.36,4.24,957.48
airport with you Vicky I I love you you,956.959,4.601,959.2595
mean I have to go to the airport alone,959.6,4.44,961.82
oh no well do what you want Vicki I love,961.56,4.759,963.9395
you hry Henry pull yourself together,964.04,3.96,966.02
you've got to go to the airport and meet,966.319,4.681,968.6595
Bill airport yes you've got to meet him,968.0,7.04,971.52
and tell him about us oh let me lie down,971.0,6.8,974.4
no Dad don't let,975.04,2.76,976.42
him now Henry Henry there's nothing to,978.199,7.161,981.7795
it you go to the airport alone you take,982.36,6.76,985.74
bill by the arm and you say look old man,985.36,5.32,988.02
while you were drowned a funny thing,989.12,3.92,991.08
happened funny thing well I don't mean,990.68,4.76,993.06
funny now it'll be easy dear you you'll,993.04,5.0,995.54
do it won't you please no,995.44,5.56,998.22
Henry dad make him do it,998.04,7.64,1001.86
no here I am a helpless woman you mean I,1001.0,7.88,1004.94
have to tell him yes and I thought I,1005.68,6.92,1009.14
married a man two,1008.88,6.0,1011.88
right I'll go alone no no no don't don't,1014.88,6.24,1018.0
do that you're my wife and I have to be,1018.6,4.799,1020.9995
with you we'll go to the airport,1021.12,5.24,1023.74
together we'll face him together while,1023.399,3.92,1025.359
darling gosh you feel good a whole year,1064.799,3.88,1066.739
in that island and all I could think of,1067.36,3.36,1069.04
was you but you sure are worth waiting,1068.679,5.761,1071.5595
for honey hello and Hank good old Hank,1070.72,5.48,1073.46
how are you I knew my old pal would be,1074.44,5.96,1077.42
here oh Vicky,1076.2,6.0,1079.2
honey M you look fine you look beautiful,1082.2,4.32,1084.3600000000001
yourself he let's get home before,1084.96,3.079,1086.4995000000001
somebody spots me I got past the,1086.52,3.519,1088.2794999999999
reporters as Bill Smith fisherman things,1088.039,3.76,1089.919
will be found off soon enough yes you,1090.039,3.481,1091.7795
got your car H yes well what are we,1091.799,4.641,1094.1195
waiting for oh,1093.52,2.92,1094.98
bigy isn't somebody going to say,1103.159,6.041,1106.1795000000002
something say something about what,1105.48,5.8,1108.38
I uh I think Henry wants to hear about,1109.2,5.32,1111.8600000000001
your experiences oh well I sure thought,1111.28,4.96,1113.76
I was a goner then I came to him this,1114.52,3.36,1116.2
little island I I'd show you on the map,1116.24,3.679,1118.0795
except it isn't there the things I ate,1117.88,5.32,1120.5400000000002
bill I was all,1119.919,6.721,1123.2795
broken Henry was so kind Bill Henry was,1123.2,5.8,1126.1000000000001
wonderful oh sure he was I always told,1126.64,4.32,1128.8000000000002
you and to think Hank the first time she,1129.0,3.2,1130.6
met you she said you made her sick to,1130.96,3.36,1132.64
her stomach,1132.2,6.359,1135.3795
e did you say that no I uh but for,1134.32,5.2,1136.9199999999998
whatever you've done while I've been,1138.559,2.801,1139.9595
away Hank I don't have to thank you a,1139.52,3.32,1141.18
man doesn't have to thank his best,1141.36,4.679,1143.6995
friend Bill Bill I that's all has kept,1142.84,5.4,1145.54
me going Vicki just thinking at this,1146.039,3.921,1147.9995
moment Bill didn't you ever consider,1148.24,3.84,1150.16
that a woman might give you up his dick,1149.96,3.719,1151.8195
oh I knew You',1152.08,4.64,1154.3999999999999
wait say I had the craziest idea when I,1153.679,4.601,1155.9795000000001
first got to norol I thought maybe I,1156.72,3.04,1158.24
wouldn't call you just fly to New York,1158.28,3.0,1159.78
and break in on you in the middle of the,1159.76,3.72,1161.62
night wouldn't that have been something,1161.28,5.32,1163.94
wouldn't that have been something,1163.48,3.12,1165.04
well thanks old man for meeting me well,1176.559,3.441,1178.2794999999999
that's all right but Bill there's,1178.559,3.161,1180.1395
something we'd better talk about oh,1180.0,4.32,1182.16
business can wait you understand Hank my,1181.72,4.319,1183.8795
first night at home in a,1184.32,3.56,1186.1
year why don't you come over for dinner,1186.039,4.601,1188.3395
tomorrow good nighty Henry why don't you,1187.88,5.159,1190.4595000000002
come in too for a drink well I should,1190.64,5.36,1193.3200000000002
think so oh sure I guess the least I can,1193.039,4.88,1195.479
do is ask an old friend in for a drink I,1196.0,3.2,1197.6
don't know what want come over me come,1197.919,4.201,1200.0195
on in for a,1199.2,2.92,1200.66
minute well Papa,1206.08,5.719,1208.9395
Daddy how are you Bill never felt better,1209.28,5.08,1211.82
in my life well that's fine you look,1211.799,5.0,1214.299
great a little older I am,1214.36,5.88,1217.3
older well here it is sure looks good to,1216.799,6.24,1219.9189999999999
me my favorite chair the piano I was,1220.24,6.0,1223.24
going to learn to play,1223.039,6.361,1226.2195
yeah home sweet home,1226.24,5.919,1229.1995
bill I uh go ahead sir uh Peter this is,1229.4,5.72,1232.26
Mr cardo Mr cardo sir oh what happened,1232.159,5.361,1234.8395
to Ernest he uh joined the army well,1235.12,4.28,1237.26
we'll get along fine Peter just uh see,1237.52,2.96,1239.0
that the laundry doesn't starch my,1239.4,3.12,1240.96
collars boil my eggs four minutes toast,1240.48,4.079,1242.5195
dry coffee black and uh don't knock on,1242.52,4.76,1244.9
the bathroom door yes sir oh yes and,1244.559,5.721,1247.4195
bring in some ice and sod in,1247.28,3.0,1248.78
glasses yes,1252.32,3.239,1253.9395
sir what's the matter with him people bu,1257.12,5.679,1259.9595
Vicky gosh it's good to be,1262.799,6.481,1266.0395
back sit down hey make yourself at,1265.12,4.16,1267.1999999999998
home Bill dear oh say it again Bill,1269.4,8.92,1273.8600000000001
dear again oh tell him Henry will you,1274.96,8.199,1279.0595
