text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
don't forget to be back here at 7 30,10.719,2.561,11.9995,0.1695,0.0,0.4,0.1229696977559655,-0.160451324876163,0.30994458553864196
with your husband,12.4,4.56,14.68,0.0,0.0,0.7,0.13104909633781966,-0.14752312800449524,0.3135281602734319
yes doctor i will some doctor he is,13.28,5.6,16.08,0.4019,0.0,0.3,0.13493685958620105,-0.1412595222379935,0.3152883035159355
he's a very good doctor i think you,16.96,3.28,18.6,0.4927,0.870062079435289,0.7,0.14137503226850126,-0.13080765117649354,0.31826628596655965
better come in,18.88,11.84,24.8,0.4404,0.5,0.6,0.15427160112687976,-0.1094070140964723,0.32457328484743275
do you often chat with mrs rodecki and,30.72,4.88,33.16,0.0,0.0,0.4,0.16549178264475953,-0.08955011799926743,0.33086360260220926
the other mothers no not often,32.399,5.281,35.039500000000004,-0.296,-0.125,-0.7,0.16710849527281474,-0.08640012434890205,0.331940232706245
did you suggest to mrs rudecky that she,35.6,4.479,37.8395,0.0,0.0,0.2,0.1689378953530052,-0.08254350262670564,0.3333210694844263
give lorraine elocution lessons,37.68,5.68,40.52,0.0,0.0,0.3,0.17006371765472486,-0.07975178178027126,0.3343971233278808
yes why well mr radecki has a thick,40.079,3.921,42.0395,0.5859,-0.3,0.2,0.17044001107621484,-0.0785450085990698,0.3349020668216527
foreign accent,43.36,2.4,44.56,0.0,-0.125,-0.7,0.1706613649514234,-0.07711932968771532,0.33557475000776066
and mrs redeck is afraid yes i know all,44.0,2.879,45.4395,0.4019,-0.6,0.4,0.17062354509270117,-0.07678597600830468,0.335761630341413
about that but wasn't there some other,45.76,2.4,46.96,0.0,-0.125,0.2,0.17042170056791142,-0.07640378499374113,0.33602703448950677
reason something about if lorraine,46.879,3.041,48.3995,0.0,0.0,0.2,0.17007487259334306,-0.07626299534411457,0.3362115977504363
learned to speak well and walk well and,48.16,3.36,49.84,0.4939,0.0,0.7,0.16958018829168425,-0.07633105577273588,0.3363320648285719
do half a dozen other things well she'd,49.92,3.52,51.68,0.2732,-0.1458333333333333,0.3,0.16873980483845283,-0.07671222024328221,0.3363936213668261
end up by marrying well,51.52,3.519,53.279500000000006,0.2732,0.0,0.2,0.16782513404468574,-0.07730251301701344,0.3363640481308025
and that that's the most important thing,53.44,4.4,55.64,0.2716,0.45,0.7,0.16617435873220185,-0.07859501591921267,0.33618137544614923
in a girl's life is that what you said,55.039,4.0,57.039,0.0,0.0,0.3,0.16503287246667472,-0.0795884528355123,0.33599599590792983
yes i said that now,57.84,3.6,59.64,0.4019,0.0,0.7,0.1626025286407801,-0.08186255303782963,0.33550140950745444
look your beliefs are your own business,59.039,3.84,60.959,0.0,0.6,0.5,0.16122300045056537,-0.0832185990467223,0.33517717192441693
until you start pumping them into my,61.44,4.079,63.4795,0.0,0.0,0.3,0.15832528258501008,-0.08616810408244767,0.3344226088793428
patients then they become my business,62.879,5.841,65.7995,0.0,0.0,0.4,0.15536977818146303,-0.08927491027708305,0.3335741738484768
but you get these ideas anyway,65.519,5.321,68.1795,0.0,0.0,0.3,0.15206844500526942,-0.0928247241076895,0.33255368958453607
is it your burning ambition to marry a,68.72,3.759,70.59949999999999,0.0,0.0,0.4,0.14845007599661778,-0.09678239944618244,0.3313634399313761
what is it is that,72.479,6.64,75.79899999999999,0.0,0.0,0.2,0.13987093406371537,-0.10633722166977791,0.3283012457803317
is that our daughter do you want this,76.159,4.561,78.43950000000001,0.0772,0.0,0.6,0.1351402820193173,-0.1116660511916983,0.32649071248985984
job permanently,79.119,3.601,80.9195,0.0,0.0,-0.7,0.1304966877165329,-0.1169182914824927,0.3246387091299134
yes well you act as there's a temporary,80.72,3.36,82.4,0.5859,0.0,0.3,0.12764051699160994,-0.12015465720355702,0.323464671873547
stop gap for you,82.72,3.439,84.4395,-0.296,0.0,0.4,0.12361248874814247,-0.12472174755922896,0.32176525649683485
you're typing you're filing all your,84.08,4.0,86.08,0.0,0.0,0.2,0.1203007686344978,-0.12847610566379375,0.3203305050114849
desk work haven't improved one iota in,86.159,4.241,88.27950000000001,-0.3724,0.0,-0.7,0.11577116775515972,-0.13360568970305087,0.3183139616754854
the two weeks you've been here,88.08,4.399,90.2795,0.0,0.0,0.4,0.11157429071741312,-0.1383485597977788,0.3163898760206337
i'm sorry oh why don't you do something,90.4,3.12,91.96,-0.0772,-0.5,-0.7,0.10799833735299469,-0.14237911441625248,0.31470799150140183
i don't want to irritate you by bringing,93.52,3.52,95.28,0.2755,0.0,-0.7,0.10082630796104601,-0.1504237284152658,0.3112149112268553
up your personal standards again,95.28,3.28,96.92,0.0,0.0,0.7,0.09724277636599389,-0.15441912549349593,0.3094080799115116
but you're letting them slop over into,97.04,3.36,98.72,0.0,0.0,0.4,0.0932878439560283,-0.15880634966331747,0.30736471143356275
your work leonora,98.56,3.68,100.4,0.0,0.0,0.4,0.08958258809104279,-0.16289273252530673,0.30540185088382316
you're a receptionist in a doctor's,100.4,3.28,102.04,0.0,0.0,0.2,0.08595866154919389,-0.16686446263138438,0.30343493553116535
office on the east side,102.24,4.4,104.44,0.0,0.0,0.4,0.08065528606990152,-0.17262679579746718,0.30046826564797247
not a host is on park avenue where you,103.68,5.28,106.32,0.0,0.0,-0.7,0.07651139962831548,-0.177082810865021,0.2980730116570757
treat your patients where you,106.64,4.88,109.08,0.4019,0.0,0.6,0.07046425000393358,-0.18350164958392362,0.29444655323439617
for pete's sake look at that hairdo,108.96,4.24,111.08,0.0,0.0,0.6,0.06612324628476478,-0.18803986241271187,0.2917393908430981
