text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
what do you think these look like they,80.68,4.079,82.71950000000001,0.3612,0.0,0.3,-0.030060138355347675,-0.021851554236742673,-0.10730176005671956
were mined with a toothpick you said you,82.759,4.72,85.119,0.0,0.0,0.3,-0.03052946177351233,-0.02309413334841062,-0.1084426076072005
wanted something for around $150 Johnny,84.759,4.841,87.1795,0.0,0.0,0.2,-0.030912666847959454,-0.024117701973364283,-0.10939756088952962
but these look like samples would you,87.479,4.441,89.6995,0.5023,0.0,-0.7,-0.03135702857443247,-0.02531570163888001,-0.1105346102622101
like something for around 250 I'll tell,89.6,4.559,91.8795,0.3612,0.0,0.7,-0.03172037089778926,-0.026304937193105397,-0.11149100969628319
you I'd like something for around 500,91.92,5.96,94.9,0.3612,0.0,0.6,-0.032192385956621695,-0.027604460756737597,-0.11277466403467523
but I only want to pay 150 for,94.159,3.721,96.0195,-0.0387,0.0,-0.7,-0.032358274969493304,-0.028065402180535735,-0.11323825575828679
it jeez they look more like,102.32,4.04,104.34,0.4201,0.5,0.3,-0.03344486462775667,-0.031149574394615687,-0.11647971749091997
685 how much you off for the police,110.92,3.92,112.88,0.0,0.2,-0.7,-0.034310652848942094,-0.03371307779592585,-0.11943837146470772
force why should I knock off anything,112.96,3.6,114.76,0.0,0.0,-0.7,-0.03446997779496384,-0.0341989580836289,-0.12004041063102056
just because you're a policeman thought,114.84,2.959,116.3195,0.0,0.0,-0.7,-0.03459404631523682,-0.034581130057823393,-0.12052646641879151
you might want to try and bribe me I'm,116.56,3.76,118.44,-0.128,0.0,0.2,-0.03475128506311638,-0.03507081874639153,-0.12116804988700591
always reading about cops being bribed,117.799,4.041,119.8195,0.0,0.0,-0.7,-0.03484666369995276,-0.03537107900427168,-0.12157353497349017
I've got more influential friends than,120.32,2.68,121.66,0.763,0.5,-0.7,-0.03496565987972345,-0.03574950489068149,-0.12209998997718899
you and the boy,121.84,3.84,123.76,0.0,0.0,0.5,-0.03509022612066875,-0.03615073797862378,-0.12268047676047807
Scotts oh come on Fred make me a deal,123.0,4.439,125.2195,0.0,0.0,0.7,-0.03516996743597295,-0.03641068050380388,-0.1230712997558982
you know Mary ought to cut the price in,125.68,3.76,127.56,-0.2732,0.0,-0.7,-0.03528652806079557,-0.03679564516470709,-0.12367655711203403
half I've known Mary since she was 8,127.439,4.52,129.69899999999998,0.0,-0.1666666666666666,0.3,-0.03538127745453925,-0.03711364965913212,-0.12420669518909881
years old and the price is still 685,129.44,5.079,131.9795,0.0,0.1,0.4,-0.035470403135275115,-0.03741776049757734,-0.12474785242087325
bucks how do you sleep at night friend,131.959,4.28,134.099,0.4939,0.0,-0.7,-0.03554267680861921,-0.03766865438500522,-0.12522868830495681
thanks how much,136.239,6.64,139.559,0.4404,0.2,0.4,-0.03568496648787954,-0.03817793669872342,-0.12637013775489175
cash how much you got about 300 it's,138.2,9.0,142.7,0.0,0.2,0.3,-0.035740274662957656,-0.03838417936093581,-0.1269639720246
yours wrap it up,142.879,4.321,145.0395,0.0,0.0,0.4,-0.0357698903380437,-0.038497950567266445,-0.12737678154867893
back all right drop,160.879,5.881,163.8195,-0.2732,0.1428571428571428,0.3,-0.0357194044105199,-0.03826927287122788,-0.1297999201232856
it don't turn just drop it I'm,163.2,6.679,166.53949999999998,0.2057,0.0,-0.7,-0.035679733748837886,-0.03808089883478385,-0.13002270598072846
Lieutenant Henderson 21st Precinct my,166.76,7.479,170.49949999999998,0.0,0.0,0.5,-0.03561223848142127,-0.03774276020384102,-0.13029060133069945
badge is in my right pocket get it,169.879,4.36,172.059,0.0,0.2857142857142857,0.7,-0.035583004519614145,-0.0375894752932849,-0.13037789207415373
out toss it back here,174.84,4.759,177.2195,0.0,0.0,0.4,-0.035478270309110195,-0.037004664819770265,-0.13059421583282804
okay Lieutenant I'm Johnny Deo take the,187.879,5.08,190.419,0.2263,0.5,0.4,-0.03518960169451474,-0.035012130602932005,-0.13065158943815405
third from the sixth Precinct who's the,190.799,5.0,193.299,0.0,0.0,0.2,-0.03512979896840319,-0.03449172189133857,-0.13057156148679863
pigeon Tony Rogers he shot up one of my,192.959,4.601,195.2595,0.0,0.0,-0.7,-0.035090986487334525,-0.03412152260181953,-0.13049850591450496
men about 2 hours,195.799,5.0,198.299,0.0,0.0,0.6,-0.03503472158126312,-0.03352317372584896,-0.13035576108415733
ago hey what's happening you got a phone,197.56,6.399,200.7595,0.0,0.0,0.2,-0.03499338948673126,-0.033018025775604,-0.13021418381815433
yeah I'll call in,200.799,3.16,202.379,0.296,0.0,0.4,-0.03496858475155653,-0.03267583442883976,-0.1301083973163664
too all right get out of here go on get,205.159,5.36,207.839,0.0,0.2857142857142857,0.4,-0.03490167953034033,-0.031468874213769836,-0.12967886844295387
all right get back get back what is it,210.56,5.319,213.2195,0.0,0.0952380952380952,0.2,-0.034866265810638106,-0.030205912160741345,-0.12914726396589518
you too nosy or did you shoot this guy,213.28,4.599,215.5795,-0.34,0.0,-0.7,-0.03486204393158,-0.0296311770016918,-0.1288807079372255
no Lieutenant Henderson shot him he's,215.879,4.64,218.199,-0.296,0.0,-0.7,-0.03486641725898277,-0.028979684081947173,-0.12856131034182292
calling in I'm Johnny Domo 6 Precinct G,217.879,7.08,221.419,0.0,0.0,0.7,-0.03488597386390147,-0.02816074352343539,-0.12813511966140478
build G is he hey sure is you made good,220.519,7.121,224.0795,0.6369,0.6,0.5,-0.03491489838541036,-0.027470293636913282,-0.12775534856352241
time what's up just a small killing,224.959,4.241,227.0795,-0.6597,-0.25,-0.7,-0.0349624670642352,-0.026678170522013545,-0.1272974615070679
funny nothing came over the radio on,227.64,2.92,229.1,0.4404,0.25,-0.7,-0.03500400346211731,-0.0261373049529858,-0.1269715365538976
this what do you mean nothing came over,229.2,4.319,231.3595,0.0,-0.3125,0.4,-0.03506002078878827,-0.025526097590703494,-0.12659049797512884
how'd you get here we were just,230.56,7.84,234.48,0.0,0.0,-0.7,-0.035154896967902555,-0.024672106177960396,-0.12603579281704924
cruising calling in I'll be right back9,233.519,4.881,235.9595,0.0,0.2857142857142857,0.7,-0.035207318895945625,-0.02426364415015312,-0.1257613591239696
file hey what's going on out there,240.799,4.041,242.8195,0.0,0.0,-0.7,-0.03551768364056592,-0.02234592855788287,-0.12439424683298843
where's the man just came in here to,243.879,3.08,245.419,0.0,0.0,0.4,-0.03566617538579518,-0.021611539676660543,-0.12383612552109054
make the phone call phone call yeah big,244.84,4.479,247.0795,0.296,0.0,0.6,-0.035770484610892744,-0.02114095518005045,-0.12346826050429172
for of trench code black hair oh him he,246.959,3.681,248.7995,0.0,-0.1666666666666666,0.4,-0.03588655712263414,-0.020652624099126184,-0.12307796290169198
just walked in the front door and went,249.319,3.681,251.1595,0.0,0.0,0.2,-0.03605951185601191,-0.019981644231503847,-0.12252724334544247
back Lieutenant back,268.08,3.64,269.9,0.0,0.0,0.5,-0.038060867774112106,-0.014699627333972738,-0.11755040108152578
Lieutenant,274.16,4.52,276.42,0.0,0.0,0.4,-0.03905177727473801,-0.012924005711996162,-0.11557776967954228
Banks yeah I'm going a shooting on West,275.84,5.48,278.58,0.296,0.0,-0.7,-0.03941733110111139,-0.012347664612239828,-0.11489797048424093
63rd he just came in over the radio what,278.68,4.6,280.98,0.0,0.0,0.4,-0.039846143081176955,-0.011715374139577663,-0.11412756637444509
are you doing there I saw the whole,281.32,3.84,283.24,0.0,0.2,-0.7,-0.04027225122630575,-0.011128427049409825,-0.11338776102168259
thing big fell shot a little fell and I,283.28,4.639,285.5995,0.0,-0.09375,0.2,-0.04074076582836372,-0.010525114309044044,-0.11260071466184182
