text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
not have any trouble you'll have to wait,56.879,4.741,59.2495,0.3089,-0.2,0.3,-0.11315674944200772,0.09697270069982442,0.02596100796624106
till we get to Boston,59.34,4.039,61.3595,0.0,0.0,-0.7,-0.11456242484453906,0.09656962222705845,0.027104418327766534
no I didn't tell you I couldn't,61.62,4.62,63.93,-0.296,0.0,-0.4,-0.11623122475570578,0.09608763451380964,0.02844061231921779
hear you I knew you weren't feeling,63.379,4.901,65.8295,-0.0951,0.0,-0.7,-0.11743377518616933,0.0957378172584241,0.02938847926158242
right the minute I saw you in the,66.24,4.86,68.67,0.0,0.2857142857142857,0.7,-0.11918381675293643,0.09522470336574408,0.030744164843339514
station and I said to my donation my,68.28,4.56,70.56,0.0,0.0,0.4,-0.12031641019167327,0.09488988631330496,0.0316057634495263
grandson fell of course that's right,71.1,3.36,72.78,0.0,0.2857142857142857,0.2,-0.12161447054380913,0.09450329372147835,0.03257712890703063
they got on together I saw them but,72.84,4.5,75.09,0.0,0.0,0.4,-0.12292834577464222,0.09410864464255268,0.033541866310114576
that's not true I I was homeless two,74.46,5.58,77.25,-0.3252,-0.175,-0.7,-0.12412315331165148,0.09374660118099361,0.03440212023043235
cars get them all right folks all right,77.34,5.24,79.96000000000001,0.0,0.2857142857142857,0.7,-0.1255763707985948,0.09330183961997204,0.03542512976141374
I went to sleep last night in my own,88.32,3.18,89.91,0.0,0.3,0.5,-0.13048074404958224,0.09175784151259984,0.03866162034218223
how many sleeping pills did you take,91.5,4.02,93.51,0.0,0.5,-0.7,-0.13209079812561297,0.09123307455385898,0.039638926088422864
your day sleeping I never take sleeping,93.36,5.579,96.1495,0.0,0.0,0.8,-0.1332166534485783,0.09085955289432032,0.04029261591035871
pills never no I I usually have some hot,95.52,5.16,98.1,0.2235,0.1875,0.2,-0.13401916658895616,0.09058958564097774,0.04074219104133086
chocolate at bedtime,98.939,4.201,101.0395,0.0,0.0,0.7,-0.13518165677737556,0.09019236829260865,0.04136699625183793
is she going to be all right doctor oh I,100.68,4.68,103.02,0.0,0.2857142857142857,-0.7,-0.13593329106030635,0.08993122406426117,0.04175285300205134
do hate to see anybody ailing every two,103.14,4.979,105.6295,-0.5719,-0.70358630312813,0.4,-0.1368850966306162,0.08959504246753187,0.04221895546622243
of these they'll quiet her nerves I'll,105.36,4.619,107.6695,-0.1027,0.0,0.4,-0.13759886188449255,0.08933843937848863,0.04255043336242108
get some water you feel more relaxed,108.119,4.081,110.1595,0.5413,0.5,0.7,-0.13843428582075604,0.08903255741568934,0.04291666718672055
after you take those Heather conduct a,109.979,4.081,112.0195,0.0,0.0,0.7,-0.139032835049582,0.0888092827448704,0.04316321059064852
call me if you need me again thanks good,112.2,5.04,114.72,0.7003,0.4499999999999999,0.4,-0.13986332450788527,0.08849298814559632,0.04348084376517563
night thank you Doctor good night good,114.06,7.16,117.64,0.8074,0.7,0.6,-0.1407103705476998,0.08816138570247349,0.04377172932038118
night I'm trying to get some rest,117.24,3.98,119.23,0.0,0.0,-0.7,-0.14114951389075991,0.08798532727646609,0.04390764501121736
what was it just a nightmare,121.74,4.32,123.9,0.0,0.0,-0.7,-0.14235014687770345,0.08748639404410787,0.04421775179054818
maybe it's out of my line,124.02,4.379,126.2095,0.0,0.0,-0.4,-0.14289518982393196,0.08724956674551806,0.04432329748238394
I'm a skin man myself and you know I,126.06,4.74,128.43,0.0,0.0,0.5,-0.14338913108767143,0.08702798405699379,0.04439581522705544
always say the nicest thing about going,128.399,5.161,130.9795,0.4939,0.0,0.7,-0.14392015172193995,0.08678090307368205,0.044444880361794704
places is meeting people my only trouble,130.8,5.1,133.35000000000002,-0.4019,-0.1,0.2,-0.1443795367091817,0.08655813944927035,0.04445849387017432
is I just never go any place I stay at,133.56,4.52,135.82,0.0,0.0,-0.7,-0.1448232776944447,0.08633310453368992,0.044440704889464874
what's that,138.239,4.321,140.39950000000002,0.0,0.0,0.2,-0.1455526863878546,0.08593476626471182,0.04432427100081821
he wakes up when he finds I'm gone,139.92,5.64,142.73999999999998,0.0,0.0,-0.7,-0.1458791608108051,0.08574054483071183,0.04422433774400412
of my husband,145.86,3.54,147.63000000000002,0.0,0.0,0.5,-0.1464615294598303,0.0853548844760438,0.0439312534934702
what you want your bag Jerry,147.599,6.241,150.71949999999998,0.0772,0.0,0.6,-0.1467607658280837,0.08512506713501253,0.04368972061807912
that's a pretty bag isn't it AC,149.4,4.44,151.62,0.4939,0.25,0.7,-0.14683807606380356,0.08506007568895867,0.043611408651846435
my husband doesn't know I'm gone he,155.42,4.6,157.72,0.0,0.0,-0.7,-0.1472454271391655,0.0846431957885562,0.04299097000397151
doesn't I said good night to him last,158.099,5.041,160.6195,-0.3412,0.35,-0.5,-0.14736880387875007,0.08445913051432495,0.04264354063240836
night I I I was in my own room when I,160.02,5.88,162.96,0.0,0.6,-0.7,-0.14743583412989666,0.08431706965183786,0.04233972768742128
fell asleep oh I'm sure that I feel,163.14,6.36,166.32,0.3182,0.5,0.2,-0.14748175133035737,0.08412318506186567,0.04186864733945021
absolutely sure oh look bye Jerry you're,165.9,6.0,168.9,0.3804,0.5,0.3,-0.1474771710719962,0.08398226111954171,0.041480180132404114
carrying a gun aren't you,169.5,4.92,171.96,-0.34,0.0,-0.7,-0.1474273849246094,0.08382395754538015,0.04099079361724286
oh that's real smart,171.9,4.32,174.06,0.4019,0.3214285714285714,0.7,-0.14736564489999612,0.08372080477646067,0.0406377489324022
I always say a woman has to protect,174.42,3.78,176.30999999999997,0.3818,0.0,0.4,-0.1472748278172396,0.08361518579795638,0.04024464640920715
herself these days,176.22,4.2,178.32,0.0,0.0,0.2,-0.14717229662164674,0.08352508054846129,0.039881007880826824
you live in New York don't you,178.2,4.5,180.45,0.0,0.1363636363636363,0.3,-0.14704178897172193,0.08343392829343996,0.03948335457337322
that's where I live in New York New York,180.42,3.42,182.13,0.0,0.1363636363636363,0.4,-0.1469231117555379,0.08336515046648478,0.03916113386196444
telling my inspection oh,202.2,4.1,204.25,0.0,0.0,0.2,-0.14411060521942498,0.0827057401355652,0.03434236398537407
Sergeant you've never asked that,208.319,3.0,209.819,0.0,0.0,0.7,-0.14305127700524395,0.08260844427492763,0.03300332943972825
question if you're new Mrs Cortland,209.76,3.42,211.47,0.0,0.1363636363636363,0.7,-0.14271122128244482,0.08258465070952073,0.032599942323294585
she'd never leave like this but I ask a,211.319,3.361,212.9995,-0.1232,0.0,0.2,-0.14238571822320203,0.08256463765298655,0.032224027270560875
lot of questions in my line of work Mr,213.18,4.26,215.31,0.0,0.0,0.4,-0.14187506458708782,0.08253807057984162,0.03165258471476176
Cortland I get a lot of answers,214.68,4.44,216.9,0.0,0.0,0.6,-0.14151052260531585,0.08252232490541114,0.03125715870494826
you can go now Mac I'll be long in a few,217.44,3.42,219.15,0.0,-0.125,0.4,-0.14097654485533476,0.0825035377212254,0.03069505945856938
minutes good missing persons the routine,219.12,4.5,221.37,0.1779,0.2499999999999999,0.2,-0.14042907665827722,0.0824889696134275,0.030138114276044452
dope and tell them I'll call him later,220.86,6.56,224.14,0.0,0.0,0.2,-0.1397175949979243,0.08247624537411061,0.029440875469918727
shall we go upstairs sergeant,223.62,3.8,225.52,0.0,0.0,0.7,-0.13935149968263835,0.08247213835186107,0.029092902578036393
may I help,228.659,3.961,230.6395,0.4019,0.0,0.5,-0.13792675609096758,0.08246964060316855,0.027801366158661574
thanks sort of inconvenient this yeah,229.98,4.259,232.1095,0.4588,-0.1999999999999999,0.2,-0.13749852130291074,0.08247257406664514,0.027431065237964306
just happened,232.62,4.86,235.05,0.0,0.0,0.2,-0.13661668888319128,0.08248323744067987,0.026692241931774635
nothing much just a superficial wound,234.239,5.78,237.129,0.0,0.2,0.5,-0.13597314470916047,0.08249458475136523,0.026172051455617986
I was cleaning one of my guns,240.06,3.38,241.75,0.0,0.0,0.4,-0.1344841756512611,0.08253088146891092,0.02502510224088688
oh quite a house,249.72,7.5,253.47,0.0,0.0,0.4,-0.13035711033186204,0.08268881163960151,0.022206994286918837
yes many servants made cook and Haskins,252.06,7.799,255.9595,0.4019,0.5,0.4,-0.129417875538658,0.08273402795382617,0.021631479013871288
oh the butler,257.22,4.139,259.28950000000003,0.0,0.0,0.3,-0.12812836794363924,0.08280064909490517,0.020877531397693397
been with the alarm,259.859,3.241,261.4795,-0.34,0.0,-0.4,-0.1272599391903593,0.08284822024370002,0.020392510804703
he was with Mrs Cotton's family for,261.359,4.381,263.5495,0.0,0.0,0.4,-0.12642445321637188,0.0828958754908841,0.019942592868094
years we inherited him with the house,263.1,5.84,266.02000000000004,0.0,0.0,0.3,-0.1254089406373927,0.08295611738539065,0.019417187010981288
will you come this way sergeant,265.74,3.2,267.34000000000003,0.0,0.0,0.4,-0.12485824604747377,0.08298978458977785,0.019141895015813443
this is Mrs Cotton's bedroom,271.32,5.03,273.835,0.0,0.0,0.2,-0.12206810623176992,0.0831700633418874,0.017847416510140372
just the way you found it yes I haven't,280.44,4.08,282.48,0.4019,0.0,0.3,-0.11815392893837243,0.0834461105475339,0.01629978419247703
touched a thing Sergeant I told the,282.78,4.46,285.01,0.0,0.0,0.2,-0.11696676980563087,0.08353432016950982,0.015889474869705544
service not to,284.52,2.72,285.88,0.0,0.0,-0.7,-0.11655429586746444,0.08356540314220531,0.015753176339367174
she was here when you saw her last name,287.34,3.6,289.14,0.0,0.0,0.2,-0.11498969297069948,0.08368522182460714,0.015265128052973993
about 10 30.,290.94,4.979,293.4295,0.0,0.0,0.2,-0.11288616146362226,0.0838507252579095,0.014680089125858442
I kissed a good night,294.12,4.62,296.43,0.6705,0.7,0.7,-0.11138521986087734,0.08397162215972746,0.014311633641410845
and I went into my room,295.919,5.481,298.6595,0.0,0.0,0.2,-0.11025458181386405,0.08406410413862198,0.01406064550074922
Sergeant I'm worried this time,312.919,5.801,315.8195,-0.296,0.0,-0.7,-0.10113804472875175,0.08484598294325829,0.012849760033144645
it happened once or twice before,319.86,5.1,322.41,0.0,0.0,0.2,-0.09745519588704774,0.08517619636673551,0.012762399706594714
I hardly think it's necessary look Mr,322.979,4.321,325.1395,0.0,-0.1458333333333333,-0.7,-0.09590262668740274,0.08531731652430705,0.01279398653677095
Copeland I know it's embarrassing,324.96,5.04,327.48,-0.3818,0.0,-0.7,-0.09455904803348285,0.08544025511477839,0.012853994314759067
