text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
sorry you're Excellency I'll have to,103.2,3.3,104.85,0.4939,-0.5,-0.7,-0.08544184721860962,-0.07035745445396703,0.05979789367738161
verify your appointment before I can,105.06,3.96,107.04,0.0,0.0,-0.7,-0.08645498221621715,-0.07141600960124056,0.060551441701476055
pass you through,106.5,4.94,108.97,0.0,0.0,0.4,-0.0873234015453639,-0.07232010489855757,0.06119896973544126
you'll have to pull off,109.02,7.7,112.87,0.0,0.0,0.4,-0.08900910131054897,-0.0740659078604735,0.062460504366053216
morning Mary did you save me a parking,116.72,4.24,118.84,0.4939,0.0,0.4,-0.09141313865958411,-0.07653261878684284,0.0642715106157584
space right at the head of the line,119.34,2.87,120.775,0.0,0.2857142857142857,0.5,-0.09214727495925791,-0.07727990606772693,0.06482771465126733
good morning officer just a moment,131.22,6.72,134.58,0.4404,0.7,0.4,-0.09676368873417061,-0.0819001784011545,0.06836906901405243
where do you think you're going toward,134.64,5.52,137.39999999999998,0.0,0.0,0.2,-0.09757616906986595,-0.08269621012430689,0.06900231321593427
s employees use the West Executive,137.94,3.78,139.82999999999998,0.0,0.0,0.4,-0.09824174133722284,-0.0833435255400274,0.0695239847618499
Avenue entrance oh but I always come in,140.16,3.78,142.04999999999998,0.0,0.0,0.3,-0.09882215285131114,-0.08390414673873373,0.06998132715984308
this way yes but beginning today you're,141.72,4.44,143.94,0.2144,0.0,0.2,-0.09929569067379354,-0.08435862183624813,0.0703563160567819
an employee and employees use the,143.94,3.78,145.82999999999998,0.0,0.0,0.2,-0.09975045803944159,-0.08479239714650179,0.07071818348771869
employee's entrance you know officer I,146.16,3.0,147.66,0.0,0.0,0.4,-0.10017305562024832,-0.08519292607641794,0.07105614436497706
have a lot of influence my father's,147.72,3.06,149.25,0.0,0.0,0.5,-0.10052618190454657,-0.0855255578150163,0.07133992657364864
quite a big shot around here young lady,149.16,5.159,151.7395,0.0,0.05,0.6,-0.10105308294105009,-0.08601805444699923,0.07176597640410129
rules our rules and no exceptions good,150.78,5.459,153.5095,-0.5583,0.7,0.8,-0.10140858031051703,-0.08634748193427094,0.07205542330097493
morning Mary oh good morning Harkey,154.319,3.961,156.2995,0.4404,0.7,0.6,-0.10193703289185221,-0.08683235053972335,0.0724891406916611
having trouble Tim a little,156.239,3.781,158.1295,-0.4019,-0.19375,0.3,-0.10226266519928698,-0.08712787526155304,0.07275876979707455
I wish you'd give the new girls in your,158.28,3.599,160.0795,0.4019,0.1363636363636363,0.4,-0.10259154763823113,-0.08742347144237034,0.07303323807571328
department a rundown on the rules around,160.02,4.32,162.18,0.0,0.0,0.2,-0.10292511855627616,-0.08771992189077435,0.07331417805196863
here with you for a father I'm sure this,161.879,3.961,163.8595,0.3182,0.5,0.7,-0.10317653673097238,-0.08794080642649074,0.07352791275085936
one knows them backwards dad you're in a,164.34,3.3,165.99,0.0,0.0,0.7,-0.10347610446336164,-0.08820067026111784,0.07378521554593163
rut what you need is a change of climate,165.84,3.3,167.49,0.0,0.0,-0.7,-0.103674142923545,-0.08837017561362484,0.07395716008185266
now why don't you try a few weeks at the,167.64,3.66,169.47,0.0,-0.2,-0.5,-0.10391941816505594,-0.08857715091917664,0.07417255657645758
South End young lady yeah see you for,169.14,3.48,170.88,0.296,0.1,0.7,-0.10408298444344705,-0.08871306004213503,0.07431797037298772
dinner dad,171.3,3.48,173.04000000000002,0.0,0.0,0.4,-0.10431581971112752,-0.08890301602065598,0.0745279615855642
marry my new girls usually get an,172.62,4.02,174.63,0.0,-0.0568181818181818,0.4,-0.10447362322484076,-0.0890289374573544,0.07467273219754099
indoctrination speech almost as long as,174.78,3.84,176.7,0.0,-0.05,-0.7,-0.10466197570494287,-0.08917548898861088,0.0748488445287341
a Congressional Record must we hearty,176.64,3.84,178.55999999999997,0.0,0.0,0.6,-0.1048148930875999,-0.08929066316091015,0.07499525180683006
glory be no after a couple of years at,178.62,3.479,180.3595,0.3182,0.0,0.3,-0.10494827946024698,-0.08938746345663358,0.07512631526840728
the Supreme Court I'm sure you know the,180.48,3.36,182.16,0.7096,0.5,0.3,-0.10506755371378444,-0.08947015029871658,0.07524711453053222
